static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
12500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,21.0,17.0,110.0,2.0655911179772883,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1141.1666666666667,1283.0,1070.0,6847.0,109.47769940342496,35.581958333333326,211.5296,0.0,213.49174999999997,86.19792233031538,71.17284166666667,213.49175,0.0,427.03705,109.74261532487517,3.5,6.0,1.0,21.0,1.8708286933869707,724.5,730.0,722.0,4347.0,3.8858718455450822
3000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,18.333333333333332,19.0,18.0,110.0,0.5163977794943226,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1140.8333333333333,1187.0,1119.0,6845.0,33.12652512212335,11.243805555555555,59.882866666666665,0.0,67.46283333333334,23.981107980826785,21.563591666666667,67.46283333333334,0.0,129.38155,32.954194893133696,3.5,6.0,1.0,21.0,1.8708286933869707,722.3333333333334,723.0,722.0,4334.0,0.5163977794943018
50000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1124.3333333333333,1133.0,1122.0,6746.0,4.273952113286603,1.6935638888888886,9.511133333333332,0.0,10.161383333333331,3.8349035242307465,1.9766388888888884,10.161383333333331,0.0,11.85983333333333,4.019479671987223,3.5,6.0,1.0,21.0,1.8708286933869707,722.8333333333334,723.0,722.0,4337.0,0.4082482904638723
10000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,21.0,19.0,118.0,1.0327955589886453,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1183.0,1270.0,1140.0,7098.0,65.85438481984328,21.700519444444442,125.52328333333334,0.0,130.20311666666666,50.88596121773603,42.97347777777778,130.20311666666666,0.0,257.84086666666667,66.04023350690402,3.5,6.0,1.0,21.0,1.8708286933869707,724.3333333333334,729.0,722.0,4346.0,3.6147844564602747
25000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1169.5,1171.0,1169.0,7017.0,0.836660026534062,0.3083694444444445,1.0443833333333334,0.0,1.8502166666666668,0.44031303011691664,0.6689638888888888,1.8502166666666664,0.0,4.013783333333333,0.6779072895820774,3.5,6.0,1.0,21.0,1.8708286933869707,722.5,723.0,722.0,4335.0,0.5477225575051557
15000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,20.0,19.0,117.0,0.5477225575051664,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1187.0,1205.0,1170.0,7122.0,18.65475810617761,5.8229694444444435,31.742183333333333,0.0,34.93781666666666,12.74862569277095,17.033780555555555,34.93781666666667,0.0,102.20268333333334,18.582751897736355,3.5,6.0,1.0,21.0,1.8708286933869707,723.0,723.0,723.0,4338.0,0.0
6000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1229.5,1238.0,1221.0,7377.0,8.961026726887962,2.801011111111111,14.920483333333332,0.0,16.806066666666666,5.959727282609,8.280219444444443,16.806066666666666,0.0,49.68131666666666,8.875128560611369,3.5,6.0,1.0,21.0,1.8708286933869707,726.0,728.0,724.0,4356.0,2.1908902300206594
7500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,20.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1223.0,1224.0,1222.0,7338.0,0.8944271909999413,0.3756916666666667,1.5908166666666668,0.0,2.25415,0.6296935886912689,0.9129444444444443,2.25415,0.0,5.477666666666666,1.0236314935163526,3.5,6.0,1.0,21.0,1.8708286933869707,725.0,725.0,725.0,4350.0,0.0
18000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1226.5,1230.0,1225.0,7359.0,1.8708286933869889,0.797563888888889,3.55195,0.0,4.785383333333334,1.3842197810165147,1.2519111111111112,4.785383333333334,0.0,7.511466666666667,1.7959024735852531,3.5,6.0,1.0,21.0,1.8708286933869707,726.0,726.0,726.0,4356.0,0.0
20000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1232.8333333333333,1238.0,1231.0,7397.0,2.639444385977254,1.1620333333333333,5.94055,0.0,6.9722,2.3540270633533504,1.5298749999999999,6.9722,0.0,9.17925,2.6951997674621038,3.5,6.0,1.0,21.0,1.8708286933869707,727.1666666666666,728.0,727.0,4363.0,0.4082482904638723
9023.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1238.3333333333333,1241.0,1236.0,7430.0,2.3380903889000573,0.8614305555555556,2.70375,0.0,5.168583333333333,1.2204446750361417,2.290747222222222,5.168583333333333,0.0,13.744483333333331,2.505081550045752,3.5,6.0,1.0,21.0,1.8708286933869707,728.3333333333334,729.0,728.0,4370.0,0.5163977794943018
10000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1242.1666666666667,1244.0,1241.0,7453.0,1.4719601443880115,0.5430333333333333,2.00065,0.0,3.2581999999999995,0.8063548327711153,1.3451083333333334,3.2582,0.0,8.07065,1.5513485349402019,3.5,6.0,1.0,21.0,1.8708286933869707,728.6666666666666,729.0,728.0,4372.0,0.5163977794943018
10000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,21.0,20.0,124.0,0.5163977794943223,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1260.0,1261.0,1259.0,7560.0,0.8944271909999413,0.35393888888888897,1.3488666666666669,0.0,2.1236333333333337,0.5642116315578626,0.9591222222222222,2.1236333333333333,0.0,5.754733333333333,0.9618544776551102,3.5,6.0,1.0,21.0,1.8708286933869707,729.0,729.0,729.0,4374.0,0.0
10000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1301.3333333333333,1314.0,1295.0,7808.0,9.070097390142356,3.076658333333333,16.297666666666668,0.0,18.45995,6.505722979848419,6.08925,18.45995,0.0,36.5355,8.992409024208511,3.5,6.0,1.0,21.0,1.8708286933869707,729.3333333333334,730.0,729.0,4376.0,0.5163977794943018
10000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1302.3333333333333,1314.0,1296.0,7814.0,9.048020041239237,2.987477777777778,17.1998,0.0,17.924866666666667,6.965543182015206,6.125624999999999,17.924866666666667,0.0,36.75375,9.074685833011582,3.5,6.0,1.0,21.0,1.8708286933869707,729.6666666666666,730.0,729.0,4378.0,0.5163977794943018
15000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,1303.0,1306.0,1302.0,7818.0,1.673320053068124,0.6985194444444445,2.154166666666667,0.0,4.191116666666667,0.8717454933393161,1.325525,4.191116666666667,0.0,7.95315,1.5909579186679397,3.5,6.0,1.0,21.0,1.8708286933869707,730.0,731.0,729.0,4380.0,0.8944271909999222
5000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,21.0,10.0,104.0,5.680375574437545,0.3333333333333333,1.0,0.0,2.0,0.5163977794943223,12.0,12.0,12.0,72.0,0.0,1085.6666666666667,1317.0,617.0,6514.0,358.4001488094929,125.45154444444444,739.2174166666666,0.0,752.7092666666666,300.72651580866324,248.91776388888889,752.7092666666666,0.0,1493.5065833333333,385.2360794194283,3.5,6.0,1.0,21.0,1.8708286933869707,732.3333333333334,736.0,731.0,4394.0,2.1602468994692834
7500.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,22.0,10.0,106.0,5.955389715767278,0.3333333333333333,1.0,0.0,2.0,0.5163977794943223,12.0,12.0,12.0,72.0,0.0,1090.0,1320.0,628.0,6540.0,355.54521512741525,125.77966666666669,748.7945666666667,0.0,754.6780000000001,305.22052296201133,250.90818055555556,754.678,0.0,1505.4490833333334,388.1996516274197,3.5,6.0,1.0,21.0,1.8708286933869707,732.5,734.0,732.0,4395.0,0.8366600265340823
10000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,10.0,108.0,6.196773353931867,0.3333333333333333,1.0,0.0,2.0,0.5163977794943223,12.0,12.0,12.0,72.0,0.0,1100.3333333333333,1329.0,641.0,6602.0,354.2511350252342,126.01979722222222,751.1714166666667,0.0,756.1187833333333,306.2650312515758,251.54594166666666,756.1187833333333,0.0,1509.27565,389.18342293355323,3.5,6.0,1.0,21.0,1.8708286933869707,732.3333333333334,733.0,731.0,4394.0,1.0327955589886577
7000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,30.0,5.477225575051661,1.0,1.0,1.0,6.0,0.0,12.0,12.0,12.0,72.0,0.0,314.3333333333333,628.0,2.0,1886.0,342.1471418361794,104.42340555555556,622.2566,0.0,626.5404333333333,253.69016481009857,312.667625,626.5404333333333,0.0,1876.00575,342.3898869141758,3.5,6.0,1.0,21.0,1.8708286933869707,734.8333333333334,736.0,733.0,4409.0,1.3291601358251286
9057.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,10.0,0.0,20.0,5.163977794943222,1.0,1.0,1.0,6.0,0.0,12.0,12.0,12.0,72.0,0.0,221.83333333333334,650.0,8.0,1331.0,330.4962430447079,106.86934166666664,638.3966333333333,0.0,641.2160499999999,260.3955298137966,213.5712611111111,641.21605,0.0,1281.4275666666667,330.3971547042405,3.5,6.0,1.0,21.0,1.8708286933869707,734.6666666666666,737.0,730.0,4408.0,3.6147844564602747
7050.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,30.0,5.477225575051661,1.0,1.0,1.0,6.0,0.0,12.0,12.0,12.0,72.0,0.0,321.6666666666667,632.0,12.0,1930.0,339.22362339121764,103.26354444444446,617.3194166666667,0.0,619.5812666666668,251.83612707646716,309.50099166666666,619.5812666666667,0.0,1857.00595,338.9451124860259,3.5,6.0,1.0,21.0,1.8708286933869707,736.0,738.0,734.0,4416.0,2.1908902300206594
12000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,66.0,0.0,1.0,1.0,1.0,6.0,0.0,12.0,12.0,12.0,72.0,0.0,674.1666666666666,680.0,672.0,4045.0,3.060501048303481,1.4204388888888888,5.312733333333333,0.0,8.522633333333333,2.1084912353167153,2.2566,8.522633333333333,0.0,13.5396,3.2860438886127024,3.5,6.0,1.0,21.0,1.8708286933869707,730.1666666666666,731.0,730.0,4381.0,0.40824829046385747
16000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,12.0,11.0,68.0,0.5163977794943226,1.0,1.0,1.0,6.0,0.0,12.0,12.0,12.0,72.0,0.0,716.3333333333334,756.0,699.0,4298.0,27.038244518952553,9.606769444444444,46.57991666666667,0.0,57.640616666666666,18.564453880106516,17.736172222222223,57.640616666666666,0.0,106.41703333333334,27.107752606944317,3.5,6.0,1.0,21.0,1.8708286933869707,725.8333333333334,727.0,723.0,4355.0,1.834847859269737
10000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,12.0,11.0,69.0,0.5477225575051661,1.0,1.0,1.0,6.0,0.0,12.0,12.0,12.0,72.0,0.0,717.8333333333334,727.0,709.0,4307.0,9.683318990236074,3.0230055555555553,16.340816666666665,0.0,18.138033333333333,6.539261638014448,9.025638888888889,18.138033333333333,0.0,54.15383333333333,9.613433216937564,3.5,6.0,1.0,21.0,1.8708286933869707,724.6666666666666,726.0,723.0,4348.0,1.505545305418157
9000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,78.0,0.0,1.0,1.0,1.0,6.0,0.0,12.0,12.0,12.0,72.0,0.0,812.1666666666666,819.0,810.0,4873.0,3.430257521916801,1.4862166666666665,6.949316666666666,0.0,8.9173,2.7251283662935544,2.0395583333333334,8.9173,0.0,12.23735,3.444786224277527,3.5,6.0,1.0,21.0,1.8708286933869707,721.6666666666666,722.0,720.0,4330.0,0.8164965809277167
