static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
17500.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,15.615384615384615,17.0,13.0,203.0,1.8501559185854914,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,959.4615384615385,1048.0,798.0,12473.0,113.48172788648648,19.182780769230767,184.69445,0.0,249.37614999999997,51.07160577084749,161.07846538461538,249.37615,0.0,2094.02005,113.28999657695655,7.0,13.0,1.0,91.0,3.8944404818493075,735.7692307692307,750.0,728.0,9565.0,9.610357660304604
15000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,21.0,13.0,221.0,3.5118845842842465,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1056.5384615384614,1279.0,838.0,13735.0,192.33287783797107,33.910273076923076,269.4379166666667,0.0,440.83355,82.2813209781212,218.84360256410258,440.83355,0.0,2844.9668333333334,192.34308742954158,7.0,13.0,1.0,91.0,3.8944404818493075,733.3076923076923,747.0,724.0,9533.0,9.792723619986194
40000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,15.846153846153847,17.0,14.0,206.0,1.344504484072964,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,973.3846153846154,1025.0,879.0,12654.0,66.28918773266427,11.281239743589744,115.3296,0.0,146.65611666666666,31.617913365590816,94.8653269230769,146.65611666666666,0.0,1233.2492499999998,66.40946524251622,7.0,13.0,1.0,91.0,3.8944404818493075,735.0,745.0,729.0,9555.0,6.9641941385920845
30000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76923076923077,17.0,15.0,205.0,0.599144689515279,4.076923076923077,5.0,4.0,53.0,0.2773500981126146,11.0,11.0,11.0,143.0,0.0,983.2307692307693,1020.0,912.0,12782.0,49.14291038416061,894.4552974358975,11524.7491,0.0,11627.918866666667,3194.1119377605723,957.329235897436,11627.918866666669,0.0,12445.280066666668,3206.472270470525,7.0,13.0,1.0,91.0,3.8944404818493075,732.3846153846154,753.0,727.0,9521.0,7.719439331307908
1600.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.076923076923077,17.0,16.0,209.0,0.27735009811261474,4.384615384615385,5.0,4.0,57.0,0.5063696835418335,11.0,11.0,11.0,143.0,0.0,1000.0769230769231,1042.0,974.0,13001.0,19.1157070601706,112.95836666666666,1391.7891,0.0,1468.4587666666666,384.4258290413874,580.3547192307692,1468.4587666666666,0.0,7544.61135,728.0979265856845,7.0,13.0,1.0,91.0,3.8944404818493075,732.0769230769231,736.0,728.0,9517.0,2.7827306272059076
20000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53846153846154,17.0,16.0,215.0,0.5188745216627713,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1030.923076923077,1057.0,1008.0,13402.0,21.128422951329217,3.572476923076923,27.1837,0.0,46.4422,7.419729951152817,22.571235897435898,48.510266666666666,0.0,293.42606666666666,21.05785427568123,7.0,13.0,1.0,91.0,3.8944404818493075,729.7692307692307,732.0,729.0,9487.0,1.2351684199496804
15000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.692307692307693,17.0,16.0,217.0,0.4803844614152614,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1042.3846153846155,1058.0,1016.0,13551.0,18.66162935695633,3.225688461538461,25.86978333333333,0.0,41.933949999999996,7.144875394312296,26.16043974358974,41.93395,0.0,340.08571666666666,18.631427260536285,7.0,13.0,1.0,91.0,3.8944404818493075,728.6153846153846,729.0,728.0,9472.0,0.5063696835418566
19800.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.846153846153847,17.0,16.0,219.0,0.37553380809940506,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1027.8461538461538,1036.0,1019.0,13362.0,7.436914165679952,1.248808974358974,4.769183333333333,0.0,16.234516666666664,1.79961316051039,8.312520512820512,16.234516666666668,0.0,108.06276666666666,7.230817065660295,7.0,13.0,1.0,91.0,3.8944404818493075,729.8461538461538,731.0,729.0,9488.0,0.688737231721182
15000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,17.384615384615383,18.0,17.0,226.0,0.506369683541833,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1058.923076923077,1100.0,1021.0,13766.0,33.591818295684156,6.056175641025641,41.352133333333335,0.0,78.73028333333333,12.221722395187534,37.75394871794872,78.73028333333333,0.0,490.80133333333333,33.48722555240797,7.0,13.0,1.0,91.0,3.8944404818493075,728.6153846153846,730.0,727.0,9472.0,1.260850343912231
14000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,221.0,0.0,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1053.8461538461538,1071.0,1041.0,13700.0,11.378680018980955,2.2605256410256414,13.8232,0.0,29.386833333333335,3.906705412288994,12.66056923076923,29.38683333333333,0.0,164.5874,11.187811356184323,7.0,13.0,1.0,91.0,3.8944404818493075,729.0769230769231,730.0,728.0,9478.0,0.4935481167928493
25000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.307692307692308,20.0,13.0,199.0,2.7804260879888942,4.538461538461538,5.0,4.0,59.0,0.5188745216627708,11.0,11.0,11.0,143.0,0.0,956.4615384615385,1248.0,799.0,12434.0,175.2344217444237,91.21118974358976,990.7457166666668,0.0,1185.7454666666667,274.6796816405853,664.6383833333334,1185.7454666666667,0.0,8640.298983333334,585.5421334688299,7.0,13.0,1.0,91.0,3.8944404818493075,729.1538461538462,730.0,725.0,9479.0,1.6756169931378224
50000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76923076923077,21.0,17.0,257.0,1.6408253082847337,4.076923076923077,5.0,4.0,53.0,0.2773500981126146,11.0,11.0,11.0,143.0,0.0,1224.5384615384614,1302.0,1049.0,15919.0,100.13791771403363,880.7969602564101,11266.944466666666,0.0,11450.360483333332,3120.970970297856,991.9853820512822,11450.360483333334,0.0,12895.809966666668,3143.5030394913438,7.0,13.0,1.0,91.0,3.8944404818493075,724.7692307692307,754.0,720.0,9422.0,9.220934932296242
8000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.384615384615383,19.0,18.0,239.0,0.506369683541833,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1136.0,1140.0,1132.0,14768.0,3.6055512754639905,0.6320589743589744,2.46945,0.0,8.216766666666667,0.9656989682352946,4.363214102564102,8.216766666666667,0.0,56.721783333333335,3.5427098844672753,7.0,13.0,1.0,91.0,3.8944404818493075,727.0,727.0,727.0,9451.0,0.0
5000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,11.0,195.0,4.546060565661952,4.538461538461538,5.0,4.0,59.0,0.5188745216627708,11.0,11.0,11.0,143.0,0.0,930.8461538461538,1309.0,690.0,12101.0,263.17543139949004,77.05877435897436,821.6005,0.0,1001.7640666666666,227.99827932530124,563.0151884615384,1001.7640666666666,0.0,7319.19745,492.84678280959054,7.0,13.0,1.0,91.0,3.8944404818493075,730.5384615384615,735.0,720.0,9497.0,5.680601268284077
10000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,247.0,0.0,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1186.6923076923076,1199.0,1178.0,15427.0,8.209594137193122,1.5785833333333332,8.209533333333333,0.0,20.521583333333332,2.558616952284675,8.306888461538461,20.52158333333333,0.0,107.98955,8.10353010828027,7.0,13.0,1.0,91.0,3.8944404818493075,730.5384615384615,732.0,728.0,9497.0,1.3301243435223729
10000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,13.0,221.0,2.972092416687835,2.6153846153846154,5.0,0.0,34.0,2.1809195896250406,11.0,11.0,11.0,143.0,0.0,1053.3076923076924,1250.0,801.0,13693.0,173.93887078290098,311.9715564102564,3018.47325,0.0,4055.6302333333333,857.7972402996398,1722.4183,4055.630233333333,0.0,22391.4379,1951.0760184973642,7.0,13.0,1.0,91.0,3.8944404818493075,738.9230769230769,756.0,725.0,9606.0,13.961026337997387
5000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53846153846154,21.0,20.0,267.0,0.5188745216627713,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1249.0,1262.0,1224.0,16237.0,17.373351240717355,2.9498935897435903,25.31575,0.0,38.34861666666667,7.071565534166137,25.03978846153846,38.348616666666665,0.0,325.51725,17.482963943305904,7.0,13.0,1.0,91.0,3.8944404818493075,725.9230769230769,728.0,725.0,9437.0,1.4411533842457835
6000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,273.0,0.0,4.0,4.0,4.0,52.0,0.0,11.0,11.0,11.0,143.0,0.0,1295.5384615384614,1306.0,1274.0,16842.0,15.036707222745356,2.5106923076923073,25.41105,0.0,32.638999999999996,7.000696540247948,21.962294871794874,32.639,0.0,285.50983333333335,15.089391404350115,7.0,13.0,1.0,91.0,3.8944404818493075,721.5384615384615,725.0,720.0,9380.0,2.401922307076322
10000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76923076923077,22.0,11.0,192.0,4.265244153891744,4.769230769230769,5.0,4.0,62.0,0.4385290096535145,11.0,11.0,11.0,143.0,0.0,901.7692307692307,1324.0,664.0,11723.0,249.79663523426206,75.22300128205129,779.3792166666667,0.0,977.8990166666667,214.13366611426179,685.3955576923078,977.8990166666666,0.0,8910.14225,396.3704943935589,7.0,13.0,1.0,91.0,3.894440481849308,726.6923076923077,734.0,720.0,9447.0,4.5895645288090785
5000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.923076923076923,22.0,11.0,194.0,4.923777994953647,4.6923076923076925,5.0,4.0,61.0,0.4803844614152614,11.0,11.0,11.0,143.0,0.0,928.0769230769231,1329.0,708.0,12065.0,278.5185396397822,67.3280141025641,818.7461,0.0,875.2641833333333,226.05509891771385,596.5301679487179,875.2641833333333,0.0,7754.892183333333,414.1242579569184,7.0,13.0,1.0,91.0,3.8944404818493075,727.0,735.0,721.0,9451.0,4.84767985741634
2500.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.384615384615383,23.0,11.0,213.0,4.94197095530487,4.6923076923076925,5.0,4.0,61.0,0.4803844614152614,11.0,11.0,11.0,143.0,0.0,1023.5384615384615,1435.0,711.0,13306.0,303.6710433414792,76.67456794871795,716.0715833333334,0.0,996.7693833333334,198.24618327285398,586.1790435897436,1002.66045,0.0,7620.327566666667,419.742969898912,7.0,13.0,1.0,91.0,3.8944404818493075,729.7692307692307,735.0,725.0,9487.0,4.6395733667699375
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76923076923077,14.0,0.0,127.0,5.599908424159663,5.0,5.0,5.0,65.0,0.0,11.0,11.0,11.0,143.0,0.0,626.6153846153846,841.0,55.0,8146.0,328.5984222069897,60.467653846153844,681.6216,0.0,786.0794999999999,188.2101143194016,571.7326358974359,786.0795,0.0,7432.524266666666,328.58892784960483,7.0,13.0,1.0,91.0,3.8944404818493075,728.8461538461538,732.0,727.0,9475.0,1.863963243832593
18000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.461538461538462,12.0,1.0,110.0,5.189980485117206,5.0,5.0,5.0,65.0,0.0,11.0,11.0,11.0,143.0,0.0,556.5384615384615,777.0,99.0,7235.0,318.12408883552956,52.189908974358964,606.1596,0.0,678.4688166666665,167.21541934354417,457.7870615384615,678.4688166666666,0.0,5951.2318,318.36830108112,7.0,13.0,1.0,91.0,3.8944404818493075,730.0,735.0,728.0,9490.0,2.6140645235596875
