static__AMOUNT_REQ,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10809.0,agg__Resource_10861.0,agg__Resource_10863.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11119.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11201.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
10000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.25,16.0,15.0,61.0,0.5,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,955.75,999.0,941.0,3823.0,28.837186640401185,14.324420833333333,57.0864,0.0,57.29768333333333,28.508150721872425,14.378208333333333,57.29768333333333,0.0,57.51283333333333,28.613153568816653,2.5,4.0,1.0,10.0,1.2909944487358056,700.75,702.0,697.0,2803.0,2.5
5000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,68.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1039.25,1045.0,1037.0,4157.0,3.8622100754188446,2.045691666666667,7.879933333333334,0.0,8.182766666666668,3.892013957677858,2.122370833333333,8.182766666666666,0.0,8.489483333333332,4.042753253762859,2.5,4.0,1.0,10.0,1.2909944487358056,696.0,696.0,696.0,2784.0,0.0
9000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,68.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1053.75,1061.0,1051.0,4215.0,4.856267428111177,2.418833333333333,9.0961,0.0,9.675333333333333,4.459734235479858,2.564475,9.675333333333333,0.0,10.2579,4.74838461564094,2.5,4.0,1.0,10.0,1.2909944487358056,697.0,697.0,697.0,2788.0,0.0
12000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,76.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1144.0,1144.0,1144.0,4576.0,0.0,0.18229583333333332,0.7143166666666667,0.0,0.7291833333333333,0.3546978650060003,0.3645833333333333,0.7291833333333333,0.0,1.4583333333333333,0.41672465618688087,2.5,4.0,1.0,10.0,1.2909944487358056,695.0,695.0,695.0,2780.0,0.0
12500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,76.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1185.5,1186.0,1185.0,4742.0,0.5773502691896586,0.1250833333333333,0.4921,0.0,0.5003333333333332,0.24468896091281397,0.24936666666666663,0.5003333333333333,0.0,0.9974666666666665,0.2865021740593616,2.5,4.0,1.0,10.0,1.2909944487358056,692.0,692.0,692.0,2768.0,0.0
15000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.25,21.0,20.0,81.0,0.5,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1249.5,1275.0,1241.0,4998.0,17.0,8.695791666666667,34.52515,0.0,34.783166666666666,17.21998251869515,8.761275,34.783166666666666,0.0,35.0451,17.348347786837095,2.5,4.0,1.0,10.0,1.2909944487358056,693.75,694.0,693.0,2775.0,0.5
7000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,80.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1253.5,1254.0,1253.0,5014.0,0.5773502691896586,0.1535875,0.5968,0.0,0.61435,0.2955126403810842,0.3057875,0.61435,0.0,1.22315,0.3496692636740229,2.5,4.0,1.0,10.0,1.2909944487358056,695.0,695.0,695.0,2780.0,0.0
8000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,84.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1270.0,1270.0,1270.0,5080.0,0.0,0.13282499999999997,0.5214833333333333,0.0,0.5312999999999999,0.25911628752929244,0.26537083333333333,0.5313,0.0,1.0614833333333333,0.3039257531088436,2.5,4.0,1.0,10.0,1.2909944487358056,693.0,693.0,693.0,2772.0,0.0
37750.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,84.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1291.5,1305.0,1287.0,5166.0,9.0,4.6546625,18.45443333333333,0.0,18.61865,9.200099856144627,4.699058333333333,18.61865,0.0,18.796233333333333,9.28002652157868,2.5,4.0,1.0,10.0,1.2909944487358056,696.25,697.0,696.0,2785.0,0.5
17862.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,84.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1295.0,1295.0,1295.0,5180.0,0.0,0.14657083333333332,0.5775666666666667,0.0,0.5862833333333333,0.28733945738994526,0.2925625,0.5862833333333334,0.0,1.17025,0.33598464371185954,2.5,4.0,1.0,10.0,1.2909944487358056,696.5,697.0,696.0,2786.0,0.5773502691896093
5500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,84.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1295.5,1296.0,1295.0,5182.0,0.5773502691896586,0.13672083333333332,0.5262833333333333,0.0,0.5468833333333333,0.25982429689047487,0.2697333333333334,0.5468833333333334,0.0,1.0789333333333335,0.30988318796795866,2.5,4.0,1.0,10.0,1.2909944487358056,697.0,697.0,697.0,2788.0,0.0
5000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.25,21.0,10.0,73.0,5.5,2.25,3.0,2.0,9.0,0.5,12.0,12.0,12.0,48.0,0.0,1130.5,1306.0,604.0,4522.0,351.0,184.5786125,738.08665,0.0,738.31445,369.00537356094014,184.63604999999998,738.31445,0.0,738.5441999999999,369.11894882139507,2.5,4.0,1.0,10.0,1.2909944487358056,701.0,709.0,698.0,2804.0,5.354126134736326
5000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.25,21.0,10.0,73.0,5.5,2.25,3.0,2.0,9.0,0.5,12.0,12.0,12.0,48.0,0.0,1138.5,1316.0,606.0,4554.0,355.0,182.68339583333335,730.4904333333334,0.0,730.7335833333334,365.2047044197172,182.7508,730.7335833333333,0.0,731.0032,365.32187179299865,2.5,4.0,1.0,10.0,1.2909944487358056,701.5,709.0,699.0,2806.0,5.0
16447.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,88.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1353.0,1353.0,1353.0,5412.0,0.0,0.18512499999999998,0.7228833333333333,0.0,0.7404999999999999,0.3585307090778304,0.36970416666666667,0.7405,0.0,1.4788166666666667,0.4224734601296144,2.5,4.0,1.0,10.0,1.2909944487358056,700.5,701.0,700.0,2802.0,0.5773502691896093
40000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,88.0,0.0,2.0,2.0,2.0,8.0,0.0,12.0,12.0,12.0,48.0,0.0,1375.0,1375.0,1375.0,5500.0,0.0,0.1502833333333333,0.5928333333333333,0.0,0.6011333333333332,0.29504295763812405,0.2997333333333333,0.6011333333333333,0.0,1.1989333333333332,0.34467815932913204,2.5,4.0,1.0,10.0,1.2909944487358056,701.0,701.0,701.0,2804.0,0.0
3000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5,10.0,0.0,10.0,5.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,182.25,638.0,30.0,729.0,303.8336990306814,151.99672083333334,606.46175,0.0,607.9868833333334,302.9775262288618,152.3799375,607.9868833333334,0.0,609.51975,303.73881048627595,2.5,4.0,1.0,10.0,1.2909944487358056,702.25,705.0,694.0,2809.0,5.5
30000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5,10.0,0.0,10.0,5.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,198.0,645.0,49.0,792.0,298.0,148.9759625,595.5044666666666,0.0,595.90385,297.6857251601869,149.07799166666666,595.90385,0.0,596.3119666666666,297.88396377934015,2.5,4.0,1.0,10.0,1.2909944487358056,702.5,706.0,692.0,2810.0,7.0
8000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.25,10.0,1.0,13.0,4.5,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,217.25,658.0,70.0,869.0,293.8337114764063,146.81158333333332,586.7949,0.0,587.2463333333333,293.3222775640337,146.92994583333333,587.2463333333334,0.0,587.7197833333333,293.5443318932068,2.5,4.0,1.0,10.0,1.2909944487358056,703.0,707.0,691.0,2812.0,8.0
5000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,44.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,691.75,695.0,690.0,2767.0,2.217355782608356,1.1369291666666665,3.952483333333333,0.0,4.547716666666666,1.8945542514140168,1.2941958333333334,4.547716666666667,0.0,5.176783333333334,2.1861231191132164,2.5,4.0,1.0,10.0,1.2909944487358056,685.0,685.0,685.0,2740.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,44.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,711.0,711.0,711.0,2844.0,0.0,0.17744999999999997,0.6906166666666667,0.0,0.7097999999999999,0.3421874829950951,0.35144583333333335,0.7098,0.0,1.4057833333333334,0.4043230701672172,2.5,4.0,1.0,10.0,1.2909944487358056,687.0,687.0,687.0,2748.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,48.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,758.0,758.0,758.0,3032.0,0.0,0.17477499999999996,0.6687333333333333,0.0,0.6990999999999998,0.3294499943789592,0.3536083333333333,0.6991,0.0,1.4144333333333332,0.3949845654509103,2.5,4.0,1.0,10.0,1.2909944487358056,679.0,680.0,678.0,2716.0,1.154700538379268
7500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,48.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,777.0,777.0,777.0,3108.0,0.0,0.16419999999999996,0.5941666666666666,0.0,0.6567999999999998,0.28768511174288897,0.3403333333333333,0.6568,0.0,1.3613333333333333,0.36183778670681827,2.5,4.0,1.0,10.0,1.2909944487358056,679.0,679.0,679.0,2716.0,0.0
12000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,52.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,809.25,810.0,809.0,3237.0,0.5,0.27613333333333334,0.5851333333333333,0.0,1.1045333333333334,0.31853989575119973,0.42374999999999996,1.1045333333333334,0.0,1.6949999999999998,0.5314300159492799,2.5,4.0,1.0,10.0,1.2909944487358056,678.0,678.0,678.0,2712.0,0.0
6000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,52.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,816.0,816.0,816.0,3264.0,0.0,0.17784583333333331,0.70335,0.0,0.7113833333333333,0.35034332139662977,0.35495,0.7113833333333334,0.0,1.4198,0.4084058173761322,2.5,4.0,1.0,10.0,1.2909944487358056,679.5,680.0,679.0,2718.0,0.5773502691896093
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,56.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,841.5,842.0,841.0,3366.0,0.5773502691896093,0.14765416666666667,0.5792833333333334,0.0,0.5906166666666667,0.28777112799320487,0.29417499999999996,0.5906166666666667,0.0,1.1766999999999999,0.33773942193594997,2.5,4.0,1.0,10.0,1.2909944487358056,679.0,679.0,679.0,2716.0,0.0
35000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,56.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,868.75,894.0,860.0,3475.0,16.83993269978633,8.595670833333335,33.762933333333336,0.0,34.38268333333334,16.78062637546741,8.7525,34.38268333333333,0.0,35.01,17.08925623032614,2.5,4.0,1.0,10.0,1.2909944487358056,679.25,680.0,679.0,2717.0,0.5
11000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,56.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,872.5,873.0,872.0,3490.0,0.5773502691896093,0.15809583333333332,0.6207,0.0,0.6323833333333333,0.3084181650193271,0.3153458333333333,0.6323833333333333,0.0,1.2613833333333333,0.36175104094528876,2.5,4.0,1.0,10.0,1.2909944487358056,681.5,682.0,681.0,2726.0,0.5773502691896093
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,56.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,885.5,886.0,885.0,3542.0,0.5773502691896093,0.18176666666666666,0.7170333333333333,0.0,0.7270666666666666,0.35685589346920377,0.36255,0.7270666666666666,0.0,1.4502,0.4168873697703902,2.5,4.0,1.0,10.0,1.2909944487358056,681.0,681.0,681.0,2724.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,60.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,912.0,912.0,912.0,3648.0,0.0,0.19462916666666666,0.7693166666666666,0.0,0.7785166666666666,0.38313256949805924,0.3886166666666666,0.7785166666666666,0.0,1.5544666666666664,0.44682950286393314,2.5,4.0,1.0,10.0,1.2909944487358056,683.0,683.0,683.0,2732.0,0.0
20000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,60.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,950.0,950.0,950.0,3800.0,0.0,0.15585833333333332,0.6140666666666666,0.0,0.6234333333333333,0.30548059297635455,0.3114166666666667,0.6234333333333333,0.0,1.2456666666666667,0.3572458798974506,2.5,4.0,1.0,10.0,1.2909944487358056,685.0,685.0,685.0,2740.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,64.0,0.0,3.0,3.0,3.0,12.0,0.0,12.0,12.0,12.0,48.0,0.0,984.0,984.0,984.0,3936.0,0.0,0.15739999999999998,0.6193333333333333,0.0,0.6295999999999999,0.30796806953294986,0.31396666666666667,0.6296,0.0,1.2558666666666667,0.3605494633965714,2.5,4.0,1.0,10.0,1.2909944487358056,685.5,686.0,685.0,2742.0,0.5773502691896093
