static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__hour_1,index__weekday_1,index__month_1,index__timesincemidnight_1,index__timesincelastevent_1,index__timesincecasestart_1,index__event_nr_1,index__open_cases_1,index__hour_2,index__weekday_2,index__month_2,index__timesincemidnight_2,index__timesincelastevent_2,index__timesincecasestart_2,index__event_nr_2,index__open_cases_2,index__hour_3,index__weekday_3,index__month_3,index__timesincemidnight_3,index__timesincelastevent_3,index__timesincecasestart_3,index__event_nr_3,index__open_cases_3,index__hour_4,index__weekday_4,index__month_4,index__timesincemidnight_4,index__timesincelastevent_4,index__timesincecasestart_4,index__event_nr_4,index__open_cases_4,index__Activity_0_A_SUBMITTED-COMPLETE,index__Activity_1_A_PARTLYSUBMITTED-COMPLETE,index__Activity_2_A_PREACCEPTED-COMPLETE,index__Activity_2_W_Afhandelen leads-SCHEDULE,index__Activity_2_W_Beoordelen fraude-SCHEDULE,index__Activity_3_W_Afhandelen leads-START,index__Activity_3_W_Beoordelen fraude-START,index__Activity_3_W_Completeren aanvraag-SCHEDULE,index__Activity_4_A_PREACCEPTED-COMPLETE,index__Activity_4_W_Afhandelen leads-COMPLETE,index__Activity_4_W_Beoordelen fraude-COMPLETE,index__Activity_4_W_Completeren aanvraag-START,index__Resource_0_112.0,index__Resource_1_112.0,index__Resource_2_112.0,index__Resource_3_10138.0,index__Resource_3_10188.0,index__Resource_3_10228.0,index__Resource_3_10609.0,index__Resource_3_10629.0,index__Resource_3_10809.0,index__Resource_3_10861.0,index__Resource_3_10863.0,index__Resource_3_10881.0,index__Resource_3_10889.0,index__Resource_3_10909.0,index__Resource_3_10910.0,index__Resource_3_10912.0,index__Resource_3_10913.0,index__Resource_3_10914.0,index__Resource_3_10929.0,index__Resource_3_10931.0,index__Resource_3_10932.0,index__Resource_3_10933.0,index__Resource_3_10935.0,index__Resource_3_10939.0,index__Resource_3_10972.0,index__Resource_3_10982.0,index__Resource_3_11000.0,index__Resource_3_11001.0,index__Resource_3_11002.0,index__Resource_3_11003.0,index__Resource_3_11009.0,index__Resource_3_11119.0,index__Resource_3_11121.0,index__Resource_3_11122.0,index__Resource_3_11169.0,index__Resource_3_11179.0,index__Resource_3_11180.0,index__Resource_3_11181.0,index__Resource_3_11189.0,index__Resource_3_112.0,index__Resource_3_11201.0,index__Resource_3_11203.0,index__Resource_3_11259.0,index__Resource_3_other,index__Resource_4_10138.0,index__Resource_4_10188.0,index__Resource_4_10228.0,index__Resource_4_10609.0,index__Resource_4_10629.0,index__Resource_4_10779.0,index__Resource_4_10809.0,index__Resource_4_10859.0,index__Resource_4_10861.0,index__Resource_4_10862.0,index__Resource_4_10863.0,index__Resource_4_10880.0,index__Resource_4_10881.0,index__Resource_4_10889.0,index__Resource_4_10909.0,index__Resource_4_10910.0,index__Resource_4_10912.0,index__Resource_4_10913.0,index__Resource_4_10914.0,index__Resource_4_10929.0,index__Resource_4_10931.0,index__Resource_4_10932.0,index__Resource_4_10933.0,index__Resource_4_10935.0,index__Resource_4_10939.0,index__Resource_4_10971.0,index__Resource_4_10972.0,index__Resource_4_10982.0,index__Resource_4_11000.0,index__Resource_4_11001.0,index__Resource_4_11002.0,index__Resource_4_11003.0,index__Resource_4_11009.0,index__Resource_4_11019.0,index__Resource_4_11049.0,index__Resource_4_11111.0,index__Resource_4_11119.0,index__Resource_4_11120.0,index__Resource_4_11121.0,index__Resource_4_11122.0,index__Resource_4_11169.0,index__Resource_4_11179.0,index__Resource_4_11180.0,index__Resource_4_11181.0,index__Resource_4_11189.0,index__Resource_4_112.0,index__Resource_4_11200.0,index__Resource_4_11201.0,index__Resource_4_11202.0,index__Resource_4_11203.0,index__Resource_4_11259.0,index__Resource_4_other
8000.0,19.0,4.0,12.0,1184.0,0.0,0.0,1.0,643.0,19.0,4.0,12.0,1184.0,0.00385,0.00385,2.0,643.0,19.0,4.0,12.0,1185.0,0.4829333333333333,0.4867833333333333,3.0,643.0,19.0,4.0,12.0,1185.0,0.0090166666666666,0.4958,4.0,643.0,11.0,5.0,12.0,681.0,936.3642166666668,936.8600166666666,5.0,647.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,20.0,4.0,12.0,1217.0,0.0,0.0,1.0,644.0,20.0,4.0,12.0,1217.0,0.0027833333333333,0.0027833333333333,2.0,644.0,20.0,4.0,12.0,1217.0,0.5879666666666666,0.59075,3.0,644.0,20.0,4.0,12.0,1217.0,0.00625,0.597,4.0,644.0,14.0,5.0,12.0,845.0,1067.5261,1068.1231,5.0,648.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12500.0,21.0,4.0,12.0,1262.0,0.0,0.0,1.0,644.0,21.0,4.0,12.0,1262.0,0.0192666666666666,0.0192666666666666,2.0,644.0,21.0,4.0,12.0,1262.0,0.7202666666666667,0.7395333333333334,3.0,644.0,21.0,4.0,12.0,1262.0,0.0061,0.7456333333333334,4.0,644.0,14.0,5.0,12.0,863.0,1040.691,1041.4366333333332,5.0,647.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,5.0,12.0,105.0,0.0,0.0,1.0,647.0,1.0,5.0,12.0,105.0,0.08435,0.08435,2.0,647.0,1.0,5.0,12.0,105.0,0.41,0.49435,3.0,647.0,12.0,5.0,12.0,737.0,631.8325333333333,632.3268833333333,4.0,647.0,12.0,5.0,12.0,738.0,1.3351,633.6619833333333,5.0,647.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,2.0,5.0,12.0,161.0,0.0,0.0,1.0,648.0,2.0,5.0,12.0,161.0,0.1133833333333333,0.1133833333333333,2.0,648.0,2.0,5.0,12.0,162.0,0.8038333333333333,0.9172166666666668,3.0,648.0,14.0,5.0,12.0,852.0,690.4001666666667,691.3173833333333,4.0,647.0,14.0,5.0,12.0,854.0,1.7970333333333333,693.1144166666667,5.0,647.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10000.0,3.0,5.0,12.0,180.0,0.0,0.0,1.0,649.0,3.0,5.0,12.0,180.0,0.0131166666666666,0.0131166666666666,2.0,649.0,3.0,5.0,12.0,180.0,0.5239,0.5370166666666667,3.0,649.0,14.0,5.0,12.0,854.0,674.0156666666667,674.5526833333333,4.0,647.0,14.0,5.0,12.0,858.0,3.739766666666666,678.29245,5.0,647.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5000.0,9.0,5.0,12.0,576.0,0.0,0.0,1.0,652.0,9.0,5.0,12.0,576.0,0.00695,0.00695,2.0,652.0,9.0,5.0,12.0,576.0,0.3777833333333333,0.3847333333333333,3.0,652.0,14.0,5.0,12.0,888.0,312.2260833333333,312.61081666666666,4.0,645.0,14.0,5.0,12.0,890.0,1.5253333333333334,314.13615,5.0,645.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500.0,9.0,5.0,12.0,580.0,0.0,0.0,1.0,653.0,9.0,5.0,12.0,580.0,0.0071833333333333,0.0071833333333333,2.0,653.0,9.0,5.0,12.0,580.0,0.4125833333333333,0.4197666666666667,3.0,653.0,14.0,5.0,12.0,882.0,301.0733,301.49306666666666,4.0,647.0,14.0,5.0,12.0,882.0,0.7525166666666666,302.24558333333334,5.0,647.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,10.0,5.0,12.0,640.0,0.0,0.0,1.0,647.0,10.0,5.0,12.0,640.0,0.0060833333333333,0.0060833333333333,2.0,647.0,10.0,5.0,12.0,641.0,0.3858333333333333,0.3919166666666667,3.0,647.0,14.0,5.0,12.0,899.0,258.5864833333333,258.9784,4.0,645.0,15.0,5.0,12.0,901.0,1.7113,260.6897,5.0,645.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46106.0,11.0,5.0,12.0,690.0,0.0,0.0,1.0,647.0,11.0,5.0,12.0,690.0,0.0106,0.0106,2.0,647.0,11.0,5.0,12.0,691.0,0.3956,0.4062,3.0,647.0,11.0,5.0,12.0,691.0,0.60345,1.00965,4.0,647.0,11.0,5.0,12.0,693.0,1.8765166666666664,2.8861666666666665,5.0,647.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,12.0,5.0,12.0,743.0,0.0,0.0,1.0,650.0,12.0,5.0,12.0,743.0,0.00275,0.00275,2.0,650.0,12.0,5.0,12.0,744.0,0.5643333333333334,0.5670833333333334,3.0,650.0,15.0,5.0,12.0,913.0,168.61933333333334,169.18641666666667,4.0,644.0,15.0,5.0,12.0,914.0,0.9815333333333334,170.16795,5.0,644.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,13.0,5.0,12.0,805.0,0.0,0.0,1.0,650.0,13.0,5.0,12.0,805.0,0.0053333333333333,0.0053333333333333,2.0,650.0,13.0,5.0,12.0,806.0,0.1619666666666666,0.1673,3.0,650.0,13.0,5.0,12.0,839.0,33.740316666666665,33.90761666666667,4.0,647.0,14.0,5.0,12.0,842.0,2.950266666666667,36.85788333333333,5.0,647.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,14.0,5.0,12.0,843.0,0.0,0.0,1.0,648.0,14.0,5.0,12.0,843.0,0.0062166666666666,0.0062166666666666,2.0,648.0,14.0,5.0,12.0,843.0,0.6602,0.6664166666666667,3.0,648.0,14.0,5.0,12.0,843.0,0.0056,0.6720166666666667,4.0,648.0,15.0,5.0,12.0,926.0,82.63365,83.30566666666667,5.0,642.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,14.0,5.0,12.0,872.0,0.0,0.0,1.0,648.0,14.0,5.0,12.0,872.0,0.0112333333333333,0.0112333333333333,2.0,648.0,14.0,5.0,12.0,872.0,0.5810833333333333,0.5923166666666667,3.0,648.0,14.0,5.0,12.0,872.0,0.0058333333333333,0.59815,4.0,648.0,14.0,5.0,12.0,874.0,1.8772666666666664,2.475416666666667,5.0,647.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13000.0,14.0,5.0,12.0,875.0,0.0,0.0,1.0,648.0,14.0,5.0,12.0,875.0,0.0045833333333333,0.0045833333333333,2.0,648.0,14.0,5.0,12.0,876.0,0.6035333333333334,0.6081166666666666,3.0,648.0,14.0,5.0,12.0,876.0,0.00625,0.6143666666666666,4.0,648.0,14.0,5.0,12.0,876.0,0.2469166666666666,0.8612833333333333,5.0,648.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,17.0,5.0,12.0,1077.0,0.0,0.0,1.0,645.0,17.0,5.0,12.0,1077.0,0.00725,0.00725,2.0,645.0,17.0,5.0,12.0,1078.0,0.2284,0.23565,3.0,645.0,10.0,0.0,1.0,640.0,2442.239916666667,2442.4755666666665,4.0,657.0,10.0,0.0,1.0,641.0,0.9884833333333334,2443.46405,5.0,657.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,19.0,5.0,12.0,1182.0,0.0,0.0,1.0,646.0,19.0,5.0,12.0,1182.0,0.0032833333333333,0.0032833333333333,2.0,646.0,19.0,5.0,12.0,1182.0,0.5666666666666667,0.56995,3.0,646.0,19.0,5.0,12.0,1182.0,0.005,0.57495,4.0,646.0,11.0,0.0,1.0,691.0,2388.6486,2389.22355,5.0,653.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,2.0,6.0,1.0,159.0,0.0,0.0,1.0,649.0,2.0,6.0,1.0,159.0,0.0044333333333333,0.0044333333333333,2.0,649.0,2.0,6.0,1.0,159.0,0.8420833333333333,0.8465166666666667,3.0,649.0,2.0,6.0,1.0,159.0,0.0062,0.8527166666666667,4.0,649.0,11.0,0.0,1.0,713.0,1993.5370666666668,1994.3897833333333,5.0,652.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20095.0,9.0,6.0,1.0,590.0,0.0,0.0,1.0,651.0,9.0,6.0,1.0,590.0,0.0263833333333333,0.0263833333333333,2.0,651.0,9.0,6.0,1.0,591.0,0.8383833333333334,0.8647666666666667,3.0,651.0,9.0,6.0,1.0,591.0,0.026,0.8907666666666667,4.0,651.0,11.0,0.0,1.0,698.0,1546.6431166666666,1547.5338833333333,5.0,652.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
