static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
7500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.142857142857142,17.0,16.0,113.0,0.3779644730092273,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,987.8571428571429,1031.0,977.0,6915.0,19.75203425328283,7.785883333333333,41.61378333333333,0.0,54.50118333333333,15.241815518618873,11.087561904761904,54.50118333333333,0.0,77.61293333333333,19.825769484930543,4.0,7.0,1.0,28.0,2.160246899469287,697.2857142857143,698.0,697.0,4881.0,0.4879500364742531
15000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,112.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1012.8571428571429,1019.0,1011.0,7090.0,3.078342163598833,1.1900142857142857,3.613183333333333,0.0,8.3301,1.6631796904220164,2.2163309523809525,8.3301,0.0,15.514316666666666,3.1470289801333164,4.142857142857143,8.0,1.0,29.0,2.410295378065479,696.8571428571429,697.0,696.0,4878.0,0.37796447300923436
30000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,119.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1037.0,1046.0,1033.0,7259.0,5.5377492419453915,1.8077095238095233,9.682833333333331,0.0,12.653966666666664,3.5144794940315482,3.9451857142857145,12.653966666666667,0.0,27.616300000000003,5.529320161106713,4.142857142857143,8.0,1.0,29.0,2.410295378065479,697.4285714285714,698.0,696.0,4882.0,0.9759000729485244
7500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,119.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1058.0,1063.0,1054.0,7406.0,4.690415759823413,1.3564690476190475,8.67345,0.0,9.495283333333333,3.2324408464472203,4.2214285714285715,9.495283333333331,0.0,29.55,4.9290130779087775,4.0,7.0,1.0,28.0,2.160246899469287,697.0,697.0,697.0,4879.0,0.0
10000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,126.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1099.4285714285713,1102.0,1098.0,7696.0,1.5118578920369439,0.4828642857142857,2.2283166666666667,0.0,3.3800499999999998,0.8168103500829587,1.4793809523809522,4.40205,0.0,10.355666666666666,1.7227569989277356,4.0,7.0,1.0,28.0,2.160246899469287,699.7142857142857,700.0,699.0,4898.0,0.4879500364742869
15000.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,126.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1114.2857142857142,1125.0,1108.0,7800.0,7.5435245015020485,2.496873809523809,7.6708,0.0,17.478116666666665,2.918483678734957,6.533007142857143,17.478116666666665,0.0,45.731049999999996,7.644455489976216,4.0,7.0,1.0,28.0,2.160246899469287,698.4285714285714,699.0,698.0,4889.0,0.5345224838248273
8000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,18.0,18.0,126.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1120.0,1127.0,1117.0,7840.0,3.9157800414902737,1.3571619047619048,5.18065,0.0,9.500133333333334,2.0198758695064125,2.594292857142857,9.500133333333334,0.0,18.16005,3.777165747055259,4.142857142857143,8.0,1.0,29.0,2.410295378065479,699.0,699.0,699.0,4893.0,0.0
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.142857142857142,19.0,18.0,127.0,0.3779644730092273,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1138.5714285714287,1164.0,1133.0,7970.0,11.370387604902277,4.445366666666667,26.639566666666667,0.0,31.11756666666667,9.866784406199718,5.8314642857142855,31.117566666666665,0.0,40.82025,11.310923911191423,4.0,7.0,1.0,28.0,2.160246899469287,700.2857142857143,702.0,700.0,4902.0,0.7559289460184437
5000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,140.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1239.0,1246.0,1236.0,8673.0,3.9157800414902737,1.0088642857142858,5.22695,0.0,7.06205,1.9101073301584046,2.9390690476190477,10.24305,0.0,20.573483333333336,4.054332621673919,4.0,7.0,1.0,28.0,2.160246899469287,697.2857142857143,698.0,697.0,4881.0,0.4879500364742869
22000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,21.0,21.0,147.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1273.142857142857,1283.0,1265.0,8912.0,7.819389819088001,2.5857285714285716,13.644966666666669,0.0,18.1001,5.106183665834281,8.569161904761904,18.1001,0.0,59.98413333333333,8.098536375594382,4.0,7.0,1.0,28.0,2.160246899469287,696.4285714285714,697.0,696.0,4875.0,0.5345224838248545
5000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.285714285714285,21.0,10.0,114.0,5.879747322073338,2.4285714285714284,3.0,2.0,17.0,0.5345224838248487,11.428571428571429,12.0,11.0,80.0,0.5345224838248493,1018.5714285714286,1298.0,638.0,7130.0,348.53352643270784,113.46653095238094,779.4391833333333,0.0,794.2657166666665,293.68992271410076,337.9990976190476,794.2657166666667,0.0,2365.993683333333,421.1626299322918,4.142857142857143,8.0,1.0,29.0,2.410295378065479,693.0,696.0,688.0,4851.0,3.265986323710917
25000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,147.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,11.0,11.0,77.0,0.0,1307.857142857143,1309.0,1307.0,9155.0,1.0690449676496545,0.2857285714285714,1.7901333333333334,0.0,2.0000999999999998,0.6655310019154494,0.9024119047619047,2.0001,0.0,6.316883333333333,1.0198129240079008,4.0,7.0,1.0,28.0,2.160246899469287,695.5714285714286,696.0,695.0,4869.0,0.5345224838248545
15000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.428571428571427,21.0,10.0,122.0,4.961758520831865,2.4285714285714284,3.0,2.0,17.0,0.5345224838248487,11.428571428571429,12.0,11.0,80.0,0.5345224838248493,1085.7142857142858,1316.0,654.0,7600.0,311.5433165632639,163.5011095238095,777.24745,0.0,1144.5077666666666,301.5397828442868,387.09544999999997,1144.5077666666666,0.0,2709.66815,497.3152719277598,4.0,7.0,1.0,28.0,2.160246899469287,693.8571428571429,697.0,689.0,4857.0,3.976119189551993
20000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.285714285714285,22.0,11.0,121.0,5.879747322073338,2.4285714285714284,3.0,2.0,17.0,0.5345224838248487,11.428571428571429,12.0,11.0,80.0,0.5345224838248493,1054.5714285714287,1334.0,673.0,7382.0,348.5521755026341,114.02753095238094,778.5740833333333,0.0,798.1927166666666,293.07286925324075,337.90204523809524,798.1927166666667,0.0,2365.314316666667,421.107422601637,4.142857142857143,8.0,1.0,29.0,2.410295378065479,693.8571428571429,697.0,689.0,4857.0,3.933978962347242
25000.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.571428571428573,22.0,7.0,116.0,6.106202935189288,2.7142857142857144,4.0,2.0,19.0,0.7559289460184545,11.571428571428571,12.0,11.0,81.0,0.5345224838248487,1017.8571428571429,1349.0,435.0,7125.0,368.9789644281584,280.7692785714286,855.0905166666666,0.0,1965.3849500000001,372.15739480483626,697.166080952381,1965.38495,0.0,4880.162566666667,750.9614940443968,4.0,7.0,1.0,28.0,2.160246899469287,698.4285714285714,713.0,692.0,4889.0,7.161404491139583
17000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.142857142857142,22.0,10.0,106.0,6.4142698058981855,2.5714285714285716,3.0,2.0,18.0,0.5345224838248488,11.571428571428571,12.0,11.0,81.0,0.5345224838248487,948.5714285714286,1351.0,645.0,6640.0,375.81549424456375,105.38303095238095,734.4557833333333,0.0,737.6812166666666,277.39643755459116,421.2878452380952,737.6812166666666,0.0,2949.0149166666665,393.83634082491864,4.0,7.0,1.0,28.0,2.160246899469287,694.2857142857143,700.0,690.0,4860.0,5.345224838248492
20000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,11.0,133.0,5.656854249492381,2.4285714285714284,3.0,2.0,17.0,0.5345224838248487,11.428571428571429,12.0,11.0,80.0,0.5345224838248493,1170.0,1402.0,697.0,8190.0,331.2390878705792,175.04721904761905,735.5342166666667,0.0,1225.3305333333333,305.9889616445469,386.29823095238095,1225.3305333333333,0.0,2704.0876166666667,507.82004511046756,4.0,7.0,1.0,28.0,2.160246899469287,697.2857142857143,701.0,692.0,4881.0,4.644505202002564
17000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714285714285715,23.0,11.0,131.0,5.707138387268052,2.4285714285714284,3.0,2.0,17.0,0.5345224838248487,11.428571428571429,12.0,11.0,80.0,0.5345224838248493,1172.142857142857,1437.0,703.0,8205.0,349.7806115130972,150.3806642857143,705.1377333333334,0.0,1052.66465,276.115062858032,352.57647380952375,1052.66465,0.0,2468.0353166666664,454.21262866769285,4.0,7.0,1.0,28.0,2.160246899469287,698.5714285714286,703.0,692.0,4890.0,5.533448076836676
18500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,11.0,1.0,46.0,5.223572942509207,3.0,3.0,3.0,21.0,0.0,12.0,12.0,12.0,84.0,0.0,407.14285714285717,671.0,60.0,2850.0,324.76013126174036,87.32596428571428,596.7972,0.0,611.28175,224.71777240749023,347.2967428571428,611.28175,0.0,2431.0771999999997,324.82108219231685,4.0,7.0,1.0,28.0,2.160246899469287,696.2857142857143,705.0,689.0,4874.0,8.159131606453482
20000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,3.0,3.0,3.0,21.0,0.0,12.0,12.0,12.0,84.0,0.0,654.8571428571429,657.0,654.0,4584.0,1.2149857925878984,0.44090238095238093,1.3510666666666666,0.0,3.0863166666666664,0.5236141294132197,1.3180261904761905,3.086316666666667,0.0,9.226183333333333,1.2635435674111248,4.0,7.0,1.0,28.0,2.160246899469287,689.0,689.0,689.0,4823.0,0.0
32000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,77.0,0.0,3.0,3.0,3.0,21.0,0.0,12.0,12.0,12.0,84.0,0.0,682.8571428571429,697.0,666.0,4780.0,15.657038581508846,4.322523809523809,23.80718333333333,0.0,30.257666666666665,8.891899328117455,16.43460476190476,30.257666666666665,0.0,115.04223333333333,15.448374588881494,4.0,7.0,1.0,28.0,2.160246899469287,690.7142857142857,692.0,689.0,4835.0,1.253566341056011
17500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,12.0,11.0,80.0,0.5345224838248493,3.0,3.0,3.0,21.0,0.0,12.0,12.0,12.0,84.0,0.0,706.4285714285714,748.0,680.0,4945.0,33.26588414004725,9.141385714285715,52.93813333333333,0.0,63.9897,19.687897089941163,26.76163809523809,68.40525,0.0,187.33146666666664,33.254832243194805,4.0,7.0,1.0,28.0,2.160246899469287,690.8571428571429,694.0,690.0,4836.0,1.5735915849388697
6500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.714285714285714,14.0,11.0,82.0,1.1126972805283741,3.0,3.0,3.0,21.0,0.0,12.0,12.0,12.0,84.0,0.0,736.0,879.0,693.0,5152.0,68.63672486358888,26.576980952380953,127.78425,0.0,186.03886666666668,49.24142920402628,43.21066190476191,186.03886666666668,0.0,302.4746333333334,68.51965387185467,4.0,7.0,1.0,28.0,2.160246899469287,691.0,694.0,689.0,4837.0,2.081665999466138
8000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.571428571428571,13.0,11.0,81.0,0.7867957924694436,3.0,3.0,3.0,21.0,0.0,12.0,12.0,12.0,84.0,0.0,729.7142857142857,780.0,695.0,5108.0,42.83578833060926,12.077866666666665,72.2772,0.0,84.54506666666666,26.79023145796077,34.52721904761905,84.54506666666667,0.0,241.69053333333335,42.819606321113376,4.142857142857143,8.0,1.0,29.0,2.410295378065479,694.0,697.0,692.0,4858.0,2.5166114784235947
20000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,77.0,0.0,3.0,3.0,3.0,21.0,0.0,12.0,12.0,12.0,84.0,0.0,702.8571428571429,708.0,701.0,4920.0,2.911389784310992,0.8105238095238095,4.12775,0.0,5.673666666666667,1.5075046388927196,2.328042857142857,7.7799,0.0,16.2963,3.108892896861106,4.0,7.0,1.0,28.0,2.160246899469287,693.0,693.0,693.0,4851.0,0.0
