static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
20000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,96.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,750.75,752.0,749.0,6006.0,1.4880476182856859,0.4586854166666666,1.990983333333333,0.0,3.669483333333333,0.7311538893256275,2.0911062499999997,3.669483333333333,0.0,16.728849999999998,1.6904855688021632,4.5,8.0,1.0,36.0,2.449489742783178,694.0,694.0,694.0,5552.0,0.0
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,96.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,764.25,768.0,762.0,6114.0,1.9820624179302297,0.7424416666666667,3.0564,0.0,5.939533333333333,1.0799306712021726,2.1007979166666666,5.939533333333333,0.0,16.806383333333333,2.0081880463242983,4.5,8.0,1.0,36.0,2.449489742783178,694.0,694.0,694.0,5552.0,0.0
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,104.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,810.0,814.0,808.0,6480.0,2.1380899352994036,0.7224270833333334,2.9304666666666668,0.0,5.779416666666667,1.0740207715002945,1.9655291666666668,5.779416666666667,0.0,15.724233333333334,2.004920024446014,4.5,8.0,1.0,36.0,2.449489742783178,690.875,691.0,690.0,5527.0,0.3535533905932738
7000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,104.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,828.25,829.0,827.0,6626.0,0.8864052604279274,0.2475354166666667,1.362766666666667,0.0,1.9802833333333336,0.4598383266127606,1.0024916666666666,1.9802833333333327,0.0,8.019933333333332,0.905043160463404,4.5,8.0,1.0,36.0,2.449489742783178,691.0,691.0,691.0,5528.0,0.0
15000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,112.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,867.625,875.0,863.0,6941.0,5.396758286230742,1.5014916666666667,7.294566666666666,0.0,12.011933333333333,2.5566004173914916,4.5026874999999995,12.011933333333332,0.0,36.021499999999996,5.492425765642287,4.5,8.0,1.0,36.0,2.449489742783178,691.375,692.0,691.0,5531.0,0.5175491695067876
12500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.125,15.0,14.0,113.0,0.3535533905932738,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,889.875,932.0,867.0,7119.0,22.433632277071325,8.070939583333335,34.27365,0.0,64.56751666666668,14.335543412386142,22.968554166666664,64.56751666666666,0.0,183.7484333333333,22.329849760567217,4.5,8.0,1.0,36.0,2.449489742783178,690.25,692.0,689.0,5522.0,1.4880476182856857
37500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,120.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,912.625,917.0,907.0,7301.0,4.955156044825581,1.2682604166666667,5.0064166666666665,0.0,10.146083333333333,2.1940148535355735,5.6226312499999995,10.146083333333332,0.0,44.981049999999996,4.894151480443447,4.5,8.0,1.0,36.0,2.449489742783178,688.375,689.0,688.0,5507.0,0.5175491695067715
5000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,16.25,19.0,15.0,130.0,1.7525491637693287,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,999.875,1186.0,923.0,7999.0,114.02936651832911,32.82610625,204.73738333333333,0.0,262.60885,71.21225788598139,76.721575,262.60885,0.0,613.7726,114.02923110572263,4.5,8.0,1.0,36.0,2.449489742783178,691.875,698.0,689.0,5535.0,3.943801646707386
25000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,16.0,15.0,124.0,0.5345224838248496,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,954.375,991.0,924.0,7635.0,32.94557199815653,8.441520833333332,48.24968333333333,0.0,67.53216666666665,16.65896957266315,30.653466666666667,67.53216666666667,0.0,245.22773333333333,32.99082968546919,4.5,8.0,1.0,36.0,2.449489742783178,690.875,692.0,690.0,5527.0,0.9910312089651282
5000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,15.0,128.0,1.3093073414159548,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,986.375,1099.0,924.0,7891.0,75.91148510883295,21.848708333333335,96.3655,0.0,174.78966666666668,39.376426182109,62.071139583333334,174.78966666666668,0.0,496.5691166666667,75.86305934915339,4.5,8.0,1.0,36.0,2.449489742783178,693.0,697.0,691.0,5544.0,2.618614682831913
21500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,14.0,120.0,0.7559289460184544,4.25,5.0,4.0,34.0,0.46291004988627565,12.0,12.0,12.0,96.0,0.0,942.25,1001.0,880.0,7538.0,42.36491135699111,174.89757291666666,1319.2084666666667,0.0,1399.1805833333333,462.8308646061662,362.97982708333336,1399.1805833333333,0.0,2903.838616666667,634.5384658849166,4.5,8.0,1.0,36.0,2.449489742783178,695.375,708.0,691.0,5563.0,7.501190381723232
9000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,15.0,128.0,1.3093073414159548,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1008.125,1120.0,956.0,8065.0,70.38351572431067,20.513716666666667,112.5695,0.0,164.10973333333334,40.15862041768154,51.98874583333334,164.10973333333334,0.0,415.9099666666667,70.4310194541066,4.5,8.0,1.0,36.0,2.449489742783178,693.75,699.0,692.0,5550.0,3.24037034920393
11500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,20.0,16.0,138.0,1.7525491637693285,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1070.125,1240.0,998.0,8561.0,106.27516508707815,30.247456249999992,192.14953333333327,0.0,241.97964999999994,67.35797719416163,72.47184583333333,241.97965,0.0,579.7747666666667,106.28083114445431,4.5,8.0,1.0,36.0,2.449489742783178,694.125,696.0,693.0,5553.0,1.356202681860524
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.125,19.0,16.0,137.0,1.2464234547582265,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1070.0,1140.0,1017.0,8560.0,58.627151194159694,15.392929166666667,66.22743333333334,0.0,123.14343333333333,26.662815881592376,53.05956666666666,123.14343333333332,0.0,424.4765333333333,58.86063966530241,4.5,8.0,1.0,36.0,2.449489742783178,695.75,698.0,694.0,5566.0,1.9820624179302309
15000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,20.0,17.0,146.0,1.3887301496588291,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1099.875,1204.0,1027.0,8799.0,80.90106391671956,22.159658333333333,112.46838333333334,0.0,177.27726666666666,42.199166749064105,72.72862916666666,177.27726666666666,0.0,581.8290333333333,80.96103511115739,4.5,8.0,1.0,36.0,2.449489742783178,696.25,698.0,695.0,5570.0,1.3887301496588242
5001.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,17.0,144.0,1.0690449676496991,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1104.5,1166.0,1045.0,8836.0,63.112145084308885,15.136658333333333,112.64541666666666,0.0,121.09326666666666,39.43880847161378,59.36383958333333,121.09326666666666,0.0,474.91071666666664,63.144253941539645,4.5,8.0,1.0,36.0,2.449489742783178,696.5,698.0,695.0,5572.0,1.6035674514745337
30000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,136.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1057.75,1059.0,1057.0,8462.0,0.7071067811865188,0.2640166666666667,0.7480833333333333,0.0,2.1121333333333334,0.2973091432611292,1.2003645833333332,2.1121333333333334,0.0,9.602916666666665,0.8453207847685434,4.5,8.0,1.0,36.0,2.449489742783178,695.0,695.0,695.0,5560.0,0.0
30000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,18.0,152.0,1.0690449676496991,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1152.625,1227.0,1080.0,9221.0,77.12501447094101,18.381864583333336,140.26136666666667,0.0,147.05491666666668,49.270849852091416,72.59878541666667,147.05491666666666,0.0,580.7902833333334,77.2701193272364,4.5,8.0,1.0,36.0,2.449489742783178,695.5,696.0,695.0,5564.0,0.5345224838248291
17000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,144.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1105.375,1116.0,1099.0,8843.0,7.633338531917557,2.074475,9.240816666666667,0.0,16.5958,3.3562282564576034,6.0691604166666675,16.5958,0.0,48.55328333333334,7.5493265596897,4.5,8.0,1.0,36.0,2.449489742783178,698.375,699.0,698.0,5587.0,0.5175491695067876
8500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,20.0,18.0,150.0,0.7071067811865475,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1162.625,1232.0,1104.0,9301.0,50.70344451528201,15.99125,79.9136,0.0,127.93,29.39044659992724,58.7551,127.93,0.0,470.0408,50.70026463057249,4.5,8.0,1.0,36.0,2.449489742783178,698.125,699.0,696.0,5585.0,0.99103120896512
22000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,20.0,13.0,142.0,2.964070560178061,4.25,5.0,4.0,34.0,0.46291004988627565,12.0,12.0,12.0,96.0,0.0,1085.125,1231.0,819.0,8681.0,166.39577389894424,140.3096125,1027.8370333333332,0.0,1122.4769,359.7883221585147,301.44958124999994,1122.4769,0.0,2411.5966499999995,505.97271885151315,4.5,8.0,1.0,36.0,2.449489742783178,699.75,705.0,696.0,5598.0,3.4948942350643026
10000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,168.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1269.0,1280.0,1264.0,10152.0,6.96932052437174,1.8942729166666668,10.3947,0.0,15.154183333333334,3.6881543572324653,4.68520625,15.154183333333334,0.0,37.48165,6.636101050907241,4.5,8.0,1.0,36.0,2.449489742783178,694.625,695.0,694.0,5557.0,0.5175491695067876
4500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,11.0,128.0,5.345224838248488,4.5,5.0,4.0,36.0,0.5345224838248486,12.0,12.0,12.0,96.0,0.0,974.5,1282.0,662.0,7796.0,328.73871517839643,103.363975,819.9801666666667,0.0,826.9118,289.5619293798571,412.6854,826.9118,0.0,3301.4832,440.8286689733924,4.5,8.0,1.0,36.0,2.449489742783178,695.25,696.0,695.0,5562.0,0.4629100498862845
6500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,168.0,0.0,4.0,4.0,4.0,32.0,0.0,12.0,12.0,12.0,96.0,0.0,1292.375,1300.0,1288.0,10339.0,5.208166663999952,1.4680354166666667,5.383616666666667,0.0,11.744283333333334,2.363356016605454,4.09841875,11.744283333333334,0.0,32.78735,5.139107262047405,4.5,8.0,1.0,36.0,2.449489742783178,696.0,696.0,696.0,5568.0,0.0
10000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,11.0,136.0,6.414269805898186,4.5,5.0,4.0,36.0,0.5345224838248486,12.0,12.0,12.0,96.0,0.0,1037.0,1395.0,669.0,8296.0,382.2123568309714,91.31463958333333,713.6544166666666,0.0,730.5171166666667,251.5031360644702,362.84675833333336,730.5171166666667,0.0,2902.774066666667,387.4244073151081,4.5,8.0,1.0,36.0,2.449489742783178,697.5,699.0,696.0,5580.0,1.6035674514745337
12000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125,13.0,0.0,57.0,5.938674695827104,5.0,5.0,5.0,40.0,0.0,12.0,12.0,12.0,96.0,0.0,466.25,802.0,46.0,3730.0,349.78922224676967,94.52313333333332,650.1010166666666,0.0,756.1850666666666,227.3534601946139,420.65916875,756.1850666666667,0.0,3365.27335,350.0622115292212,4.5,8.0,1.0,36.0,2.449489742783178,698.875,704.0,696.0,5591.0,3.2265638511757824
