static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
50000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.117647058823529,12.0,11.0,189.0,0.33210558207753577,1.1176470588235294,2.0,1.0,19.0,0.3321055820775357,1.0,1.0,1.0,17.0,0.0,707.5294117647059,737.0,697.0,12028.0,11.984978343007217,680.004324509804,11546.50585,0.0,11560.073516666667,2800.2338959577655,1365.7372725490195,11560.073516666667,0.0,23217.533633333333,3836.731331513525,9.0,17.0,1.0,153.0,5.049752469181039,821.2941176470588,830.0,819.0,13962.0,3.4052295422326457
7000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.294117647058824,19.0,12.0,226.0,2.312052818448168,1.4705882352941178,2.0,1.0,25.0,0.5144957554275265,1.0,1.0,1.0,17.0,0.0,815.5294117647059,1164.0,727.0,13864.0,140.4017083438886,84.69506274509803,1002.6551833333333,0.0,1439.8160666666665,248.75035090179435,753.6493274509803,1439.8160666666668,0.0,12812.038566666666,674.6613754933219,9.0,17.0,1.0,153.0,5.049752469181039,817.7647058823529,825.0,807.0,13902.0,7.628314130303502
27500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.764705882352942,13.0,12.0,217.0,0.437237316097604,1.0,1.0,1.0,17.0,0.0,1.0,1.0,1.0,17.0,0.0,806.9411764705883,824.0,760.0,13718.0,26.79195445519817,3.7968764705882356,48.67406666666667,0.0,64.54690000000001,11.726305720572379,47.09980196078432,64.5469,0.0,800.6966333333335,26.79339172100148,9.0,17.0,1.0,153.0,5.049752469181039,811.6470588235294,819.0,809.0,13798.0,4.122213854086605
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,13.0,255.0,2.4748737341529163,1.9411764705882353,3.0,1.0,33.0,0.9663454503498036,1.0,1.0,1.0,17.0,0.0,919.7647058823529,1180.0,788.0,15636.0,156.4722536952497,166.87411274509805,1272.3948166666667,0.0,2836.859916666667,412.36749237958276,1432.841945098039,2836.859916666667,0.0,24358.313066666666,1297.5291949390191,9.0,17.0,1.0,153.0,5.049752469181039,820.7647058823529,836.0,806.0,13953.0,13.344143901749135
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.235294117647058,17.0,15.0,259.0,0.6642111641550715,1.0,1.0,1.0,17.0,0.0,1.0,1.0,1.0,17.0,0.0,928.6470588235294,1076.0,903.0,15787.0,55.232396716590415,603.1005343137256,10235.794566666667,0.0,10252.709083333335,2482.2892778646155,1211.629474509804,10252.709083333333,0.0,20597.70106666667,3402.4266236607077,9.0,17.0,1.0,153.0,5.049752469181039,804.7647058823529,821.0,802.0,13681.0,6.129125261453565
10000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.176470588235293,18.0,11.0,258.0,2.2145906539823295,2.0588235294117645,5.0,0.0,35.0,1.6382379343098377,1.0,1.0,1.0,17.0,0.0,938.2941176470588,1122.0,697.0,15951.0,130.12098442693744,496.89358039215693,2741.35905,0.0,8447.190866666668,850.9238802142661,2661.1365156862744,8447.190866666666,0.0,45239.320766666664,3000.3169206593507,9.0,17.0,1.0,153.0,5.049752469181039,818.9411764705883,851.0,802.0,13922.0,17.278854809547195
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58823529411765,17.0,14.0,282.0,0.7952062255644574,1.1176470588235294,3.0,1.0,19.0,0.48507125007266594,1.0,1.0,1.0,17.0,0.0,1024.235294117647,1050.0,864.0,17412.0,44.671760391443996,161.0948245098039,2693.53905,0.0,2738.6120166666665,652.6279622188674,188.66180882352938,2738.6120166666665,0.0,3207.2507499999997,657.3305783490166,9.0,17.0,1.0,153.0,5.049752469181039,804.7647058823529,834.0,800.0,13681.0,7.766348979449021
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.882352941176471,20.0,10.0,236.0,3.935135844878426,1.4705882352941178,2.0,1.0,25.0,0.5144957554275265,1.0,1.0,1.0,17.0,0.0,864.7647058823529,1227.0,620.0,14701.0,231.60352151137639,62.77087647058823,832.7344333333333,0.0,1067.1048999999998,203.7164566976059,530.1387980392157,1067.1049,0.0,9012.359566666666,521.9634820124489,9.0,17.0,1.0,153.0,5.049752469181039,813.2941176470588,826.0,801.0,13826.0,10.456844085826969
25000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11764705882353,17.0,14.0,274.0,1.4090046549415873,2.176470588235294,5.0,1.0,37.0,1.8786728732554485,1.0,1.0,1.0,17.0,0.0,988.1764705882352,1046.0,861.0,16799.0,82.94518920205505,328.98460588235287,5574.648533333332,0.0,5592.738299999999,1351.7784267569702,1649.9795176470586,5592.7383,0.0,28049.651799999996,2622.560903275285,9.0,17.0,1.0,153.0,5.049752469181039,808.5294117647059,820.0,803.0,13745.0,7.289698613958765
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.058823529411764,21.0,17.0,341.0,1.7489492643904132,1.0,1.0,1.0,17.0,0.0,1.0,1.0,1.0,17.0,0.0,1226.5294117647059,1286.0,1043.0,20851.0,105.01316444085646,14.327362745098034,225.2481833333333,0.0,243.56516666666658,54.41722491346104,183.8502107843137,243.56516666666667,0.0,3125.453583333333,105.02222645212368,9.0,17.0,1.0,153.0,5.049752469181039,810.5882352941177,813.0,804.0,13780.0,3.7924072752245617
25000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.823529411764707,17.0,15.0,269.0,1.0145993123917851,1.588235294117647,2.0,1.0,27.0,0.5072996561958923,1.0,1.0,1.0,17.0,0.0,973.4117647058823,1061.0,900.0,16548.0,70.26384100617595,77.6878549019608,1278.1225333333334,0.0,1320.6935333333336,309.370410616288,774.7765970588235,1320.6935333333329,0.0,13171.202150000001,660.7874598196616,9.0,17.0,1.0,153.0,5.049752469181039,814.1764705882352,821.0,805.0,13841.0,6.993168935804818
36000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,11.0,255.0,3.0413812651491097,2.0588235294117645,5.0,0.0,35.0,1.6382379343098379,1.0,1.0,1.0,17.0,0.0,937.0588235294117,1199.0,665.0,15930.0,191.57455160727744,570.8807450980391,3143.411133333333,0.0,9704.972666666665,913.8556543901592,4371.864118627451,9704.972666666668,0.0,74321.69001666666,3788.470589947413,9.0,17.0,1.0,153.0,5.049752469181039,826.4117647058823,844.0,807.0,14049.0,14.208530991667605
3000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.470588235294118,18.0,13.0,263.0,1.585782419612773,1.7647058823529411,2.0,1.0,30.0,0.43723731609760313,1.0,1.0,1.0,17.0,0.0,961.9411764705883,1133.0,830.0,16353.0,102.15458297858885,664.9236549019608,9985.004216666666,0.0,11303.702133333334,2419.7992964906375,2709.132607843137,11303.702133333334,0.0,46055.25433333333,4107.493781248287,9.0,17.0,1.0,153.0,5.049752469181039,819.0588235294117,841.0,807.0,13924.0,9.672581016947403
22707.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.470588235294116,19.0,14.0,280.0,1.5458673560021055,1.7647058823529411,2.0,1.0,30.0,0.43723731609760313,1.0,1.0,1.0,17.0,0.0,1015.9411764705883,1183.0,873.0,17271.0,99.65344361099322,659.4322343137255,9969.507316666666,0.0,11210.347983333333,2416.1465095200197,1527.9086401960785,11210.347983333333,0.0,25974.446883333334,2551.3655781670473,9.0,17.0,1.0,153.0,5.049752469181039,817.9411764705883,830.0,807.0,13905.0,6.684595988495622
5500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647058823529411,20.0,10.0,249.0,3.872033969223866,2.0588235294117645,5.0,0.0,35.0,1.4777765492156671,1.0,1.0,1.0,17.0,0.0,909.5882352941177,1221.0,634.0,15463.0,220.24107780552922,566.3780098039215,2742.81855,0.0,9628.426166666666,937.5817615876989,2992.4627950980394,9628.426166666666,0.0,50871.867516666665,3138.7316033009033,9.0,17.0,1.0,153.0,5.049752469181039,826.7058823529412,862.0,811.0,14054.0,15.007351139867895
6500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,19.11764705882353,21.0,12.0,325.0,3.4256815552013977,1.1764705882352942,2.0,1.0,20.0,0.3929526239966879,1.0,1.0,1.0,17.0,0.0,1171.764705882353,1268.0,760.0,19920.0,196.54819046857335,648.7012568627451,11011.90135,0.0,11027.921366666667,2670.5363210446735,1952.650423529412,11027.921366666667,0.0,33195.0572,4330.287474354181,9.0,17.0,1.0,153.0,5.049752469181039,815.0588235294117,831.0,811.0,13856.0,7.61963408107056
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.941176470588236,21.0,10.0,322.0,3.6136994243312155,1.2941176470588236,3.0,0.0,22.0,0.7717436331412898,1.0,1.0,1.0,17.0,0.0,1180.5882352941176,1313.0,634.0,20070.0,226.66634587635892,1061.6643088235292,11001.07045,0.0,18048.293249999995,2884.1890880521037,3856.329224509804,18048.29325,0.0,65557.59681666667,6319.682436759674,9.0,17.0,1.0,153.0,5.049752469181039,816.4705882352941,838.0,802.0,13880.0,9.361608082073984
6000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.470588235294116,21.0,15.0,297.0,2.124783726018472,1.8235294117647058,3.0,1.0,31.0,0.5285941398709244,1.0,1.0,1.0,17.0,0.0,1076.0588235294117,1319.0,926.0,18293.0,143.0626919344432,746.9910598039214,9983.585383333333,0.0,12698.848016666665,2421.825901875954,2722.1986970588237,12698.848016666667,0.0,46277.377850000004,4299.599438607575,9.0,17.0,1.0,153.0,5.049752469181039,819.7058823529412,825.0,805.0,13935.0,4.934124870257549
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.647058823529413,22.0,16.0,334.0,1.9981609191512903,2.2941176470588234,3.0,1.0,39.0,0.8488746876271652,1.0,1.0,1.0,17.0,0.0,1202.6470588235295,1322.0,983.0,20445.0,111.00728645930782,164.14459215686273,1261.4183833333334,0.0,2790.4580666666666,388.9100673147748,1744.453474509804,2790.458066666666,0.0,29655.709066666666,1185.3438436908664,9.0,17.0,1.0,153.0,5.049752469181039,826.0588235294117,833.0,815.0,14043.0,7.520560054238778
13000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.823529411764707,22.0,12.0,252.0,4.1718595092243795,1.7647058823529411,2.0,1.0,30.0,0.43723731609760313,1.0,1.0,1.0,17.0,0.0,907.3529411764706,1334.0,722.0,15425.0,248.37419883526314,649.9866598039216,10144.527566666668,0.0,11049.773216666668,2454.8193793224823,3639.975985294118,11049.773216666665,0.0,61879.59175000001,4926.6788293825175,9.0,17.0,1.0,153.0,5.049752469181039,824.4117647058823,832.0,816.0,14015.0,5.1119813126787
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.764705882352942,22.0,12.0,285.0,4.085483627502163,1.8235294117647058,2.0,1.0,31.0,0.3929526239966878,1.0,1.0,1.0,17.0,0.0,1036.235294117647,1340.0,737.0,17616.0,250.21678835855636,83.05073725490196,837.0284833333334,0.0,1411.8625333333334,220.7832942974506,882.2082333333334,1411.8625333333334,0.0,14997.539966666667,467.7317583582847,9.0,17.0,1.0,153.0,5.049752469181039,823.0,833.0,817.0,13991.0,5.711829829397883
