static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_ACTIVATED-COMPLETE,agg__Activity_A_APPROVED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_REGISTERED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_ACCEPTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen incomplete dossiers-SCHEDULE,agg__Activity_W_Nabellen incomplete dossiers-START,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-COMPLETE,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Activity_W_Wijzigen contractgegevens-SCHEDULE,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11079.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,13.0,300.0,4.103913408340618,1.2,6.0,0.0,24.0,2.46234804500437,12.0,12.0,12.0,240.0,0.0,926.35,1386.0,796.0,18527.0,235.56924895374516,43.47164416666668,849.9290833333333,0.0,869.4328833333335,189.85104970293784,693.2541216666667,869.4328833333333,0.0,13865.082433333335,355.4709937620374,10.5,20.0,1.0,210.0,5.916079783099616,664.95,692.0,658.0,13299.0,13.892349276528087
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,12.0,11.0,226.0,0.4701623459816276,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,240.0,0.0,696.25,736.0,674.0,13925.0,27.055255350952834,3.102645833333333,33.748466666666666,0.0,62.05291666666666,7.981159894164783,22.209104999999997,62.05291666666667,0.0,444.18209999999993,27.12192091366247,10.5,20.0,1.0,210.0,5.916079783099616,663.25,665.0,661.0,13265.0,0.8506963092234008
6500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,17.0,11.0,278.0,2.149663376340339,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,240.0,0.0,863.15,1024.0,694.0,17263.0,119.22966559499669,16.503449166666663,137.96653333333333,0.0,330.0689833333333,33.377116419398455,168.78031583333336,330.06898333333334,0.0,3375.606316666667,119.208862911179,10.5,20.0,1.0,210.0,5.916079783099616,656.05,662.0,651.0,13121.0,4.430456790041086
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,15.0,11.0,274.0,1.719853114903161,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,240.0,0.0,870.65,958.0,704.0,17413.0,107.03726601417598,12.652568333333335,119.22055,0.0,253.0513666666667,30.632649652841653,166.308805,253.05136666666667,0.0,3326.1761,107.03906550745307,10.5,20.0,1.0,210.0,5.916079783099616,656.6,664.0,653.0,13132.0,4.500292388161898
8000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,240.0,0.0,716.2,719.0,709.0,14324.0,3.8743420494052954,0.48546500000000004,4.503916666666667,0.0,9.7093,1.1020453813436795,6.927327500000001,9.7093,0.0,138.54655000000002,3.780343048916781,10.5,20.0,1.0,210.0,5.916079783099616,663.85,664.0,663.0,13277.0,0.366347548532535
30000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,12.0,11.0,236.0,0.4103913408340624,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,240.0,0.0,730.25,741.0,713.0,14605.0,10.386605747180727,1.4009916666666669,7.894666666666668,0.0,28.019833333333338,2.239790830162522,17.6327675,28.01983333333333,0.0,352.65535,10.606632598110508,10.5,20.0,1.0,210.0,5.916079783099616,662.95,664.0,662.0,13259.0,0.8255779474818938
8000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,16.0,11.0,270.0,1.4689774459950393,0.75,5.0,0.0,15.0,1.8317377426626162,12.0,12.0,12.0,240.0,0.0,830.7,987.0,719.0,16614.0,82.21928317807074,373.36375166666664,7332.348133333333,0.0,7467.275033333332,1638.073096053224,1191.0256816666665,7467.275033333332,0.0,23820.513633333332,2704.089425824719,10.5,20.0,1.0,210.0,5.916079783099616,648.15,664.0,585.0,12963.0,27.373200493606145
22000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,16.0,12.0,273.0,0.9880869341680842,0.25,5.0,0.0,5.0,1.118033988749895,12.0,12.0,12.0,240.0,0.0,837.6,981.0,771.0,16752.0,45.58670166200946,370.49929499999996,7332.307333333332,0.0,7409.985899999999,1638.701565357478,427.19556416666666,7409.9859,0.0,8543.911283333333,1643.8663278090805,10.5,20.0,1.0,210.0,5.916079783099616,654.45,663.0,585.0,13089.0,16.548095772148834
8000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,20.0,12.0,328.0,3.0847673289381508,0.6,5.0,0.0,12.0,1.535543791899829,12.0,12.0,12.0,240.0,0.0,1017.2,1246.0,776.0,20344.0,178.03033449387215,599.4635274999999,7054.5188333333335,0.0,11989.27055,1825.492383798625,2112.9891541666666,11989.27055,0.0,42259.783083333336,4039.750163991025,10.5,20.0,1.0,210.0,5.916079783099616,642.1,664.0,582.0,12842.0,30.350409691156642
25000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,20.0,12.0,294.0,2.0026298499197184,0.45,1.0,0.0,9.0,0.5104177855340405,12.0,12.0,12.0,240.0,0.0,909.35,1237.0,772.0,18187.0,119.4457705624739,73.70614499999999,975.0800833333333,0.0,1474.1228999999998,222.3763038471185,712.6458741666668,1474.1229,0.0,14252.917483333335,691.660340640505,10.5,20.0,1.0,210.0,5.916079783099616,645.8,656.0,633.0,12916.0,10.107839583839436
20000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,19.0,7.0,243.0,2.412140346794021,0.8,1.0,0.0,16.0,0.41039134083406165,12.0,12.0,12.0,240.0,0.0,765.35,1194.0,435.0,15307.0,153.37476461612783,591.2794133333334,10505.277233333334,0.0,11825.588266666668,2343.524682141152,1532.815915,11825.588266666668,0.0,30656.3183,2477.0457365204907,10.5,20.0,1.0,210.0,5.916079783099616,642.25,657.0,583.0,12845.0,16.199009066509053
40000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,16.0,14.0,305.0,0.716350399411379,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,240.0,0.0,944.8,962.0,897.0,18896.0,22.481805509063722,3.2760666666666673,41.4241,0.0,65.52133333333335,9.313148565097887,48.175324166666655,65.52133333333333,0.0,963.5064833333331,22.624340543507138,10.5,20.0,1.0,210.0,5.916079783099616,653.45,657.0,652.0,13069.0,1.8202082009310987
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,19.0,14.0,308.0,1.3138933706635725,0.7,5.0,0.0,14.0,1.5927467172350909,10.9,12.0,1.0,218.0,3.3857285618810087,950.2,1182.0,884.0,19004.0,82.66011575628303,1021.3187925,7492.797083333333,0.0,20426.37585,2511.598317532426,4066.4600358333337,20426.37585,0.0,81329.20071666667,7047.756986040556,10.5,20.0,1.0,210.0,5.916079783099616,645.8,679.0,585.0,12916.0,29.316063496782252
30000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.0,11.0,290.0,1.538967528127731,0.8,5.0,0.0,16.0,1.6091841672756186,10.35,12.0,1.0,207.0,4.029823033857756,902.3,990.0,672.0,18046.0,100.56686699327024,1139.0535475,15521.15345,0.0,22781.070949999998,3751.9192945662435,4147.7011299999995,22781.07095,0.0,82954.0226,8329.455755454774,10.5,20.0,1.0,210.0,5.916079783099616,659.7,731.0,585.0,13194.0,37.398423833941926
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,16.0,10.0,268.0,2.8727393858384307,0.4,1.0,0.0,8.0,0.5026246899500346,12.0,12.0,12.0,240.0,0.0,821.8,970.0,607.0,16436.0,178.2616645626075,54.842034166666664,1076.5801333333334,0.0,1096.8406833333333,240.50199360201566,444.79171750000006,1096.8406833333333,0.0,8895.834350000001,545.6067401565788,10.5,20.0,1.0,210.0,5.916079783099616,652.4,654.0,652.0,13048.0,0.8207826816681703
5000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.7,16.0,10.0,294.0,2.430074722697789,0.8,5.0,0.0,16.0,1.5078740698501039,12.0,12.0,12.0,240.0,0.0,910.4,1014.0,653.0,18208.0,132.9576109735335,575.3207958333332,7228.17795,0.0,11506.415916666665,1797.4316723431932,4121.457424166666,11506.415916666667,0.0,82429.14848333332,5293.295294747961,10.55,21.0,1.0,211.0,6.00416522091123,628.75,653.0,585.0,12575.0,29.846757736283926
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.9,17.0,14.0,318.0,1.410487037944883,1.2,3.0,0.0,24.0,1.5078740698501039,12.0,12.0,12.0,240.0,0.0,980.75,1040.0,893.0,19615.0,65.53012565546511,211.50547166666666,4173.264716666667,0.0,4230.109433333333,932.5301168716803,1688.4767091666665,4230.109433333333,0.0,33769.53418333333,2106.939866274432,10.5,20.0,1.0,210.0,5.916079783099616,629.1,652.0,595.0,12582.0,27.74489047317398
12500.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,240.0,0.0,1054.1,1064.0,1045.0,21082.0,6.323723087249379,0.97678,7.190883333333334,0.0,19.5356,2.09088627360274,9.51240583333333,19.5356,0.0,190.24811666666662,6.321264311618935,10.6,21.0,1.0,212.0,6.081897210921155,652.05,653.0,652.0,13041.0,0.22360679774998193
16000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,20.0,11.0,324.0,2.8209740758897643,0.6,2.0,0.0,12.0,0.7539370349250519,12.0,12.0,12.0,240.0,0.0,997.35,1214.0,680.0,19947.0,167.74142852052165,152.41230333333334,1051.0993833333334,0.0,3048.246066666667,324.17844056176716,815.4910116666666,3048.246066666666,0.0,16309.820233333332,1002.2948607411879,10.5,20.0,1.0,210.0,5.916079783099616,643.2,654.0,615.0,12864.0,12.407977060618746
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,21.0,16.0,352.0,1.5355437918998294,1.1,5.0,0.0,22.0,1.8035053587243284,12.0,12.0,12.0,240.0,0.0,1102.35,1275.0,1005.0,22047.0,85.47654341212099,586.0339074999999,5709.732033333334,0.0,11720.67815,1598.3982420040477,3628.5113375,11720.67815,0.0,72570.22675,4878.048196963926,10.5,20.0,1.0,210.0,5.916079783099616,624.8,652.0,582.0,12496.0,34.20003077868728
