static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__hour_1,index__weekday_1,index__month_1,index__timesincemidnight_1,index__timesincelastevent_1,index__timesincecasestart_1,index__event_nr_1,index__open_cases_1,index__hour_2,index__weekday_2,index__month_2,index__timesincemidnight_2,index__timesincelastevent_2,index__timesincecasestart_2,index__event_nr_2,index__open_cases_2,index__hour_3,index__weekday_3,index__month_3,index__timesincemidnight_3,index__timesincelastevent_3,index__timesincecasestart_3,index__event_nr_3,index__open_cases_3,index__Activity_0_A_SUBMITTED-COMPLETE,index__Activity_1_A_PARTLYSUBMITTED-COMPLETE,index__Activity_2_A_PREACCEPTED-COMPLETE,index__Activity_2_W_Afhandelen leads-SCHEDULE,index__Activity_2_W_Beoordelen fraude-SCHEDULE,index__Activity_3_W_Afhandelen leads-START,index__Activity_3_W_Beoordelen fraude-START,index__Activity_3_W_Completeren aanvraag-SCHEDULE,index__Resource_0_112.0,index__Resource_1_112.0,index__Resource_2_112.0,index__Resource_3_10138.0,index__Resource_3_10188.0,index__Resource_3_10228.0,index__Resource_3_10609.0,index__Resource_3_10629.0,index__Resource_3_10809.0,index__Resource_3_10861.0,index__Resource_3_10863.0,index__Resource_3_10881.0,index__Resource_3_10889.0,index__Resource_3_10909.0,index__Resource_3_10910.0,index__Resource_3_10912.0,index__Resource_3_10913.0,index__Resource_3_10914.0,index__Resource_3_10929.0,index__Resource_3_10931.0,index__Resource_3_10932.0,index__Resource_3_10933.0,index__Resource_3_10935.0,index__Resource_3_10939.0,index__Resource_3_10972.0,index__Resource_3_10982.0,index__Resource_3_11000.0,index__Resource_3_11001.0,index__Resource_3_11002.0,index__Resource_3_11003.0,index__Resource_3_11009.0,index__Resource_3_11119.0,index__Resource_3_11121.0,index__Resource_3_11122.0,index__Resource_3_11169.0,index__Resource_3_11179.0,index__Resource_3_11180.0,index__Resource_3_11181.0,index__Resource_3_11189.0,index__Resource_3_112.0,index__Resource_3_11201.0,index__Resource_3_11203.0,index__Resource_3_11259.0,index__Resource_3_other
10000.0,17.0,1.0,11.0,1049.0,0.0,0.0,1.0,715.0,17.0,1.0,11.0,1049.0,0.0082166666666666,0.0082166666666666,2.0,715.0,17.0,1.0,11.0,1049.0,0.7010166666666666,0.7092333333333334,3.0,715.0,17.0,1.0,11.0,1050.0,0.0070166666666666,0.71625,4.0,715.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15600.0,18.0,1.0,11.0,1106.0,0.0,0.0,1.0,716.0,18.0,1.0,11.0,1106.0,0.0020333333333333,0.0020333333333333,2.0,716.0,18.0,1.0,11.0,1106.0,0.0603666666666666,0.0624,3.0,716.0,18.0,1.0,11.0,1107.0,1.5446,1.607,4.0,716.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,19.0,1.0,11.0,1147.0,0.0,0.0,1.0,721.0,19.0,1.0,11.0,1147.0,0.0023,0.0023,2.0,721.0,19.0,1.0,11.0,1147.0,0.0592,0.0615,3.0,721.0,19.0,1.0,11.0,1150.0,2.19585,2.25735,4.0,721.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,20.0,1.0,11.0,1212.0,0.0,0.0,1.0,724.0,20.0,1.0,11.0,1212.0,0.0099166666666666,0.0099166666666666,2.0,724.0,20.0,1.0,11.0,1212.0,0.0676,0.0775166666666666,3.0,724.0,10.0,2.0,11.0,634.0,862.1689833333334,862.2465,4.0,745.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,20.0,1.0,11.0,1215.0,0.0,0.0,1.0,725.0,20.0,1.0,11.0,1215.0,0.0039,0.0039,2.0,725.0,20.0,1.0,11.0,1215.0,0.0760333333333333,0.0799333333333333,3.0,725.0,10.0,2.0,11.0,655.0,880.25065,880.3305833333334,4.0,737.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000.0,20.0,1.0,11.0,1248.0,0.0,0.0,1.0,730.0,20.0,1.0,11.0,1248.0,0.00455,0.00455,2.0,730.0,20.0,1.0,11.0,1248.0,0.0719833333333333,0.0765333333333333,3.0,730.0,21.0,1.0,11.0,1261.0,12.3541,12.430633333333333,4.0,730.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,21.0,1.0,11.0,1314.0,0.0,0.0,1.0,735.0,21.0,1.0,11.0,1314.0,0.0040333333333333,0.0040333333333333,2.0,735.0,21.0,1.0,11.0,1314.0,0.0608,0.0648333333333333,3.0,735.0,11.0,2.0,11.0,674.0,799.6388333333333,799.7036666666667,4.0,732.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000.0,22.0,1.0,11.0,1348.0,0.0,0.0,1.0,738.0,22.0,1.0,11.0,1348.0,0.00435,0.00435,2.0,738.0,22.0,1.0,11.0,1348.0,0.0784333333333333,0.0827833333333333,3.0,738.0,11.0,2.0,11.0,663.0,754.7564333333333,754.8392166666666,4.0,734.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,22.0,1.0,11.0,1375.0,0.0,0.0,1.0,742.0,22.0,1.0,11.0,1375.0,0.0038166666666666,0.0038166666666666,2.0,742.0,22.0,1.0,11.0,1376.0,0.6818666666666666,0.6856833333333333,3.0,742.0,22.0,1.0,11.0,1376.0,0.0059,0.6915833333333333,4.0,742.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6000.0,23.0,1.0,11.0,1405.0,0.0,0.0,1.0,746.0,23.0,1.0,11.0,1405.0,0.0014,0.0014,2.0,746.0,23.0,1.0,11.0,1406.0,0.4978,0.4992,3.0,746.0,23.0,1.0,11.0,1406.0,0.0055333333333333,0.5047333333333334,4.0,746.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6000.0,23.0,1.0,11.0,1420.0,0.0,0.0,1.0,747.0,23.0,1.0,11.0,1420.0,0.0036,0.0036,2.0,747.0,23.0,1.0,11.0,1420.0,0.0780833333333333,0.0816833333333333,3.0,747.0,10.0,2.0,11.0,616.0,635.6341666666667,635.71585,4.0,748.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,0.0,2.0,11.0,12.0,0.0,0.0,1.0,749.0,0.0,2.0,11.0,12.0,0.0287166666666666,0.0287166666666666,2.0,749.0,0.0,2.0,11.0,12.0,0.1120833333333333,0.1408,3.0,749.0,10.0,2.0,11.0,611.0,598.5712,598.712,4.0,751.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,0.0,2.0,11.0,15.0,0.0,0.0,1.0,750.0,0.0,2.0,11.0,15.0,0.0040666666666666,0.0040666666666666,2.0,750.0,0.0,2.0,11.0,16.0,0.7362166666666666,0.7402833333333333,3.0,750.0,0.0,2.0,11.0,16.0,0.0067,0.7469833333333333,4.0,750.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6000.0,10.0,2.0,11.0,613.0,0.0,0.0,1.0,750.0,10.0,2.0,11.0,613.0,0.0024,0.0024,2.0,750.0,10.0,2.0,11.0,613.0,0.5655166666666667,0.5679166666666666,3.0,750.0,10.0,2.0,11.0,613.0,0.01355,0.5814666666666667,4.0,750.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,10.0,2.0,11.0,615.0,0.0,0.0,1.0,749.0,10.0,2.0,11.0,615.0,0.0046166666666666,0.0046166666666666,2.0,749.0,10.0,2.0,11.0,616.0,0.6345666666666666,0.6391833333333333,3.0,749.0,10.0,2.0,11.0,616.0,0.0155166666666666,0.6547,4.0,749.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12900.0,10.0,2.0,11.0,632.0,0.0,0.0,1.0,746.0,10.0,2.0,11.0,632.0,0.0032333333333333,0.0032333333333333,2.0,746.0,10.0,2.0,11.0,633.0,0.6241166666666667,0.62735,3.0,746.0,10.0,2.0,11.0,633.0,0.006,0.63335,4.0,746.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8500.0,11.0,2.0,11.0,667.0,0.0,0.0,1.0,734.0,11.0,2.0,11.0,667.0,0.0024,0.0024,2.0,734.0,11.0,2.0,11.0,667.0,0.1898666666666666,0.1922666666666666,3.0,734.0,11.0,2.0,11.0,687.0,20.019466666666663,20.21173333333333,4.0,731.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,11.0,2.0,11.0,676.0,0.0,0.0,1.0,734.0,11.0,2.0,11.0,676.0,0.00175,0.00175,2.0,734.0,11.0,2.0,11.0,677.0,0.5551666666666667,0.5569166666666666,3.0,734.0,11.0,2.0,11.0,677.0,0.0061,0.5630166666666667,4.0,734.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,11.0,2.0,11.0,691.0,0.0,0.0,1.0,730.0,11.0,2.0,11.0,691.0,0.0018666666666666,0.0018666666666666,2.0,730.0,11.0,2.0,11.0,692.0,0.63495,0.6368166666666667,3.0,730.0,11.0,2.0,11.0,692.0,0.1940666666666666,0.8308833333333333,4.0,730.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27825.0,11.0,2.0,11.0,696.0,0.0,0.0,1.0,730.0,11.0,2.0,11.0,696.0,0.0022,0.0022,2.0,730.0,11.0,2.0,11.0,697.0,0.66545,0.66765,3.0,730.0,11.0,2.0,11.0,697.0,0.0117,0.67935,4.0,730.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20000.0,11.0,2.0,11.0,699.0,0.0,0.0,1.0,731.0,11.0,2.0,11.0,699.0,0.00225,0.00225,2.0,731.0,11.0,2.0,11.0,699.0,0.5288833333333334,0.5311333333333333,3.0,731.0,11.0,2.0,11.0,699.0,0.0057833333333333,0.5369166666666667,4.0,731.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25000.0,11.0,2.0,11.0,713.0,0.0,0.0,1.0,734.0,11.0,2.0,11.0,713.0,0.00895,0.00895,2.0,734.0,11.0,2.0,11.0,714.0,0.5730666666666666,0.5820166666666666,3.0,734.0,11.0,2.0,11.0,714.0,0.0069166666666666,0.5889333333333333,4.0,734.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11000.0,12.0,2.0,11.0,754.0,0.0,0.0,1.0,732.0,12.0,2.0,11.0,754.0,0.0031666666666666,0.0031666666666666,2.0,732.0,12.0,2.0,11.0,754.0,0.22565,0.2288166666666666,3.0,732.0,12.0,2.0,11.0,769.0,15.19225,15.421066666666666,4.0,731.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,12.0,2.0,11.0,775.0,0.0,0.0,1.0,731.0,12.0,2.0,11.0,775.0,0.0032333333333333,0.0032333333333333,2.0,731.0,12.0,2.0,11.0,776.0,0.6345,0.6377333333333334,3.0,731.0,12.0,2.0,11.0,776.0,0.0055666666666666,0.6433,4.0,731.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11000.0,13.0,2.0,11.0,797.0,0.0,0.0,1.0,732.0,13.0,2.0,11.0,797.0,0.0047333333333333,0.0047333333333333,2.0,732.0,13.0,2.0,11.0,798.0,0.5899666666666666,0.5947,3.0,732.0,13.0,2.0,11.0,798.0,0.0076333333333333,0.6023333333333334,4.0,732.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15000.0,13.0,2.0,11.0,800.0,0.0,0.0,1.0,734.0,13.0,2.0,11.0,800.0,0.0043666666666666,0.0043666666666666,2.0,734.0,13.0,2.0,11.0,801.0,0.5594,0.5637666666666666,3.0,733.0,13.0,2.0,11.0,801.0,0.0062666666666666,0.5700333333333333,4.0,733.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7500.0,13.0,2.0,11.0,824.0,0.0,0.0,1.0,734.0,13.0,2.0,11.0,824.0,0.0049666666666666,0.0049666666666666,2.0,734.0,13.0,2.0,11.0,825.0,0.7658833333333334,0.77085,3.0,734.0,13.0,2.0,11.0,825.0,0.0058,0.77665,4.0,734.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20000.0,13.0,2.0,11.0,828.0,0.0,0.0,1.0,735.0,13.0,2.0,11.0,828.0,0.0021333333333333,0.0021333333333333,2.0,735.0,13.0,2.0,11.0,829.0,0.4968166666666667,0.49895,3.0,735.0,13.0,2.0,11.0,829.0,0.00635,0.5053,4.0,735.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16500.0,13.0,2.0,11.0,839.0,0.0,0.0,1.0,736.0,13.0,2.0,11.0,839.0,0.0037666666666666,0.0037666666666666,2.0,736.0,14.0,2.0,11.0,840.0,0.7265,0.7302666666666666,3.0,736.0,14.0,2.0,11.0,840.0,0.4125833333333333,1.14285,4.0,736.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11500.0,15.0,2.0,11.0,936.0,0.0,0.0,1.0,731.0,15.0,2.0,11.0,936.0,0.0039,0.0039,2.0,731.0,15.0,2.0,11.0,937.0,0.7303666666666667,0.7342666666666666,3.0,731.0,15.0,2.0,11.0,937.0,0.0059,0.7401666666666666,4.0,731.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8000.0,15.0,2.0,11.0,938.0,0.0,0.0,1.0,732.0,15.0,2.0,11.0,938.0,0.0040166666666666,0.0040166666666666,2.0,732.0,15.0,2.0,11.0,939.0,0.6069333333333333,0.61095,3.0,732.0,15.0,2.0,11.0,939.0,0.0064333333333333,0.6173833333333333,4.0,732.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17400.0,15.0,2.0,11.0,959.0,0.0,0.0,1.0,734.0,15.0,2.0,11.0,959.0,0.0036666666666666,0.0036666666666666,2.0,734.0,16.0,2.0,11.0,960.0,0.6048666666666667,0.6085333333333334,3.0,734.0,16.0,2.0,11.0,960.0,0.0078333333333333,0.6163666666666666,4.0,734.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17800.0,16.0,2.0,11.0,983.0,0.0,0.0,1.0,731.0,16.0,2.0,11.0,983.0,0.0041333333333333,0.0041333333333333,2.0,731.0,16.0,2.0,11.0,983.0,0.60145,0.6055833333333334,3.0,731.0,16.0,2.0,11.0,984.0,0.1964666666666666,0.80205,4.0,731.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,16.0,2.0,11.0,1010.0,0.0,0.0,1.0,730.0,16.0,2.0,11.0,1010.0,0.0035,0.0035,2.0,730.0,16.0,2.0,11.0,1011.0,0.3640333333333333,0.3675333333333333,3.0,730.0,17.0,2.0,11.0,1064.0,53.36506666666666,53.7326,4.0,727.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,16.0,2.0,11.0,1015.0,0.0,0.0,1.0,730.0,16.0,2.0,11.0,1015.0,0.0036,0.0036,2.0,730.0,16.0,2.0,11.0,1015.0,0.5869333333333333,0.5905333333333334,3.0,731.0,16.0,2.0,11.0,1015.0,0.0068666666666666,0.5974,4.0,731.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
