static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0420,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.7777777777777777,5.0,0.0,25.0,2.438123139721299,0.0,0.0,0.0,0.0,0.0,107.44444444444444,278.0,12.0,967.0,89.4596432911387,13.555555555555555,23.0,8.0,122.0,4.558264777059114,1.7777777777777777,6.0,0.0,16.0,2.438123139721299,1.3333333333333333,2.0,1.0,12.0,0.5,842.0,1409.0,501.0,7578.0,271.7360852003282,6857.222222222223,50357.0,0.0,61715.0,16489.21339677683,20667.0,61715.0,0.0,186003.0,28574.001478616887,5.0,9.0,1.0,45.0,2.7386127875258306,28.333333333333332,30.0,25.0,255.0,1.4142135623730951
12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.333333333333333,12.0,0.0,48.0,5.916079783099616,0.0,0.0,0.0,0.0,0.0,99.66666666666667,413.0,2.0,897.0,129.6688088940436,10.0,15.0,7.0,90.0,2.7838821814150108,2.5555555555555554,4.0,1.0,23.0,1.3333333333333333,1.0,1.0,1.0,9.0,0.0,629.8888888888889,920.0,437.0,5669.0,174.93602005050622,517.7777777777778,1838.0,0.0,4660.0,683.2905271145243,2432.8888888888887,4660.0,0.0,21896.0,1997.609223825098,5.0,9.0,1.0,45.0,2.7386127875258306,33.0,34.0,32.0,297.0,0.5000000000000004
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,26.11111111111111,100.0,0.0,235.0,32.12259502454793,0.0,0.0,0.0,0.0,0.0,188.44444444444446,621.0,4.0,1696.0,195.63174021047246,12.444444444444445,18.0,2.0,112.0,6.24722160466377,1.0,2.0,0.0,9.0,0.5,1.0,1.0,1.0,9.0,0.0,774.4444444444445,1125.0,124.0,6970.0,382.30390761510375,244.44444444444446,706.0,0.0,2200.0,243.508270450467,1143.4444444444443,2200.0,0.0,10291.0,647.8860067772554,5.0,9.0,1.0,45.0,2.7386127875258306,33.22222222222222,36.0,31.0,299.0,1.986062547968827
150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22222222222222,75.0,0.0,209.0,22.631713245895554,0.0,0.0,0.0,0.0,0.0,299.22222222222223,596.0,95.0,2693.0,181.28760146365346,13.333333333333334,22.0,6.0,120.0,5.809475019311125,3.0,5.0,2.0,27.0,1.118033988749895,1.0,1.0,1.0,9.0,0.0,821.1111111111111,1320.0,387.0,7390.0,343.70606789975517,562.0,2002.0,0.0,5058.0,638.0092083974964,1679.111111111111,5058.0,0.0,15112.0,1640.443190455284,5.0,9.0,1.0,45.0,2.7386127875258306,29.555555555555557,30.0,28.0,266.0,0.7264831572567791
50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.11111111111111,50.0,0.0,100.0,18.95022720473586,0.0,0.0,0.0,0.0,0.0,177.55555555555554,619.0,26.0,1598.0,185.78153239161793,8.11111111111111,15.0,0.0,73.0,5.510091751605513,2.111111111111111,4.0,1.0,19.0,1.0540925533894598,1.0,1.0,1.0,9.0,0.0,516.5555555555555,959.0,0.0,4649.0,332.97001032792394,530.1111111111111,1316.0,0.0,4771.0,488.0124087675549,2116.5555555555557,4771.0,0.0,19049.0,1604.8641773613672,5.0,9.0,1.0,45.0,2.7386127875258306,34.333333333333336,36.0,31.0,309.0,2.061552812808831
325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,26.0,0.0,70.0,9.795123503276743,0.0,0.0,0.0,0.0,0.0,230.33333333333334,621.0,16.0,2073.0,209.5465342113775,14.777777777777779,23.0,6.0,133.0,6.6290606004504475,1.8888888888888888,3.0,1.0,17.0,0.7817359599705717,1.0,1.0,1.0,9.0,0.0,916.8888888888889,1422.0,390.0,8252.0,397.2318102960929,362.77777777777777,895.0,0.0,3265.0,330.39021541874456,1296.888888888889,3265.0,0.0,11672.0,1085.5197423866186,5.0,9.0,1.0,45.0,2.7386127875258306,35.333333333333336,37.0,32.0,318.0,1.7320508075688776
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.777777777777778,13.0,0.0,52.0,5.118050844261362,0.0,0.0,0.0,0.0,0.0,186.22222222222223,517.0,24.0,1676.0,148.70337738075906,9.0,17.0,1.0,81.0,5.0990195135927845,2.5555555555555554,6.0,0.0,23.0,1.740051084818425,1.0,1.0,1.0,9.0,0.0,567.6666666666666,1029.0,75.0,5109.0,304.46756805939117,1685.4444444444443,7288.0,0.0,15169.0,2388.48509054961,8141.666666666667,15169.0,0.0,73275.0,5318.0730062683415,5.0,9.0,1.0,45.0,2.7386127875258306,33.22222222222222,35.0,29.0,299.0,1.8559214542766733
315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.11111111111111,39.0,0.0,91.0,14.26047373375482,0.0,0.0,0.0,0.0,0.0,259.0,487.0,41.0,2331.0,179.15356541246953,14.222222222222221,21.0,6.0,128.0,5.494947173944845,4.222222222222222,6.0,0.0,38.0,2.1081851067789197,1.0,1.0,1.0,9.0,0.0,880.0,1275.0,390.0,7920.0,324.8076353782343,2153.3333333333335,14924.0,0.0,19380.0,4871.07973143532,15530.0,19380.0,0.0,139770.0,6127.203277189356,5.0,9.0,1.0,45.0,2.7386127875258306,33.77777777777778,35.0,30.0,304.0,1.6414763002993509
60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,33.333333333333336,60.0,0.0,300.0,27.83882181415011,0.0,0.0,0.0,0.0,0.0,124.77777777777777,327.0,21.0,1123.0,125.65406656548942,7.222222222222222,13.0,1.0,65.0,5.044248650140519,1.3333333333333333,2.0,1.0,12.0,0.49999999999999994,2.0,2.0,2.0,18.0,0.0,463.77777777777777,838.0,60.0,4174.0,321.41358783418667,1112.7777777777778,7862.0,0.0,10015.0,2542.366553910833,1938.7777777777778,10015.0,0.0,17449.0,3122.375168752859,5.0,9.0,1.0,45.0,2.7386127875258306,34.22222222222222,35.0,32.0,308.0,0.9718253158075493
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,18.0,0.0,36.0,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,146.44444444444446,366.0,18.0,1318.0,118.98225824793283,11.333333333333334,17.0,7.0,102.0,3.2015621187164247,2.0,3.0,0.0,18.0,1.0,1.0,1.0,1.0,9.0,0.0,699.7777777777778,1078.0,426.0,6298.0,204.14748209185547,483.3333333333333,1858.0,0.0,4350.0,626.2667163437635,2919.777777777778,4350.0,0.0,26278.0,1373.3012031031083,5.0,9.0,1.0,45.0,2.7386127875258306,17.444444444444443,21.0,4.0,157.0,5.270462766947299
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,0.0,45.0,4.743416490252569,0.0,0.0,0.0,0.0,0.0,101.66666666666667,307.0,16.0,915.0,92.89779329994873,10.777777777777779,15.0,8.0,97.0,2.488864087178013,0.5555555555555556,3.0,0.0,5.0,1.130388330520878,1.0,1.0,1.0,9.0,0.0,685.8888888888889,959.0,506.0,6173.0,160.25639179487072,1912.7777777777778,9818.0,0.0,17215.0,3520.7085145527803,8846.888888888889,17215.0,0.0,79622.0,6646.5992891937685,5.0,9.0,1.0,45.0,2.7386127875258306,27.444444444444443,31.0,20.0,247.0,4.034572812303401
153.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,37.77777777777778,153.0,0.0,340.0,57.70567081703881,0.0,0.0,0.0,0.0,0.0,256.1111111111111,651.0,35.0,2305.0,237.15840931982805,13.333333333333334,20.0,6.0,120.0,5.267826876426369,2.888888888888889,4.0,2.0,26.0,0.6009252125773314,1.0,1.0,1.0,9.0,0.0,831.5555555555555,1250.0,401.0,7484.0,312.03930486042583,306.77777777777777,876.0,0.0,2761.0,302.65400120342775,1591.5555555555557,2761.0,0.0,14324.0,868.2445092125707,5.0,9.0,1.0,45.0,2.7386127875258306,20.444444444444443,22.0,17.0,184.0,1.509230856356236
350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.444444444444445,33.0,0.0,130.0,14.318791072495532,0.0,0.0,0.0,0.0,0.0,447.77777777777777,1080.0,125.0,4030.0,347.53445073034766,10.11111111111111,23.0,1.0,91.0,6.5659052011974035,4.555555555555555,6.0,3.0,41.0,1.0137937550497031,1.0,1.0,1.0,9.0,0.0,637.7777777777778,1410.0,74.0,5740.0,401.5385341962144,426.8888888888889,1088.0,0.0,3842.0,373.383999538158,1799.7777777777778,3842.0,0.0,16198.0,1461.955264173444,5.0,9.0,1.0,45.0,2.7386127875258306,21.11111111111111,22.0,21.0,190.0,0.3333333333333329
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,7.666666666666667,34.0,0.0,69.0,11.478240283248997,0.0,0.0,0.0,0.0,0.0,195.77777777777777,530.0,60.0,1762.0,159.67292959185176,13.88888888888889,23.0,1.0,125.0,6.372684764768387,3.3333333333333335,6.0,2.0,30.0,1.5811388300841898,1.0,1.0,1.0,9.0,0.0,855.0,1415.0,75.0,7695.0,382.91154330993993,619.1111111111111,2980.0,0.0,5572.0,943.9948946425035,1767.0,5572.0,0.0,15903.0,2057.3335291099497,5.0,9.0,1.0,45.0,2.7386127875258306,32.666666666666664,33.0,30.0,294.0,0.9999999999999996
12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,4.0,12.0,0.0,36.0,4.795831523312719,0.0,0.0,0.0,0.0,0.0,198.11111111111111,388.0,70.0,1783.0,110.751348123222,14.88888888888889,17.0,11.0,134.0,1.9649710204252664,1.4444444444444444,2.0,0.0,13.0,0.7264831572567788,1.0,1.0,1.0,9.0,0.0,927.8888888888889,1074.0,703.0,8351.0,113.4079411289664,322.6666666666667,1277.0,0.0,2904.0,515.4032401915999,1957.888888888889,2904.0,0.0,17621.0,1005.4557976913312,5.0,9.0,1.0,45.0,2.7386127875258306,29.88888888888889,31.0,29.0,269.0,0.7817359599705709
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,6.666666666666667,12.0,0.0,60.0,5.5901699437494745,0.0,0.0,0.0,0.0,0.0,209.66666666666666,903.0,8.0,1887.0,284.8824318907714,13.555555555555555,23.0,7.0,122.0,4.927248499698162,1.4444444444444444,3.0,0.0,13.0,1.1303883305208782,1.4444444444444444,2.0,1.0,13.0,0.5270462766947298,833.7777777777778,1383.0,427.0,7504.0,294.7888132959669,3258.6666666666665,19978.0,0.0,29328.0,6562.115131571527,13738.777777777777,29328.0,0.0,123649.0,14241.59753835378,5.0,9.0,1.0,45.0,2.7386127875258306,34.77777777777778,36.0,33.0,313.0,1.2018504251546662
