static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Gauge,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__Locker,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Tube,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.428571428571429,19.0,0.0,38.0,7.020378500174637,0.0,0.0,0.0,0.0,0.0,227.57142857142858,440.0,102.0,1593.0,110.58308662548286,14.285714285714286,23.0,4.0,100.0,5.677860093212516,3.5714285714285716,6.0,0.0,25.0,2.439750182371333,1.0,1.0,1.0,7.0,0.0,884.4285714285714,1418.0,273.0,6191.0,338.6063875863622,1240.142857142857,4259.0,0.0,8681.0,1784.9355197103928,5100.285714285715,8681.0,0.0,35702.0,2932.965831957231,4.0,7.0,1.0,28.0,2.160246899469287,30.857142857142858,36.0,28.0,216.0,3.2877840272018797
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14285714285714285,1.0,0.0,1.0,0.37796447300922725,0.0,0.0,0.0,0.0,0.0,234.42857142857142,633.0,1.0,1641.0,232.39969674597052,17.571428571428573,23.0,14.0,123.0,2.8784916685156974,0.5714285714285714,2.0,0.0,4.0,0.7867957924694432,1.0,1.0,1.0,7.0,0.0,1069.4285714285713,1410.0,852.0,7486.0,177.65308623161894,1678.7142857142858,6853.0,0.0,11751.0,2556.9574181231956,5360.285714285715,11751.0,0.0,37522.0,5610.104714242142,4.0,7.0,1.0,28.0,2.160246899469287,33.142857142857146,37.0,31.0,232.0,2.340126166724879
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.714285714285714,20.0,0.0,40.0,8.59678788296896,0.0,0.0,0.0,0.0,0.0,190.57142857142858,460.0,44.0,1334.0,169.44798330938923,16.571428571428573,23.0,7.0,116.0,6.160550377391695,1.1428571428571428,3.0,0.0,8.0,1.0690449676496976,1.0,1.0,1.0,7.0,0.0,1036.5714285714287,1425.0,464.0,7256.0,367.0884803163297,565.5714285714286,1351.0,0.0,3959.0,495.95525911882316,1392.2857142857142,3959.0,0.0,9746.0,1443.7133503903183,4.0,7.0,1.0,28.0,2.160246899469287,16.714285714285715,21.0,13.0,117.0,3.1471831698777737
320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.428571428571427,94.0,0.0,157.0,36.78703187654196,0.0,0.0,0.0,0.0,0.0,247.14285714285714,660.0,9.0,1730.0,238.59619204241895,9.714285714285714,16.0,7.0,68.0,3.7289089429432174,0.5714285714285714,1.0,0.0,4.0,0.5345224838248488,1.0,1.0,1.0,7.0,0.0,597.5714285714286,960.0,420.0,4183.0,215.3174843054299,224.42857142857142,900.0,0.0,1571.0,330.3815254837237,1000.4285714285714,1571.0,0.0,7003.0,658.5754467391105,4.0,7.0,1.0,28.0,2.160246899469287,11.428571428571429,16.0,2.0,80.0,5.968169536721257
16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.857142857142857,16.0,0.0,48.0,7.448234050846581,0.0,0.0,0.0,0.0,0.0,167.85714285714286,462.0,3.0,1175.0,170.26981389491658,9.857142857142858,14.0,2.0,69.0,4.375255094603872,3.5714285714285716,6.0,0.0,25.0,3.04724700110022,1.0,1.0,1.0,7.0,0.0,628.4285714285714,889.0,157.0,4399.0,263.7308332011113,1715.857142857143,8716.0,0.0,12011.0,3173.6838967027697,2493.285714285714,12011.0,0.0,17453.0,4346.666336181699,4.0,7.0,1.0,28.0,2.160246899469287,30.0,35.0,28.0,210.0,2.380476142847616
163.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,52.0,0.0,125.0,20.755951527442047,0.0,0.0,0.0,0.0,0.0,336.2857142857143,651.0,75.0,2354.0,213.61001403313963,11.714285714285714,19.0,1.0,82.0,7.040698017343776,2.142857142857143,3.0,0.0,15.0,1.0690449676496976,2.0,2.0,2.0,14.0,0.0,732.5714285714286,1194.0,75.0,5128.0,433.517726336097,979.2857142857143,4650.0,0.0,6855.0,1633.0318137629483,1958.2857142857142,6855.0,0.0,13708.0,2300.0286747694918,4.0,7.0,1.0,28.0,2.160246899469287,32.857142857142854,34.0,32.0,230.0,0.8997354108424377
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,3.0,0.0,6.0,1.2149857925879117,0.0,0.0,0.0,0.0,0.0,144.42857142857142,364.0,34.0,1011.0,120.82474517920178,12.0,17.0,8.0,84.0,3.1622776601683795,1.2857142857142858,2.0,0.0,9.0,0.7559289460184544,1.0,1.0,1.0,7.0,0.0,757.5714285714286,1069.0,492.0,5303.0,200.31380144068717,367.2857142857143,1164.0,0.0,2571.0,466.27020574116113,1540.0,2571.0,0.0,10780.0,1019.4171537370427,4.0,7.0,1.0,28.0,2.160246899469287,30.0,31.0,28.0,210.0,1.2909944487358047
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.4285714285714286,4.0,0.0,10.0,1.8126539343499315,0.0,0.0,0.0,0.0,0.0,328.7142857142857,935.0,74.0,2301.0,331.8100431902337,10.142857142857142,18.0,3.0,71.0,5.698788509515902,2.5714285714285716,4.0,0.0,18.0,1.8126539343499315,1.0,1.0,1.0,7.0,0.0,634.2857142857143,1084.0,210.0,4440.0,335.06850756510187,726.1428571428571,3782.0,0.0,5083.0,1372.212499162263,1900.142857142857,5083.0,0.0,13301.0,2186.508512718502,4.0,7.0,1.0,28.0,2.160246899469287,34.285714285714285,36.0,32.0,240.0,1.603567451474549
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,11.714285714285714,24.0,0.0,82.0,9.978548420057326,0.0,0.0,0.0,0.0,0.0,150.28571428571428,344.0,60.0,1052.0,124.69391095226514,10.142857142857142,17.0,1.0,71.0,6.841748592978538,2.2857142857142856,6.0,0.0,16.0,2.563479777846623,1.0,1.0,1.0,7.0,0.0,646.2857142857143,1066.0,75.0,4524.0,416.6308175054242,410.7142857142857,1396.0,0.0,2875.0,474.0551002734156,1544.7142857142858,2875.0,0.0,10813.0,1267.0521844404193,4.0,7.0,1.0,28.0,2.160246899469287,27.857142857142858,31.0,24.0,195.0,2.478478796128211
64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,18.0,63.0,0.0,126.0,24.172987679087857,0.0,0.0,0.0,0.0,0.0,221.57142857142858,506.0,48.0,1551.0,186.0052482618498,13.857142857142858,22.0,7.0,97.0,5.27347359996462,3.7142857142857144,6.0,0.0,26.0,2.058663459163551,1.0,1.0,1.0,7.0,0.0,859.8571428571429,1335.0,461.0,6019.0,308.2139022234551,767.8571428571429,3198.0,0.0,5375.0,1120.6064472078544,2423.4285714285716,5375.0,0.0,16964.0,2352.3462654084224,4.0,7.0,1.0,28.0,2.160246899469287,29.142857142857142,30.0,28.0,204.0,0.8997354108424372
32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.142857142857142,32.0,0.0,64.0,11.838194843085542,0.0,0.0,0.0,0.0,0.0,392.14285714285717,670.0,75.0,2745.0,199.7885787288057,15.285714285714286,18.0,12.0,107.0,2.138089935299395,2.7142857142857144,6.0,0.0,19.0,1.9760470401187076,1.0,1.0,1.0,7.0,0.0,939.4285714285714,1080.0,770.0,6576.0,125.34466767392108,1232.4285714285713,3179.0,0.0,8627.0,1042.3486072555665,3888.0,8627.0,0.0,27216.0,3089.7891513823397,4.0,7.0,1.0,28.0,2.160246899469287,21.714285714285715,28.0,17.0,152.0,3.6839419880650355
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.857142857142857,5.0,0.0,20.0,2.410295378065479,0.0,0.0,0.0,0.0,0.0,90.0,278.0,12.0,630.0,88.38740483424849,12.428571428571429,16.0,8.0,87.0,3.309438162646486,1.4285714285714286,6.0,0.0,10.0,2.0701966780270626,1.1428571428571428,2.0,1.0,8.0,0.37796447300922725,771.2857142857143,975.0,501.0,5399.0,195.3831400826884,7604.571428571428,50357.0,0.0,53232.0,18858.620777221426,9053.42857142857,53232.0,0.0,63374.0,19505.998571867945,4.0,7.0,1.0,28.0,2.160246899469287,28.285714285714285,30.0,25.0,198.0,1.6035674514745464
12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.142857142857143,12.0,0.0,36.0,5.871642911161277,0.0,0.0,0.0,0.0,0.0,108.57142857142857,413.0,2.0,760.0,147.21283587927735,9.714285714285714,15.0,7.0,68.0,3.093772546815388,2.142857142857143,4.0,1.0,15.0,1.2149857925879117,1.0,1.0,1.0,7.0,0.0,613.1428571428571,920.0,437.0,4292.0,191.62587557654157,626.1428571428571,1838.0,0.0,4383.0,748.5785259569029,1821.857142857143,4383.0,0.0,12753.0,1832.4411248906406,4.0,7.0,1.0,28.0,2.160246899469287,33.142857142857146,34.0,33.0,232.0,0.377964473009228
225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,128.57142857142858,225.0,0.0,900.0,95.11897312113419,0.0,0.0,0.0,0.0,0.0,71.0,120.0,1.0,497.0,44.181444068749045,11.857142857142858,18.0,1.0,83.0,5.580578567035603,1.8571428571428572,4.0,0.0,13.0,1.6761634196950517,1.0,1.0,1.0,7.0,0.0,736.2857142857143,1103.0,60.0,5154.0,342.4148138762468,807.1428571428571,1983.0,0.0,5650.0,754.0248511756599,2675.5714285714284,5650.0,0.0,18729.0,2190.309023642011,4.0,7.0,1.0,28.0,2.160246899469287,15.714285714285714,20.0,5.0,110.0,6.395683067879607
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,28.714285714285715,100.0,0.0,201.0,36.23862711580138,0.0,0.0,0.0,0.0,0.0,153.0,353.0,31.0,1071.0,112.73567906094917,12.571428571428571,18.0,2.0,88.0,6.320789582985732,0.8571428571428571,1.0,0.0,6.0,0.37796447300922725,1.0,1.0,1.0,7.0,0.0,779.1428571428571,1120.0,124.0,5454.0,387.1211819621984,212.71428571428572,493.0,0.0,1489.0,181.17920620729288,942.4285714285714,1489.0,0.0,6597.0,553.1726243958141,4.0,7.0,1.0,28.0,2.160246899469287,32.57142857142857,35.0,31.0,228.0,1.7182493859684467
150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,75.0,0.0,150.0,25.533358199664626,0.0,0.0,0.0,0.0,0.0,260.57142857142856,596.0,95.0,1824.0,179.6309709217364,12.285714285714286,21.0,6.0,86.0,5.55920515044749,2.5714285714285716,4.0,2.0,18.0,0.7867957924694431,1.0,1.0,1.0,7.0,0.0,758.8571428571429,1264.0,387.0,5312.0,332.9336413218249,383.57142857142856,1160.0,0.0,2685.0,392.3237851328318,999.7142857142857,2685.0,0.0,6998.0,911.4692743561013,4.0,7.0,1.0,28.0,2.160246899469287,29.714285714285715,30.0,28.0,208.0,0.7559289460184546
