static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__Activity_0_A_SUBMITTED-COMPLETE,index__Resource_0_112.0
15000.0,19.0,4.0,11.0,1153.0,0.0,0.0,1.0,689.0,1.0,1.0
8000.0,19.0,4.0,11.0,1193.0,0.0,0.0,1.0,685.0,1.0,1.0
10000.0,20.0,4.0,11.0,1239.0,0.0,0.0,1.0,684.0,1.0,1.0
28000.0,20.0,4.0,11.0,1239.0,0.0,0.0,1.0,685.0,1.0,1.0
15000.0,20.0,4.0,11.0,1242.0,0.0,0.0,1.0,686.0,1.0,1.0
25000.0,21.0,4.0,11.0,1278.0,0.0,0.0,1.0,687.0,1.0,1.0
20000.0,21.0,4.0,11.0,1294.0,0.0,0.0,1.0,689.0,1.0,1.0
7500.0,21.0,4.0,11.0,1302.0,0.0,0.0,1.0,689.0,1.0,1.0
8500.0,22.0,4.0,11.0,1327.0,0.0,0.0,1.0,688.0,1.0,1.0
14000.0,1.0,5.0,11.0,112.0,0.0,0.0,1.0,694.0,1.0,1.0
5000.0,5.0,5.0,11.0,318.0,0.0,0.0,1.0,695.0,1.0,1.0
5500.0,8.0,5.0,11.0,516.0,0.0,0.0,1.0,699.0,1.0,1.0
1500.0,11.0,5.0,11.0,705.0,0.0,0.0,1.0,692.0,1.0,1.0
15000.0,11.0,5.0,11.0,712.0,0.0,0.0,1.0,690.0,1.0,1.0
8500.0,12.0,5.0,11.0,758.0,0.0,0.0,1.0,690.0,1.0,1.0
20000.0,13.0,5.0,11.0,820.0,0.0,0.0,1.0,690.0,1.0,1.0
12500.0,15.0,5.0,11.0,903.0,0.0,0.0,1.0,692.0,1.0,1.0
21000.0,15.0,5.0,11.0,938.0,0.0,0.0,1.0,694.0,1.0,1.0
15000.0,15.0,5.0,11.0,950.0,0.0,0.0,1.0,695.0,1.0,1.0
10000.0,16.0,5.0,11.0,983.0,0.0,0.0,1.0,693.0,1.0,1.0
10000.0,18.0,5.0,11.0,1095.0,0.0,0.0,1.0,689.0,1.0,1.0
5000.0,22.0,5.0,11.0,1340.0,0.0,0.0,1.0,693.0,1.0,1.0
11000.0,3.0,6.0,11.0,187.0,0.0,0.0,1.0,696.0,1.0,1.0
42500.0,8.0,6.0,11.0,528.0,0.0,0.0,1.0,697.0,1.0,1.0
7500.0,12.0,6.0,11.0,721.0,0.0,0.0,1.0,694.0,1.0,1.0
5000.0,12.0,6.0,11.0,758.0,0.0,0.0,1.0,695.0,1.0,1.0
15000.0,13.0,6.0,11.0,781.0,0.0,0.0,1.0,697.0,1.0,1.0
10000.0,13.0,6.0,11.0,812.0,0.0,0.0,1.0,698.0,1.0,1.0
1000.0,13.0,6.0,11.0,816.0,0.0,0.0,1.0,699.0,1.0,1.0
5000.0,14.0,6.0,11.0,855.0,0.0,0.0,1.0,701.0,1.0,1.0
15000.0,15.0,6.0,11.0,918.0,0.0,0.0,1.0,703.0,1.0,1.0
41700.0,15.0,6.0,11.0,948.0,0.0,0.0,1.0,704.0,1.0,1.0
12500.0,16.0,6.0,11.0,981.0,0.0,0.0,1.0,707.0,1.0,1.0
25000.0,17.0,6.0,11.0,1040.0,0.0,0.0,1.0,710.0,1.0,1.0
50000.0,19.0,6.0,11.0,1183.0,0.0,0.0,1.0,714.0,1.0,1.0
12000.0,21.0,6.0,11.0,1265.0,0.0,0.0,1.0,717.0,1.0,1.0
10000.0,21.0,6.0,11.0,1274.0,0.0,0.0,1.0,718.0,1.0,1.0
14500.0,21.0,6.0,11.0,1314.0,0.0,0.0,1.0,719.0,1.0,1.0
15000.0,22.0,6.0,11.0,1331.0,0.0,0.0,1.0,721.0,1.0,1.0
3000.0,1.0,0.0,11.0,66.0,0.0,0.0,1.0,726.0,1.0,1.0
7500.0,9.0,0.0,11.0,581.0,0.0,0.0,1.0,729.0,1.0,1.0
20000.0,10.0,0.0,11.0,617.0,0.0,0.0,1.0,716.0,1.0,1.0
45000.0,10.0,0.0,11.0,645.0,0.0,0.0,1.0,715.0,1.0,1.0
28000.0,11.0,0.0,11.0,711.0,0.0,0.0,1.0,703.0,1.0,1.0
6000.0,12.0,0.0,11.0,761.0,0.0,0.0,1.0,701.0,1.0,1.0
23000.0,12.0,0.0,11.0,765.0,0.0,0.0,1.0,701.0,1.0,1.0
10000.0,12.0,0.0,11.0,776.0,0.0,0.0,1.0,702.0,1.0,1.0
10000.0,13.0,0.0,11.0,792.0,0.0,0.0,1.0,699.0,1.0,1.0
15000.0,13.0,0.0,11.0,809.0,0.0,0.0,1.0,702.0,1.0,1.0
20000.0,13.0,0.0,11.0,816.0,0.0,0.0,1.0,701.0,1.0,1.0
5000.0,13.0,0.0,11.0,823.0,0.0,0.0,1.0,701.0,1.0,1.0
16000.0,14.0,0.0,11.0,851.0,0.0,0.0,1.0,699.0,1.0,1.0
14000.0,14.0,0.0,11.0,898.0,0.0,0.0,1.0,694.0,1.0,1.0
10000.0,15.0,0.0,11.0,904.0,0.0,0.0,1.0,695.0,1.0,1.0
6000.0,15.0,0.0,11.0,922.0,0.0,0.0,1.0,692.0,1.0,1.0
36505.0,15.0,0.0,11.0,927.0,0.0,0.0,1.0,693.0,1.0,1.0
10000.0,15.0,0.0,11.0,931.0,0.0,0.0,1.0,694.0,1.0,1.0
8500.0,16.0,0.0,11.0,971.0,0.0,0.0,1.0,692.0,1.0,1.0
25000.0,16.0,0.0,11.0,972.0,0.0,0.0,1.0,693.0,1.0,1.0
6000.0,16.0,0.0,11.0,994.0,0.0,0.0,1.0,689.0,1.0,1.0
15000.0,16.0,0.0,11.0,1012.0,0.0,0.0,1.0,687.0,1.0,1.0
6000.0,17.0,0.0,11.0,1024.0,0.0,0.0,1.0,689.0,1.0,1.0
5000.0,17.0,0.0,11.0,1026.0,0.0,0.0,1.0,690.0,1.0,1.0
33500.0,17.0,0.0,11.0,1029.0,0.0,0.0,1.0,691.0,1.0,1.0
25000.0,17.0,0.0,11.0,1031.0,0.0,0.0,1.0,692.0,1.0,1.0
10000.0,18.0,0.0,11.0,1081.0,0.0,0.0,1.0,685.0,1.0,1.0
13000.0,18.0,0.0,11.0,1121.0,0.0,0.0,1.0,685.0,1.0,1.0
8000.0,18.0,0.0,11.0,1122.0,0.0,0.0,1.0,687.0,1.0,1.0
12500.0,18.0,0.0,11.0,1131.0,0.0,0.0,1.0,688.0,1.0,1.0
12000.0,19.0,0.0,11.0,1151.0,0.0,0.0,1.0,690.0,1.0,1.0
4500.0,20.0,0.0,11.0,1219.0,0.0,0.0,1.0,685.0,1.0,1.0
7500.0,20.0,0.0,11.0,1228.0,0.0,0.0,1.0,685.0,1.0,1.0
10000.0,21.0,0.0,11.0,1274.0,0.0,0.0,1.0,685.0,1.0,1.0
25000.0,21.0,0.0,11.0,1275.0,0.0,0.0,1.0,686.0,1.0,1.0
25000.0,21.0,0.0,11.0,1298.0,0.0,0.0,1.0,686.0,1.0,1.0
8500.0,21.0,0.0,11.0,1309.0,0.0,0.0,1.0,688.0,1.0,1.0
5000.0,22.0,0.0,11.0,1329.0,0.0,0.0,1.0,689.0,1.0,1.0
15000.0,22.0,0.0,11.0,1349.0,0.0,0.0,1.0,691.0,1.0,1.0
25000.0,23.0,0.0,11.0,1404.0,0.0,0.0,1.0,694.0,1.0,1.0
6000.0,23.0,0.0,11.0,1406.0,0.0,0.0,1.0,695.0,1.0,1.0
6000.0,10.0,1.0,11.0,648.0,0.0,0.0,1.0,689.0,1.0,1.0
13000.0,11.0,1.0,11.0,664.0,0.0,0.0,1.0,688.0,1.0,1.0
22000.0,11.0,1.0,11.0,673.0,0.0,0.0,1.0,688.0,1.0,1.0
5000.0,11.0,1.0,11.0,683.0,0.0,0.0,1.0,689.0,1.0,1.0
9000.0,11.0,1.0,11.0,696.0,0.0,0.0,1.0,688.0,1.0,1.0
20000.0,11.0,1.0,11.0,698.0,0.0,0.0,1.0,689.0,1.0,1.0
15000.0,12.0,1.0,11.0,736.0,0.0,0.0,1.0,687.0,1.0,1.0
20000.0,12.0,1.0,11.0,742.0,0.0,0.0,1.0,684.0,1.0,1.0
12500.0,12.0,1.0,11.0,770.0,0.0,0.0,1.0,686.0,1.0,1.0
25000.0,13.0,1.0,11.0,811.0,0.0,0.0,1.0,686.0,1.0,1.0
15000.0,13.0,1.0,11.0,829.0,0.0,0.0,1.0,685.0,1.0,1.0
12500.0,14.0,1.0,11.0,862.0,0.0,0.0,1.0,688.0,1.0,1.0
28000.0,14.0,1.0,11.0,866.0,0.0,0.0,1.0,687.0,1.0,1.0
5000.0,14.0,1.0,11.0,871.0,0.0,0.0,1.0,688.0,1.0,1.0
10000.0,14.0,1.0,11.0,897.0,0.0,0.0,1.0,688.0,1.0,1.0
20000.0,15.0,1.0,11.0,943.0,0.0,0.0,1.0,687.0,1.0,1.0
8000.0,16.0,1.0,11.0,962.0,0.0,0.0,1.0,688.0,1.0,1.0
7500.0,16.0,1.0,11.0,969.0,0.0,0.0,1.0,687.0,1.0,1.0
6000.0,17.0,1.0,11.0,1021.0,0.0,0.0,1.0,687.0,1.0,1.0
5000.0,17.0,1.0,11.0,1037.0,0.0,0.0,1.0,688.0,1.0,1.0
30000.0,17.0,1.0,11.0,1062.0,0.0,0.0,1.0,691.0,1.0,1.0
20000.0,17.0,1.0,11.0,1071.0,0.0,0.0,1.0,692.0,1.0,1.0
6000.0,18.0,1.0,11.0,1112.0,0.0,0.0,1.0,692.0,1.0,1.0
15000.0,18.0,1.0,11.0,1114.0,0.0,0.0,1.0,693.0,1.0,1.0
1500.0,18.0,1.0,11.0,1122.0,0.0,0.0,1.0,694.0,1.0,1.0
6000.0,19.0,1.0,11.0,1142.0,0.0,0.0,1.0,695.0,1.0,1.0
5000.0,19.0,1.0,11.0,1151.0,0.0,0.0,1.0,696.0,1.0,1.0
25.0,19.0,1.0,11.0,1165.0,0.0,0.0,1.0,696.0,1.0,1.0
5000.0,20.0,1.0,11.0,1232.0,0.0,0.0,1.0,693.0,1.0,1.0
8000.0,20.0,1.0,11.0,1252.0,0.0,0.0,1.0,695.0,1.0,1.0
15000.0,21.0,1.0,11.0,1283.0,0.0,0.0,1.0,694.0,1.0,1.0
30000.0,21.0,1.0,11.0,1287.0,0.0,0.0,1.0,696.0,1.0,1.0
10000.0,21.0,1.0,11.0,1308.0,0.0,0.0,1.0,695.0,1.0,1.0
6000.0,22.0,1.0,11.0,1366.0,0.0,0.0,1.0,699.0,1.0,1.0
16500.0,0.0,2.0,11.0,44.0,0.0,0.0,1.0,704.0,1.0,1.0
18000.0,1.0,2.0,11.0,112.0,0.0,0.0,1.0,705.0,1.0,1.0
17500.0,2.0,2.0,11.0,175.0,0.0,0.0,1.0,707.0,1.0,1.0
40000.0,9.0,2.0,11.0,573.0,0.0,0.0,1.0,710.0,1.0,1.0
9000.0,9.0,2.0,11.0,585.0,0.0,0.0,1.0,710.0,1.0,1.0
50000.0,10.0,2.0,11.0,634.0,0.0,0.0,1.0,706.0,1.0,1.0
12500.0,11.0,2.0,11.0,673.0,0.0,0.0,1.0,700.0,1.0,1.0
14500.0,11.0,2.0,11.0,690.0,0.0,0.0,1.0,703.0,1.0,1.0
10000.0,11.0,2.0,11.0,706.0,0.0,0.0,1.0,704.0,1.0,1.0
18500.0,11.0,2.0,11.0,715.0,0.0,0.0,1.0,706.0,1.0,1.0
10000.0,12.0,2.0,11.0,725.0,0.0,0.0,1.0,706.0,1.0,1.0
25000.0,12.0,2.0,11.0,776.0,0.0,0.0,1.0,701.0,1.0,1.0
10000.0,13.0,2.0,11.0,781.0,0.0,0.0,1.0,702.0,1.0,1.0
25000.0,13.0,2.0,11.0,817.0,0.0,0.0,1.0,700.0,1.0,1.0
5000.0,13.0,2.0,11.0,837.0,0.0,0.0,1.0,700.0,1.0,1.0
10000.0,14.0,2.0,11.0,841.0,0.0,0.0,1.0,700.0,1.0,1.0
10000.0,15.0,2.0,11.0,936.0,0.0,0.0,1.0,700.0,1.0,1.0
8000.0,16.0,2.0,11.0,963.0,0.0,0.0,1.0,697.0,1.0,1.0
7500.0,16.0,2.0,11.0,977.0,0.0,0.0,1.0,697.0,1.0,1.0
15000.0,16.0,2.0,11.0,1011.0,0.0,0.0,1.0,697.0,1.0,1.0
30000.0,17.0,2.0,11.0,1033.0,0.0,0.0,1.0,698.0,1.0,1.0
7500.0,17.0,2.0,11.0,1054.0,0.0,0.0,1.0,697.0,1.0,1.0
10000.0,18.0,2.0,11.0,1098.0,0.0,0.0,1.0,700.0,1.0,1.0
15000.0,18.0,2.0,11.0,1108.0,0.0,0.0,1.0,698.0,1.0,1.0
8000.0,18.0,2.0,11.0,1117.0,0.0,0.0,1.0,699.0,1.0,1.0
5000.0,18.0,2.0,11.0,1133.0,0.0,0.0,1.0,700.0,1.0,1.0
5000.0,20.0,2.0,11.0,1236.0,0.0,0.0,1.0,697.0,1.0,1.0
22000.0,21.0,2.0,11.0,1265.0,0.0,0.0,1.0,697.0,1.0,1.0
5000.0,21.0,2.0,11.0,1298.0,0.0,0.0,1.0,696.0,1.0,1.0
25000.0,21.0,2.0,11.0,1307.0,0.0,0.0,1.0,695.0,1.0,1.0
15000.0,21.0,2.0,11.0,1316.0,0.0,0.0,1.0,697.0,1.0,1.0
20000.0,22.0,2.0,11.0,1334.0,0.0,0.0,1.0,697.0,1.0,1.0
25000.0,22.0,2.0,11.0,1349.0,0.0,0.0,1.0,699.0,1.0,1.0
17000.0,22.0,2.0,11.0,1350.0,0.0,0.0,1.0,700.0,1.0,1.0
20000.0,23.0,2.0,11.0,1401.0,0.0,0.0,1.0,701.0,1.0,1.0
17000.0,23.0,2.0,11.0,1437.0,0.0,0.0,1.0,703.0,1.0,1.0
18500.0,1.0,3.0,12.0,60.0,0.0,0.0,1.0,705.0,1.0,1.0
20000.0,10.0,3.0,12.0,654.0,0.0,0.0,1.0,689.0,1.0,1.0
32000.0,11.0,3.0,12.0,666.0,0.0,0.0,1.0,690.0,1.0,1.0
17500.0,11.0,3.0,12.0,680.0,0.0,0.0,1.0,690.0,1.0,1.0
6500.0,11.0,3.0,12.0,693.0,0.0,0.0,1.0,690.0,1.0,1.0
8000.0,11.0,3.0,12.0,695.0,0.0,0.0,1.0,692.0,1.0,1.0
20000.0,11.0,3.0,12.0,701.0,0.0,0.0,1.0,693.0,1.0,1.0
17500.0,12.0,3.0,12.0,738.0,0.0,0.0,1.0,692.0,1.0,1.0
5000.0,12.0,3.0,12.0,746.0,0.0,0.0,1.0,694.0,1.0,1.0
5000.0,12.0,3.0,12.0,760.0,0.0,0.0,1.0,695.0,1.0,1.0
7800.0,12.0,3.0,12.0,767.0,0.0,0.0,1.0,696.0,1.0,1.0
27700.0,12.0,3.0,12.0,773.0,0.0,0.0,1.0,698.0,1.0,1.0
13200.0,13.0,3.0,12.0,781.0,0.0,0.0,1.0,698.0,1.0,1.0
8000.0,13.0,3.0,12.0,795.0,0.0,0.0,1.0,700.0,1.0,1.0
9950.0,13.0,3.0,12.0,819.0,0.0,0.0,1.0,695.0,1.0,1.0
15000.0,13.0,3.0,12.0,839.0,0.0,0.0,1.0,691.0,1.0,1.0
9950.0,15.0,3.0,12.0,907.0,0.0,0.0,1.0,692.0,1.0,1.0
50000.0,15.0,3.0,12.0,931.0,0.0,0.0,1.0,692.0,1.0,1.0
50000.0,15.0,3.0,12.0,945.0,0.0,0.0,1.0,693.0,1.0,1.0
46000.0,16.0,3.0,12.0,970.0,0.0,0.0,1.0,695.0,1.0,1.0
15800.0,17.0,3.0,12.0,1044.0,0.0,0.0,1.0,691.0,1.0,1.0
7500.0,17.0,3.0,12.0,1049.0,0.0,0.0,1.0,692.0,1.0,1.0
12000.0,17.0,3.0,12.0,1055.0,0.0,0.0,1.0,693.0,1.0,1.0
10000.0,17.0,3.0,12.0,1058.0,0.0,0.0,1.0,695.0,1.0,1.0
25000.0,18.0,3.0,12.0,1086.0,0.0,0.0,1.0,695.0,1.0,1.0
5500.0,18.0,3.0,12.0,1091.0,0.0,0.0,1.0,696.0,1.0,1.0
25000.0,18.0,3.0,12.0,1119.0,0.0,0.0,1.0,697.0,1.0,1.0
5000.0,20.0,3.0,12.0,1216.0,0.0,0.0,1.0,693.0,1.0,1.0
5000.0,20.0,3.0,12.0,1230.0,0.0,0.0,1.0,693.0,1.0,1.0
2500.0,20.0,3.0,12.0,1242.0,0.0,0.0,1.0,692.0,1.0,1.0
10000.0,20.0,3.0,12.0,1249.0,0.0,0.0,1.0,695.0,1.0,1.0
5000.0,21.0,3.0,12.0,1294.0,0.0,0.0,1.0,695.0,1.0,1.0
25000.0,22.0,3.0,12.0,1348.0,0.0,0.0,1.0,698.0,1.0,1.0
10500.0,23.0,3.0,12.0,1381.0,0.0,0.0,1.0,702.0,1.0,1.0
6000.0,23.0,3.0,12.0,1398.0,0.0,0.0,1.0,703.0,1.0,1.0
5000.0,23.0,3.0,12.0,1428.0,0.0,0.0,1.0,706.0,1.0,1.0
50000.0,23.0,3.0,12.0,1434.0,0.0,0.0,1.0,707.0,1.0,1.0
10000.0,0.0,4.0,12.0,8.0,0.0,0.0,1.0,708.0,1.0,1.0
7500.0,2.0,4.0,12.0,163.0,0.0,0.0,1.0,712.0,1.0,1.0
8000.0,9.0,4.0,12.0,567.0,0.0,0.0,1.0,712.0,1.0,1.0
9500.0,9.0,4.0,12.0,581.0,0.0,0.0,1.0,711.0,1.0,1.0
5000.0,11.0,4.0,12.0,703.0,0.0,0.0,1.0,692.0,1.0,1.0
13000.0,11.0,4.0,12.0,709.0,0.0,0.0,1.0,692.0,1.0,1.0
8000.0,12.0,4.0,12.0,724.0,0.0,0.0,1.0,692.0,1.0,1.0
20000.0,12.0,4.0,12.0,749.0,0.0,0.0,1.0,694.0,1.0,1.0
10000.0,12.0,4.0,12.0,762.0,0.0,0.0,1.0,694.0,1.0,1.0
10000.0,13.0,4.0,12.0,808.0,0.0,0.0,1.0,691.0,1.0,1.0
7000.0,13.0,4.0,12.0,827.0,0.0,0.0,1.0,691.0,1.0,1.0
15000.0,14.0,4.0,12.0,863.0,0.0,0.0,1.0,691.0,1.0,1.0
12500.0,14.0,4.0,12.0,867.0,0.0,0.0,1.0,692.0,1.0,1.0
37500.0,15.0,4.0,12.0,907.0,0.0,0.0,1.0,689.0,1.0,1.0
5000.0,15.0,4.0,12.0,923.0,0.0,0.0,1.0,689.0,1.0,1.0
25000.0,15.0,4.0,12.0,924.0,0.0,0.0,1.0,690.0,1.0,1.0
5000.0,15.0,4.0,12.0,924.0,0.0,0.0,1.0,691.0,1.0,1.0
21500.0,15.0,4.0,12.0,939.0,0.0,0.0,1.0,691.0,1.0,1.0
9000.0,15.0,4.0,12.0,956.0,0.0,0.0,1.0,692.0,1.0,1.0
11500.0,16.0,4.0,12.0,998.0,0.0,0.0,1.0,693.0,1.0,1.0
5000.0,16.0,4.0,12.0,1017.0,0.0,0.0,1.0,694.0,1.0,1.0
15000.0,17.0,4.0,12.0,1027.0,0.0,0.0,1.0,695.0,1.0,1.0
5001.0,17.0,4.0,12.0,1045.0,0.0,0.0,1.0,695.0,1.0,1.0
30000.0,17.0,4.0,12.0,1057.0,0.0,0.0,1.0,695.0,1.0,1.0
30000.0,18.0,4.0,12.0,1080.0,0.0,0.0,1.0,695.0,1.0,1.0
17000.0,18.0,4.0,12.0,1099.0,0.0,0.0,1.0,698.0,1.0,1.0
8500.0,18.0,4.0,12.0,1104.0,0.0,0.0,1.0,699.0,1.0,1.0
22000.0,19.0,4.0,12.0,1144.0,0.0,0.0,1.0,699.0,1.0,1.0
10000.0,21.0,4.0,12.0,1264.0,0.0,0.0,1.0,695.0,1.0,1.0
4500.0,21.0,4.0,12.0,1282.0,0.0,0.0,1.0,695.0,1.0,1.0
6500.0,21.0,4.0,12.0,1288.0,0.0,0.0,1.0,696.0,1.0,1.0
10000.0,23.0,4.0,12.0,1394.0,0.0,0.0,1.0,699.0,1.0,1.0
12000.0,0.0,5.0,12.0,46.0,0.0,0.0,1.0,701.0,1.0,1.0
5000.0,1.0,5.0,12.0,66.0,0.0,0.0,1.0,702.0,1.0,1.0
5500.0,1.0,5.0,12.0,106.0,0.0,0.0,1.0,703.0,1.0,1.0
5000.0,2.0,5.0,12.0,144.0,0.0,0.0,1.0,705.0,1.0,1.0
22500.0,3.0,5.0,12.0,188.0,0.0,0.0,1.0,706.0,1.0,1.0
35035.0,9.0,5.0,12.0,583.0,0.0,0.0,1.0,708.0,1.0,1.0
7500.0,11.0,5.0,12.0,668.0,0.0,0.0,1.0,696.0,1.0,1.0
12500.0,11.0,5.0,12.0,702.0,0.0,0.0,1.0,697.0,1.0,1.0
8000.0,11.0,5.0,12.0,719.0,0.0,0.0,1.0,700.0,1.0,1.0
10000.0,12.0,5.0,12.0,723.0,0.0,0.0,1.0,701.0,1.0,1.0
19000.0,12.0,5.0,12.0,767.0,0.0,0.0,1.0,701.0,1.0,1.0
20000.0,12.0,5.0,12.0,777.0,0.0,0.0,1.0,702.0,1.0,1.0
15000.0,13.0,5.0,12.0,799.0,0.0,0.0,1.0,705.0,1.0,1.0
32000.0,14.0,5.0,12.0,877.0,0.0,0.0,1.0,707.0,1.0,1.0
8000.0,14.0,5.0,12.0,895.0,0.0,0.0,1.0,708.0,1.0,1.0
7500.0,15.0,5.0,12.0,958.0,0.0,0.0,1.0,710.0,1.0,1.0
15000.0,16.0,5.0,12.0,964.0,0.0,0.0,1.0,712.0,1.0,1.0
5000.0,16.0,5.0,12.0,985.0,0.0,0.0,1.0,712.0,1.0,1.0
20000.0,16.0,5.0,12.0,991.0,0.0,0.0,1.0,712.0,1.0,1.0
18000.0,16.0,5.0,12.0,994.0,0.0,0.0,1.0,713.0,1.0,1.0
8000.0,16.0,5.0,12.0,1019.0,0.0,0.0,1.0,714.0,1.0,1.0
30000.0,17.0,5.0,12.0,1029.0,0.0,0.0,1.0,715.0,1.0,1.0
6500.0,17.0,5.0,12.0,1051.0,0.0,0.0,1.0,716.0,1.0,1.0
10000.0,17.0,5.0,12.0,1069.0,0.0,0.0,1.0,717.0,1.0,1.0
18000.0,21.0,5.0,12.0,1263.0,0.0,0.0,1.0,724.0,1.0,1.0
10000.0,21.0,5.0,12.0,1282.0,0.0,0.0,1.0,725.0,1.0,1.0
7500.0,23.0,5.0,12.0,1395.0,0.0,0.0,1.0,728.0,1.0,1.0
10000.0,23.0,5.0,12.0,1403.0,0.0,0.0,1.0,729.0,1.0,1.0
15000.0,23.0,5.0,12.0,1430.0,0.0,0.0,1.0,730.0,1.0,1.0
31500.0,0.0,6.0,12.0,2.0,0.0,0.0,1.0,731.0,1.0,1.0
33000.0,10.0,6.0,12.0,620.0,0.0,0.0,1.0,728.0,1.0,1.0
35000.0,11.0,6.0,12.0,718.0,0.0,0.0,1.0,731.0,1.0,1.0
6500.0,12.0,6.0,12.0,767.0,0.0,0.0,1.0,733.0,1.0,1.0
20000.0,13.0,6.0,12.0,797.0,0.0,0.0,1.0,734.0,1.0,1.0
5000.0,13.0,6.0,12.0,812.0,0.0,0.0,1.0,735.0,1.0,1.0
11000.0,14.0,6.0,12.0,882.0,0.0,0.0,1.0,736.0,1.0,1.0
15000.0,14.0,6.0,12.0,895.0,0.0,0.0,1.0,737.0,1.0,1.0
5000.0,15.0,6.0,12.0,901.0,0.0,0.0,1.0,738.0,1.0,1.0
20000.0,19.0,6.0,12.0,1171.0,0.0,0.0,1.0,746.0,1.0,1.0
12000.0,22.0,6.0,12.0,1320.0,0.0,0.0,1.0,756.0,1.0,1.0
7000.0,22.0,6.0,12.0,1327.0,0.0,0.0,1.0,758.0,1.0,1.0
5000.0,22.0,6.0,12.0,1359.0,0.0,0.0,1.0,760.0,1.0,1.0
2500.0,23.0,6.0,12.0,1419.0,0.0,0.0,1.0,763.0,1.0,1.0
5000.0,8.0,0.0,12.0,535.0,0.0,0.0,1.0,767.0,1.0,1.0
50000.0,9.0,0.0,12.0,572.0,0.0,0.0,1.0,768.0,1.0,1.0
20000.0,9.0,0.0,12.0,578.0,0.0,0.0,1.0,769.0,1.0,1.0
17000.0,10.0,0.0,12.0,635.0,0.0,0.0,1.0,754.0,1.0,1.0
15000.0,10.0,0.0,12.0,649.0,0.0,0.0,1.0,748.0,1.0,1.0
7000.0,11.0,0.0,12.0,700.0,0.0,0.0,1.0,735.0,1.0,1.0
6000.0,11.0,0.0,12.0,717.0,0.0,0.0,1.0,733.0,1.0,1.0
14000.0,12.0,0.0,12.0,737.0,0.0,0.0,1.0,731.0,1.0,1.0
50000.0,12.0,0.0,12.0,737.0,0.0,0.0,1.0,732.0,1.0,1.0
40000.0,12.0,0.0,12.0,752.0,0.0,0.0,1.0,729.0,1.0,1.0
35000.0,13.0,0.0,12.0,791.0,0.0,0.0,1.0,729.0,1.0,1.0
16000.0,13.0,0.0,12.0,809.0,0.0,0.0,1.0,730.0,1.0,1.0
5000.0,14.0,0.0,12.0,842.0,0.0,0.0,1.0,731.0,1.0,1.0
23000.0,14.0,0.0,12.0,863.0,0.0,0.0,1.0,728.0,1.0,1.0
25000.0,15.0,0.0,12.0,927.0,0.0,0.0,1.0,728.0,1.0,1.0
20072.0,15.0,0.0,12.0,945.0,0.0,0.0,1.0,727.0,1.0,1.0
5000.0,15.0,0.0,12.0,951.0,0.0,0.0,1.0,727.0,1.0,1.0
15000.0,16.0,0.0,12.0,968.0,0.0,0.0,1.0,724.0,1.0,1.0
5000.0,16.0,0.0,12.0,986.0,0.0,0.0,1.0,722.0,1.0,1.0
9250.0,16.0,0.0,12.0,997.0,0.0,0.0,1.0,722.0,1.0,1.0
5000.0,16.0,0.0,12.0,999.0,0.0,0.0,1.0,723.0,1.0,1.0
30000.0,17.0,0.0,12.0,1050.0,0.0,0.0,1.0,722.0,1.0,1.0
16000.0,17.0,0.0,12.0,1051.0,0.0,0.0,1.0,723.0,1.0,1.0
50000.0,17.0,0.0,12.0,1052.0,0.0,0.0,1.0,724.0,1.0,1.0
12500.0,17.0,0.0,12.0,1070.0,0.0,0.0,1.0,722.0,1.0,1.0
3000.0,18.0,0.0,12.0,1119.0,0.0,0.0,1.0,722.0,1.0,1.0
50000.0,18.0,0.0,12.0,1122.0,0.0,0.0,1.0,723.0,1.0,1.0
10000.0,19.0,0.0,12.0,1140.0,0.0,0.0,1.0,722.0,1.0,1.0
25000.0,19.0,0.0,12.0,1169.0,0.0,0.0,1.0,723.0,1.0,1.0
15000.0,19.0,0.0,12.0,1170.0,0.0,0.0,1.0,723.0,1.0,1.0
6000.0,20.0,0.0,12.0,1221.0,0.0,0.0,1.0,724.0,1.0,1.0
7500.0,20.0,0.0,12.0,1222.0,0.0,0.0,1.0,725.0,1.0,1.0
18000.0,20.0,0.0,12.0,1225.0,0.0,0.0,1.0,726.0,1.0,1.0
20000.0,20.0,0.0,12.0,1231.0,0.0,0.0,1.0,727.0,1.0,1.0
9023.0,20.0,0.0,12.0,1236.0,0.0,0.0,1.0,728.0,1.0,1.0
10000.0,20.0,0.0,12.0,1241.0,0.0,0.0,1.0,729.0,1.0,1.0
10000.0,20.0,0.0,12.0,1259.0,0.0,0.0,1.0,729.0,1.0,1.0
10000.0,21.0,0.0,12.0,1295.0,0.0,0.0,1.0,729.0,1.0,1.0
10000.0,21.0,0.0,12.0,1296.0,0.0,0.0,1.0,730.0,1.0,1.0
15000.0,21.0,0.0,12.0,1302.0,0.0,0.0,1.0,731.0,1.0,1.0
5000.0,21.0,0.0,12.0,1317.0,0.0,0.0,1.0,731.0,1.0,1.0
7500.0,21.0,0.0,12.0,1319.0,0.0,0.0,1.0,732.0,1.0,1.0
10000.0,22.0,0.0,12.0,1329.0,0.0,0.0,1.0,733.0,1.0,1.0
