static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__hour_1,index__weekday_1,index__month_1,index__timesincemidnight_1,index__timesincelastevent_1,index__timesincecasestart_1,index__event_nr_1,index__open_cases_1,index__Activity_0_A_SUBMITTED-COMPLETE,index__Activity_1_A_PARTLYSUBMITTED-COMPLETE,index__Resource_0_112.0,index__Resource_1_112.0
50000.0,19.0,6.0,11.0,1183.0,0.0,0.0,1.0,714.0,19.0,6.0,11.0,1183.0,0.0050666666666666,0.0050666666666666,2.0,714.0,1.0,1.0,1.0,1.0
12000.0,21.0,6.0,11.0,1265.0,0.0,0.0,1.0,717.0,21.0,6.0,11.0,1265.0,0.0024,0.0024,2.0,717.0,1.0,1.0,1.0,1.0
10000.0,21.0,6.0,11.0,1274.0,0.0,0.0,1.0,718.0,21.0,6.0,11.0,1274.0,0.0078666666666666,0.0078666666666666,2.0,718.0,1.0,1.0,1.0,1.0
14500.0,21.0,6.0,11.0,1314.0,0.0,0.0,1.0,719.0,21.0,6.0,11.0,1314.0,0.0055833333333333,0.0055833333333333,2.0,719.0,1.0,1.0,1.0,1.0
15000.0,22.0,6.0,11.0,1331.0,0.0,0.0,1.0,721.0,22.0,6.0,11.0,1331.0,0.0027,0.0027,2.0,721.0,1.0,1.0,1.0,1.0
3000.0,1.0,0.0,11.0,66.0,0.0,0.0,1.0,726.0,1.0,0.0,11.0,66.0,0.0033,0.0033,2.0,726.0,1.0,1.0,1.0,1.0
7500.0,9.0,0.0,11.0,581.0,0.0,0.0,1.0,729.0,9.0,0.0,11.0,581.0,0.0021333333333333,0.0021333333333333,2.0,729.0,1.0,1.0,1.0,1.0
20000.0,10.0,0.0,11.0,617.0,0.0,0.0,1.0,716.0,10.0,0.0,11.0,617.0,0.0029666666666666,0.0029666666666666,2.0,716.0,1.0,1.0,1.0,1.0
45000.0,10.0,0.0,11.0,645.0,0.0,0.0,1.0,715.0,10.0,0.0,11.0,645.0,0.0046666666666666,0.0046666666666666,2.0,715.0,1.0,1.0,1.0,1.0
28000.0,11.0,0.0,11.0,711.0,0.0,0.0,1.0,703.0,11.0,0.0,11.0,711.0,0.0046,0.0046,2.0,703.0,1.0,1.0,1.0,1.0
6000.0,12.0,0.0,11.0,761.0,0.0,0.0,1.0,701.0,12.0,0.0,11.0,761.0,0.0088666666666666,0.0088666666666666,2.0,701.0,1.0,1.0,1.0,1.0
23000.0,12.0,0.0,11.0,765.0,0.0,0.0,1.0,701.0,12.0,0.0,11.0,765.0,0.0172666666666666,0.0172666666666666,2.0,701.0,1.0,1.0,1.0,1.0
10000.0,12.0,0.0,11.0,776.0,0.0,0.0,1.0,702.0,12.0,0.0,11.0,776.0,0.0203,0.0203,2.0,702.0,1.0,1.0,1.0,1.0
10000.0,13.0,0.0,11.0,792.0,0.0,0.0,1.0,699.0,13.0,0.0,11.0,792.0,0.0041166666666666,0.0041166666666666,2.0,699.0,1.0,1.0,1.0,1.0
15000.0,13.0,0.0,11.0,809.0,0.0,0.0,1.0,702.0,13.0,0.0,11.0,809.0,0.00335,0.00335,2.0,702.0,1.0,1.0,1.0,1.0
20000.0,13.0,0.0,11.0,816.0,0.0,0.0,1.0,701.0,13.0,0.0,11.0,816.0,0.0066333333333333,0.0066333333333333,2.0,701.0,1.0,1.0,1.0,1.0
5000.0,13.0,0.0,11.0,823.0,0.0,0.0,1.0,701.0,13.0,0.0,11.0,823.0,0.0030833333333333,0.0030833333333333,2.0,701.0,1.0,1.0,1.0,1.0
16000.0,14.0,0.0,11.0,851.0,0.0,0.0,1.0,699.0,14.0,0.0,11.0,851.0,0.0047833333333333,0.0047833333333333,2.0,699.0,1.0,1.0,1.0,1.0
14000.0,14.0,0.0,11.0,898.0,0.0,0.0,1.0,694.0,14.0,0.0,11.0,898.0,0.0086666666666666,0.0086666666666666,2.0,694.0,1.0,1.0,1.0,1.0
10000.0,15.0,0.0,11.0,904.0,0.0,0.0,1.0,695.0,15.0,0.0,11.0,904.0,0.0038,0.0038,2.0,695.0,1.0,1.0,1.0,1.0
6000.0,15.0,0.0,11.0,922.0,0.0,0.0,1.0,692.0,15.0,0.0,11.0,922.0,0.0078166666666666,0.0078166666666666,2.0,692.0,1.0,1.0,1.0,1.0
36505.0,15.0,0.0,11.0,927.0,0.0,0.0,1.0,693.0,15.0,0.0,11.0,927.0,0.0019833333333333,0.0019833333333333,2.0,693.0,1.0,1.0,1.0,1.0
10000.0,15.0,0.0,11.0,931.0,0.0,0.0,1.0,694.0,15.0,0.0,11.0,931.0,0.0039833333333333,0.0039833333333333,2.0,694.0,1.0,1.0,1.0,1.0
8500.0,16.0,0.0,11.0,971.0,0.0,0.0,1.0,692.0,16.0,0.0,11.0,971.0,0.0080666666666666,0.0080666666666666,2.0,692.0,1.0,1.0,1.0,1.0
25000.0,16.0,0.0,11.0,972.0,0.0,0.0,1.0,693.0,16.0,0.0,11.0,972.0,0.0030333333333333,0.0030333333333333,2.0,693.0,1.0,1.0,1.0,1.0
6000.0,16.0,0.0,11.0,994.0,0.0,0.0,1.0,689.0,16.0,0.0,11.0,994.0,0.0222833333333333,0.0222833333333333,2.0,689.0,1.0,1.0,1.0,1.0
15000.0,16.0,0.0,11.0,1012.0,0.0,0.0,1.0,687.0,16.0,0.0,11.0,1012.0,0.0062,0.0062,2.0,687.0,1.0,1.0,1.0,1.0
6000.0,17.0,0.0,11.0,1024.0,0.0,0.0,1.0,689.0,17.0,0.0,11.0,1024.0,0.0018666666666666,0.0018666666666666,2.0,689.0,1.0,1.0,1.0,1.0
5000.0,17.0,0.0,11.0,1026.0,0.0,0.0,1.0,690.0,17.0,0.0,11.0,1026.0,0.0073333333333333,0.0073333333333333,2.0,690.0,1.0,1.0,1.0,1.0
33500.0,17.0,0.0,11.0,1029.0,0.0,0.0,1.0,691.0,17.0,0.0,11.0,1029.0,0.0042666666666666,0.0042666666666666,2.0,691.0,1.0,1.0,1.0,1.0
25000.0,17.0,0.0,11.0,1031.0,0.0,0.0,1.0,692.0,17.0,0.0,11.0,1031.0,0.0105333333333333,0.0105333333333333,2.0,692.0,1.0,1.0,1.0,1.0
10000.0,18.0,0.0,11.0,1081.0,0.0,0.0,1.0,685.0,18.0,0.0,11.0,1081.0,0.0070666666666666,0.0070666666666666,2.0,685.0,1.0,1.0,1.0,1.0
13000.0,18.0,0.0,11.0,1121.0,0.0,0.0,1.0,685.0,18.0,0.0,11.0,1121.0,0.0023833333333333,0.0023833333333333,2.0,685.0,1.0,1.0,1.0,1.0
8000.0,18.0,0.0,11.0,1122.0,0.0,0.0,1.0,687.0,18.0,0.0,11.0,1122.0,0.0024666666666666,0.0024666666666666,2.0,687.0,1.0,1.0,1.0,1.0
12500.0,18.0,0.0,11.0,1131.0,0.0,0.0,1.0,688.0,18.0,0.0,11.0,1131.0,0.0065333333333333,0.0065333333333333,2.0,688.0,1.0,1.0,1.0,1.0
12000.0,19.0,0.0,11.0,1151.0,0.0,0.0,1.0,690.0,19.0,0.0,11.0,1151.0,0.0021333333333333,0.0021333333333333,2.0,690.0,1.0,1.0,1.0,1.0
4500.0,20.0,0.0,11.0,1219.0,0.0,0.0,1.0,685.0,20.0,0.0,11.0,1219.0,0.0096333333333333,0.0096333333333333,2.0,685.0,1.0,1.0,1.0,1.0
7500.0,20.0,0.0,11.0,1228.0,0.0,0.0,1.0,685.0,20.0,0.0,11.0,1228.0,0.0085,0.0085,2.0,685.0,1.0,1.0,1.0,1.0
10000.0,21.0,0.0,11.0,1274.0,0.0,0.0,1.0,685.0,21.0,0.0,11.0,1274.0,0.0028833333333333,0.0028833333333333,2.0,685.0,1.0,1.0,1.0,1.0
25000.0,21.0,0.0,11.0,1275.0,0.0,0.0,1.0,686.0,21.0,0.0,11.0,1275.0,0.0030833333333333,0.0030833333333333,2.0,686.0,1.0,1.0,1.0,1.0
25000.0,21.0,0.0,11.0,1298.0,0.0,0.0,1.0,686.0,21.0,0.0,11.0,1298.0,0.0125166666666666,0.0125166666666666,2.0,686.0,1.0,1.0,1.0,1.0
8500.0,21.0,0.0,11.0,1309.0,0.0,0.0,1.0,688.0,21.0,0.0,11.0,1309.0,0.0015333333333333,0.0015333333333333,2.0,688.0,1.0,1.0,1.0,1.0
5000.0,22.0,0.0,11.0,1329.0,0.0,0.0,1.0,689.0,22.0,0.0,11.0,1329.0,0.0019,0.0019,2.0,689.0,1.0,1.0,1.0,1.0
15000.0,22.0,0.0,11.0,1349.0,0.0,0.0,1.0,691.0,22.0,0.0,11.0,1349.0,0.0039833333333333,0.0039833333333333,2.0,691.0,1.0,1.0,1.0,1.0
25000.0,23.0,0.0,11.0,1404.0,0.0,0.0,1.0,694.0,23.0,0.0,11.0,1404.0,0.0027166666666666,0.0027166666666666,2.0,694.0,1.0,1.0,1.0,1.0
6000.0,23.0,0.0,11.0,1406.0,0.0,0.0,1.0,695.0,23.0,0.0,11.0,1406.0,0.00465,0.00465,2.0,695.0,1.0,1.0,1.0,1.0
6000.0,10.0,1.0,11.0,648.0,0.0,0.0,1.0,689.0,10.0,1.0,11.0,648.0,0.00375,0.00375,2.0,689.0,1.0,1.0,1.0,1.0
13000.0,11.0,1.0,11.0,664.0,0.0,0.0,1.0,688.0,11.0,1.0,11.0,664.0,0.0151,0.0151,2.0,688.0,1.0,1.0,1.0,1.0
22000.0,11.0,1.0,11.0,673.0,0.0,0.0,1.0,688.0,11.0,1.0,11.0,673.0,0.0083666666666666,0.0083666666666666,2.0,688.0,1.0,1.0,1.0,1.0
5000.0,11.0,1.0,11.0,683.0,0.0,0.0,1.0,689.0,11.0,1.0,11.0,683.0,0.0055666666666666,0.0055666666666666,2.0,689.0,1.0,1.0,1.0,1.0
9000.0,11.0,1.0,11.0,696.0,0.0,0.0,1.0,688.0,11.0,1.0,11.0,696.0,0.00905,0.00905,2.0,688.0,1.0,1.0,1.0,1.0
20000.0,11.0,1.0,11.0,698.0,0.0,0.0,1.0,689.0,11.0,1.0,11.0,698.0,0.00555,0.00555,2.0,689.0,1.0,1.0,1.0,1.0
15000.0,12.0,1.0,11.0,736.0,0.0,0.0,1.0,687.0,12.0,1.0,11.0,736.0,0.0166333333333333,0.0166333333333333,2.0,687.0,1.0,1.0,1.0,1.0
20000.0,12.0,1.0,11.0,742.0,0.0,0.0,1.0,684.0,12.0,1.0,11.0,742.0,0.0025666666666666,0.0025666666666666,2.0,684.0,1.0,1.0,1.0,1.0
12500.0,12.0,1.0,11.0,770.0,0.0,0.0,1.0,686.0,12.0,1.0,11.0,770.0,0.0020666666666666,0.0020666666666666,2.0,686.0,1.0,1.0,1.0,1.0
25000.0,13.0,1.0,11.0,811.0,0.0,0.0,1.0,686.0,13.0,1.0,11.0,811.0,0.0033,0.0033,2.0,686.0,1.0,1.0,1.0,1.0
15000.0,13.0,1.0,11.0,829.0,0.0,0.0,1.0,685.0,13.0,1.0,11.0,829.0,0.00455,0.00455,2.0,685.0,1.0,1.0,1.0,1.0
12500.0,14.0,1.0,11.0,862.0,0.0,0.0,1.0,688.0,14.0,1.0,11.0,862.0,0.0041333333333333,0.0041333333333333,2.0,688.0,1.0,1.0,1.0,1.0
28000.0,14.0,1.0,11.0,866.0,0.0,0.0,1.0,687.0,14.0,1.0,11.0,866.0,0.0073333333333333,0.0073333333333333,2.0,687.0,1.0,1.0,1.0,1.0
5000.0,14.0,1.0,11.0,871.0,0.0,0.0,1.0,688.0,14.0,1.0,11.0,871.0,0.0045,0.0045,2.0,688.0,1.0,1.0,1.0,1.0
10000.0,14.0,1.0,11.0,897.0,0.0,0.0,1.0,688.0,14.0,1.0,11.0,897.0,0.0086666666666666,0.0086666666666666,2.0,688.0,1.0,1.0,1.0,1.0
20000.0,15.0,1.0,11.0,943.0,0.0,0.0,1.0,687.0,15.0,1.0,11.0,943.0,0.0056833333333333,0.0056833333333333,2.0,687.0,1.0,1.0,1.0,1.0
8000.0,16.0,1.0,11.0,962.0,0.0,0.0,1.0,688.0,16.0,1.0,11.0,962.0,0.0083333333333333,0.0083333333333333,2.0,688.0,1.0,1.0,1.0,1.0
7500.0,16.0,1.0,11.0,969.0,0.0,0.0,1.0,687.0,16.0,1.0,11.0,969.0,0.0018,0.0018,2.0,687.0,1.0,1.0,1.0,1.0
6000.0,17.0,1.0,11.0,1021.0,0.0,0.0,1.0,687.0,17.0,1.0,11.0,1021.0,0.0042,0.0042,2.0,687.0,1.0,1.0,1.0,1.0
5000.0,17.0,1.0,11.0,1037.0,0.0,0.0,1.0,688.0,17.0,1.0,11.0,1037.0,0.0035333333333333,0.0035333333333333,2.0,688.0,1.0,1.0,1.0,1.0
30000.0,17.0,1.0,11.0,1062.0,0.0,0.0,1.0,691.0,17.0,1.0,11.0,1062.0,0.00275,0.00275,2.0,691.0,1.0,1.0,1.0,1.0
20000.0,17.0,1.0,11.0,1071.0,0.0,0.0,1.0,692.0,17.0,1.0,11.0,1071.0,0.0018166666666666,0.0018166666666666,2.0,692.0,1.0,1.0,1.0,1.0
6000.0,18.0,1.0,11.0,1112.0,0.0,0.0,1.0,692.0,18.0,1.0,11.0,1112.0,0.0207666666666666,0.0207666666666666,2.0,692.0,1.0,1.0,1.0,1.0
15000.0,18.0,1.0,11.0,1114.0,0.0,0.0,1.0,693.0,18.0,1.0,11.0,1114.0,0.0024,0.0024,2.0,693.0,1.0,1.0,1.0,1.0
1500.0,18.0,1.0,11.0,1122.0,0.0,0.0,1.0,694.0,18.0,1.0,11.0,1122.0,0.0059,0.0059,2.0,694.0,1.0,1.0,1.0,1.0
6000.0,19.0,1.0,11.0,1142.0,0.0,0.0,1.0,695.0,19.0,1.0,11.0,1142.0,0.00705,0.00705,2.0,695.0,1.0,1.0,1.0,1.0
5000.0,19.0,1.0,11.0,1151.0,0.0,0.0,1.0,696.0,19.0,1.0,11.0,1151.0,0.0096666666666666,0.0096666666666666,2.0,696.0,1.0,1.0,1.0,1.0
25.0,19.0,1.0,11.0,1165.0,0.0,0.0,1.0,696.0,19.0,1.0,11.0,1165.0,0.0032666666666666,0.0032666666666666,2.0,696.0,1.0,1.0,1.0,1.0
5000.0,20.0,1.0,11.0,1232.0,0.0,0.0,1.0,693.0,20.0,1.0,11.0,1232.0,0.0034166666666666,0.0034166666666666,2.0,693.0,1.0,1.0,1.0,1.0
8000.0,20.0,1.0,11.0,1252.0,0.0,0.0,1.0,695.0,20.0,1.0,11.0,1252.0,0.0066,0.0066,2.0,695.0,1.0,1.0,1.0,1.0
15000.0,21.0,1.0,11.0,1283.0,0.0,0.0,1.0,694.0,21.0,1.0,11.0,1283.0,0.0140833333333333,0.0140833333333333,2.0,694.0,1.0,1.0,1.0,1.0
30000.0,21.0,1.0,11.0,1287.0,0.0,0.0,1.0,696.0,21.0,1.0,11.0,1287.0,0.0016333333333333,0.0016333333333333,2.0,696.0,1.0,1.0,1.0,1.0
10000.0,21.0,1.0,11.0,1308.0,0.0,0.0,1.0,695.0,21.0,1.0,11.0,1308.0,0.003,0.003,2.0,695.0,1.0,1.0,1.0,1.0
6000.0,22.0,1.0,11.0,1366.0,0.0,0.0,1.0,699.0,22.0,1.0,11.0,1366.0,0.0047333333333333,0.0047333333333333,2.0,699.0,1.0,1.0,1.0,1.0
16500.0,0.0,2.0,11.0,44.0,0.0,0.0,1.0,704.0,0.0,2.0,11.0,44.0,0.0179833333333333,0.0179833333333333,2.0,704.0,1.0,1.0,1.0,1.0
18000.0,1.0,2.0,11.0,112.0,0.0,0.0,1.0,705.0,1.0,2.0,11.0,112.0,0.0155833333333333,0.0155833333333333,2.0,705.0,1.0,1.0,1.0,1.0
17500.0,2.0,2.0,11.0,175.0,0.0,0.0,1.0,707.0,2.0,2.0,11.0,175.0,0.008,0.008,2.0,707.0,1.0,1.0,1.0,1.0
40000.0,9.0,2.0,11.0,573.0,0.0,0.0,1.0,710.0,9.0,2.0,11.0,573.0,0.00985,0.00985,2.0,710.0,1.0,1.0,1.0,1.0
9000.0,9.0,2.0,11.0,585.0,0.0,0.0,1.0,710.0,9.0,2.0,11.0,585.0,0.0022166666666666,0.0022166666666666,2.0,710.0,1.0,1.0,1.0,1.0
50000.0,10.0,2.0,11.0,634.0,0.0,0.0,1.0,706.0,10.0,2.0,11.0,634.0,0.0055833333333333,0.0055833333333333,2.0,706.0,1.0,1.0,1.0,1.0
12500.0,11.0,2.0,11.0,673.0,0.0,0.0,1.0,700.0,11.0,2.0,11.0,673.0,0.0030666666666666,0.0030666666666666,2.0,700.0,1.0,1.0,1.0,1.0
14500.0,11.0,2.0,11.0,690.0,0.0,0.0,1.0,703.0,11.0,2.0,11.0,690.0,0.0019333333333333,0.0019333333333333,2.0,703.0,1.0,1.0,1.0,1.0
10000.0,11.0,2.0,11.0,706.0,0.0,0.0,1.0,704.0,11.0,2.0,11.0,706.0,0.0027666666666666,0.0027666666666666,2.0,704.0,1.0,1.0,1.0,1.0
18500.0,11.0,2.0,11.0,715.0,0.0,0.0,1.0,706.0,11.0,2.0,11.0,715.0,0.0181666666666666,0.0181666666666666,2.0,706.0,1.0,1.0,1.0,1.0
10000.0,12.0,2.0,11.0,725.0,0.0,0.0,1.0,706.0,12.0,2.0,11.0,725.0,0.0017,0.0017,2.0,706.0,1.0,1.0,1.0,1.0
25000.0,12.0,2.0,11.0,776.0,0.0,0.0,1.0,701.0,12.0,2.0,11.0,776.0,0.00455,0.00455,2.0,701.0,1.0,1.0,1.0,1.0
10000.0,13.0,2.0,11.0,781.0,0.0,0.0,1.0,702.0,13.0,2.0,11.0,781.0,0.0024666666666666,0.0024666666666666,2.0,702.0,1.0,1.0,1.0,1.0
25000.0,13.0,2.0,11.0,817.0,0.0,0.0,1.0,700.0,13.0,2.0,11.0,817.0,0.0683,0.0683,2.0,700.0,1.0,1.0,1.0,1.0
5000.0,13.0,2.0,11.0,837.0,0.0,0.0,1.0,700.0,13.0,2.0,11.0,837.0,0.0095,0.0095,2.0,700.0,1.0,1.0,1.0,1.0
10000.0,14.0,2.0,11.0,841.0,0.0,0.0,1.0,700.0,14.0,2.0,11.0,841.0,0.0021166666666666,0.0021166666666666,2.0,700.0,1.0,1.0,1.0,1.0
10000.0,15.0,2.0,11.0,936.0,0.0,0.0,1.0,700.0,15.0,2.0,11.0,936.0,0.0028,0.0028,2.0,700.0,1.0,1.0,1.0,1.0
8000.0,16.0,2.0,11.0,963.0,0.0,0.0,1.0,697.0,16.0,2.0,11.0,963.0,0.0026333333333333,0.0026333333333333,2.0,697.0,1.0,1.0,1.0,1.0
7500.0,16.0,2.0,11.0,977.0,0.0,0.0,1.0,697.0,16.0,2.0,11.0,977.0,0.00265,0.00265,2.0,697.0,1.0,1.0,1.0,1.0
15000.0,16.0,2.0,11.0,1011.0,0.0,0.0,1.0,697.0,16.0,2.0,11.0,1011.0,0.0082,0.0082,2.0,697.0,1.0,1.0,1.0,1.0
30000.0,17.0,2.0,11.0,1033.0,0.0,0.0,1.0,698.0,17.0,2.0,11.0,1033.0,0.0033333333333333,0.0033333333333333,2.0,698.0,1.0,1.0,1.0,1.0
7500.0,17.0,2.0,11.0,1054.0,0.0,0.0,1.0,697.0,17.0,2.0,11.0,1054.0,0.00445,0.00445,2.0,697.0,1.0,1.0,1.0,1.0
10000.0,18.0,2.0,11.0,1098.0,0.0,0.0,1.0,700.0,18.0,2.0,11.0,1098.0,0.0091166666666666,0.0091166666666666,2.0,700.0,1.0,1.0,1.0,1.0
15000.0,18.0,2.0,11.0,1108.0,0.0,0.0,1.0,698.0,18.0,2.0,11.0,1108.0,0.00325,0.00325,2.0,698.0,1.0,1.0,1.0,1.0
8000.0,18.0,2.0,11.0,1117.0,0.0,0.0,1.0,699.0,18.0,2.0,11.0,1117.0,0.0032666666666666,0.0032666666666666,2.0,699.0,1.0,1.0,1.0,1.0
5000.0,18.0,2.0,11.0,1133.0,0.0,0.0,1.0,700.0,18.0,2.0,11.0,1133.0,0.00305,0.00305,2.0,700.0,1.0,1.0,1.0,1.0
5000.0,20.0,2.0,11.0,1236.0,0.0,0.0,1.0,697.0,20.0,2.0,11.0,1236.0,0.0715166666666666,0.0715166666666666,2.0,697.0,1.0,1.0,1.0,1.0
22000.0,21.0,2.0,11.0,1265.0,0.0,0.0,1.0,697.0,21.0,2.0,11.0,1265.0,0.0137833333333333,0.0137833333333333,2.0,697.0,1.0,1.0,1.0,1.0
5000.0,21.0,2.0,11.0,1298.0,0.0,0.0,1.0,696.0,21.0,2.0,11.0,1298.0,0.0056833333333333,0.0056833333333333,2.0,696.0,1.0,1.0,1.0,1.0
25000.0,21.0,2.0,11.0,1307.0,0.0,0.0,1.0,695.0,21.0,2.0,11.0,1307.0,0.0015,0.0015,2.0,695.0,1.0,1.0,1.0,1.0
15000.0,21.0,2.0,11.0,1316.0,0.0,0.0,1.0,697.0,21.0,2.0,11.0,1316.0,0.0018166666666666,0.0018166666666666,2.0,697.0,1.0,1.0,1.0,1.0
20000.0,22.0,2.0,11.0,1334.0,0.0,0.0,1.0,697.0,22.0,2.0,11.0,1334.0,0.0035,0.0035,2.0,697.0,1.0,1.0,1.0,1.0
25000.0,22.0,2.0,11.0,1349.0,0.0,0.0,1.0,699.0,22.0,2.0,11.0,1349.0,0.0040333333333333,0.0040333333333333,2.0,699.0,1.0,1.0,1.0,1.0
17000.0,22.0,2.0,11.0,1350.0,0.0,0.0,1.0,700.0,22.0,2.0,11.0,1350.0,0.0038333333333333,0.0038333333333333,2.0,700.0,1.0,1.0,1.0,1.0
20000.0,23.0,2.0,11.0,1401.0,0.0,0.0,1.0,701.0,23.0,2.0,11.0,1401.0,0.1760166666666666,0.1760166666666666,2.0,701.0,1.0,1.0,1.0,1.0
17000.0,23.0,2.0,11.0,1437.0,0.0,0.0,1.0,703.0,23.0,2.0,11.0,1437.0,0.0055,0.0055,2.0,703.0,1.0,1.0,1.0,1.0
18500.0,1.0,3.0,12.0,60.0,0.0,0.0,1.0,705.0,1.0,3.0,12.0,60.0,0.0423,0.0423,2.0,705.0,1.0,1.0,1.0,1.0
20000.0,10.0,3.0,12.0,654.0,0.0,0.0,1.0,689.0,10.0,3.0,12.0,654.0,0.0313166666666666,0.0313166666666666,2.0,689.0,1.0,1.0,1.0,1.0
32000.0,11.0,3.0,12.0,666.0,0.0,0.0,1.0,690.0,11.0,3.0,12.0,666.0,0.0231833333333333,0.0231833333333333,2.0,690.0,1.0,1.0,1.0,1.0
17500.0,11.0,3.0,12.0,680.0,0.0,0.0,1.0,690.0,11.0,3.0,12.0,680.0,0.0136666666666666,0.0136666666666666,2.0,690.0,1.0,1.0,1.0,1.0
6500.0,11.0,3.0,12.0,693.0,0.0,0.0,1.0,690.0,11.0,3.0,12.0,693.0,0.0181833333333333,0.0181833333333333,2.0,690.0,1.0,1.0,1.0,1.0
8000.0,11.0,3.0,12.0,695.0,0.0,0.0,1.0,692.0,11.0,3.0,12.0,695.0,0.0137,0.0137,2.0,692.0,1.0,1.0,1.0,1.0
20000.0,11.0,3.0,12.0,701.0,0.0,0.0,1.0,693.0,11.0,3.0,12.0,701.0,0.0143833333333333,0.0143833333333333,2.0,693.0,1.0,1.0,1.0,1.0
17500.0,12.0,3.0,12.0,738.0,0.0,0.0,1.0,692.0,12.0,3.0,12.0,738.0,0.0112166666666666,0.0112166666666666,2.0,692.0,1.0,1.0,1.0,1.0
5000.0,12.0,3.0,12.0,746.0,0.0,0.0,1.0,694.0,12.0,3.0,12.0,746.0,0.0088,0.0088,2.0,694.0,1.0,1.0,1.0,1.0
5000.0,12.0,3.0,12.0,760.0,0.0,0.0,1.0,695.0,12.0,3.0,12.0,760.0,0.0083,0.0083,2.0,695.0,1.0,1.0,1.0,1.0
7800.0,12.0,3.0,12.0,767.0,0.0,0.0,1.0,696.0,12.0,3.0,12.0,767.0,0.0118166666666666,0.0118166666666666,2.0,696.0,1.0,1.0,1.0,1.0
27700.0,12.0,3.0,12.0,773.0,0.0,0.0,1.0,698.0,12.0,3.0,12.0,773.0,0.0214833333333333,0.0214833333333333,2.0,698.0,1.0,1.0,1.0,1.0
13200.0,13.0,3.0,12.0,781.0,0.0,0.0,1.0,698.0,13.0,3.0,12.0,781.0,0.0143166666666666,0.0143166666666666,2.0,698.0,1.0,1.0,1.0,1.0
8000.0,13.0,3.0,12.0,795.0,0.0,0.0,1.0,700.0,13.0,3.0,12.0,795.0,0.0132666666666666,0.0132666666666666,2.0,700.0,1.0,1.0,1.0,1.0
9950.0,13.0,3.0,12.0,819.0,0.0,0.0,1.0,695.0,13.0,3.0,12.0,819.0,0.0331166666666666,0.0331166666666666,2.0,695.0,1.0,1.0,1.0,1.0
15000.0,13.0,3.0,12.0,839.0,0.0,0.0,1.0,691.0,13.0,3.0,12.0,839.0,0.0252166666666666,0.0252166666666666,2.0,691.0,1.0,1.0,1.0,1.0
9950.0,15.0,3.0,12.0,907.0,0.0,0.0,1.0,692.0,15.0,3.0,12.0,907.0,0.0037666666666666,0.0037666666666666,2.0,692.0,1.0,1.0,1.0,1.0
50000.0,15.0,3.0,12.0,931.0,0.0,0.0,1.0,692.0,15.0,3.0,12.0,931.0,0.0089,0.0089,2.0,692.0,1.0,1.0,1.0,1.0
50000.0,15.0,3.0,12.0,945.0,0.0,0.0,1.0,693.0,15.0,3.0,12.0,945.0,0.0063166666666666,0.0063166666666666,2.0,693.0,1.0,1.0,1.0,1.0
46000.0,16.0,3.0,12.0,970.0,0.0,0.0,1.0,695.0,16.0,3.0,12.0,970.0,0.0035833333333333,0.0035833333333333,2.0,695.0,1.0,1.0,1.0,1.0
15800.0,17.0,3.0,12.0,1044.0,0.0,0.0,1.0,691.0,17.0,3.0,12.0,1044.0,0.01975,0.01975,2.0,691.0,1.0,1.0,1.0,1.0
7500.0,17.0,3.0,12.0,1049.0,0.0,0.0,1.0,692.0,17.0,3.0,12.0,1049.0,0.0069166666666666,0.0069166666666666,2.0,692.0,1.0,1.0,1.0,1.0
12000.0,17.0,3.0,12.0,1055.0,0.0,0.0,1.0,693.0,17.0,3.0,12.0,1055.0,0.00405,0.00405,2.0,693.0,1.0,1.0,1.0,1.0
10000.0,17.0,3.0,12.0,1058.0,0.0,0.0,1.0,695.0,17.0,3.0,12.0,1058.0,0.0056333333333333,0.0056333333333333,2.0,695.0,1.0,1.0,1.0,1.0
25000.0,18.0,3.0,12.0,1086.0,0.0,0.0,1.0,695.0,18.0,3.0,12.0,1086.0,0.0219333333333333,0.0219333333333333,2.0,695.0,1.0,1.0,1.0,1.0
5500.0,18.0,3.0,12.0,1091.0,0.0,0.0,1.0,696.0,18.0,3.0,12.0,1091.0,0.0046666666666666,0.0046666666666666,2.0,696.0,1.0,1.0,1.0,1.0
25000.0,18.0,3.0,12.0,1119.0,0.0,0.0,1.0,697.0,18.0,3.0,12.0,1119.0,0.0202333333333333,0.0202333333333333,2.0,697.0,1.0,1.0,1.0,1.0
5000.0,20.0,3.0,12.0,1216.0,0.0,0.0,1.0,693.0,20.0,3.0,12.0,1216.0,0.0035833333333333,0.0035833333333333,2.0,693.0,1.0,1.0,1.0,1.0
5000.0,20.0,3.0,12.0,1230.0,0.0,0.0,1.0,693.0,20.0,3.0,12.0,1230.0,0.0083833333333333,0.0083833333333333,2.0,693.0,1.0,1.0,1.0,1.0
2500.0,20.0,3.0,12.0,1242.0,0.0,0.0,1.0,692.0,20.0,3.0,12.0,1242.0,0.0047666666666666,0.0047666666666666,2.0,692.0,1.0,1.0,1.0,1.0
10000.0,20.0,3.0,12.0,1249.0,0.0,0.0,1.0,695.0,20.0,3.0,12.0,1249.0,0.008,0.008,2.0,695.0,1.0,1.0,1.0,1.0
