static__AMOUNT_REQ,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,45.0,2.23606797749979,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,565.4,833.0,498.0,2827.0,149.59378329329064,67.07668333333334,333.9107666666667,0.0,335.3834166666667,149.16573853264885,67.68738333333333,335.3834166666667,0.0,338.43691666666666,149.64823098842731,3.0,5.0,1.0,15.0,1.5811388300841898,740.2,742.0,733.0,3701.0,4.024922359499634
15000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,12.0,10.0,54.0,1.0954451150103321,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,671.2,753.0,617.0,3356.0,73.76449010194538,27.13841333333333,133.35323333333332,0.0,135.69206666666665,59.379335460226486,54.12882,135.69206666666668,0.0,270.6441,73.75559054771374,3.0,5.0,1.0,15.0,1.5811388300841898,737.6,739.0,737.0,3688.0,0.8944271909999103
12500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,12.0,10.0,52.0,0.8944271909999157,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,644.2,739.0,620.0,3221.0,52.99716973575097,23.69157,117.8981,0.0,118.45785,52.66358623825596,23.914513333333332,118.45785,0.0,119.57256666666666,52.85206154463187,3.0,5.0,1.0,15.0,1.5811388300841898,737.6,738.0,736.0,3688.0,0.8944271909999222
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,13.0,11.0,57.0,0.8944271909999157,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,729.8,825.0,706.0,3649.0,53.218417864495,23.88035333333334,118.73731666666669,0.0,119.40176666666669,53.02740386441372,24.145623333333333,119.40176666666666,0.0,120.72811666666666,53.250823702126375,3.0,5.0,1.0,15.0,1.5811388300841898,735.4,736.0,733.0,3677.0,1.3416407864998674
12000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,13.0,12.0,61.0,0.44721359549995815,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,739.0,795.0,725.0,3695.0,31.304951684997057,13.935490000000001,69.1251,0.0,69.67745000000001,30.852816067118937,14.155436666666665,69.67745,0.0,70.77718333333333,31.038957283207907,3.0,5.0,1.0,15.0,1.5811388300841898,735.8,736.0,735.0,3679.0,0.4472135954999452
10500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,16.0,12.0,64.0,1.7888543819998315,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,795.2,1002.0,743.0,3976.0,115.60579570246466,51.75048333333333,258.1370333333333,0.0,258.75241666666665,115.37388526040505,51.99598666666666,258.75241666666665,0.0,259.9799333333333,115.58076195567237,3.0,5.0,1.0,15.0,1.5811388300841898,738.0,739.0,734.0,3690.0,2.23606797749979
25000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,16.0,13.0,68.0,1.3416407864998738,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,825.2,996.0,782.0,4126.0,95.4814118035547,42.770536666666665,213.1788,0.0,213.85268333333332,95.26154337561815,43.03967999999999,213.8526833333333,0.0,215.19839999999996,95.48795681934143,3.0,5.0,1.0,15.0,1.5811388300841898,733.2,734.0,733.0,3666.0,0.4472135954999452
7300.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,65.0,0.0,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,790.8,792.0,790.0,3954.0,0.8366600265340772,0.21723999999999996,0.649,0.0,1.0861999999999998,0.30086760414212466,0.48336666666666667,1.0862,0.0,2.4168333333333334,0.4707780303804426,3.0,5.0,1.0,15.0,1.5811388300841898,734.4,735.0,734.0,3672.0,0.5477225575051505
5000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,65.0,0.0,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,807.2,828.0,794.0,4036.0,18.08867048735201,6.761876666666666,32.299683333333334,0.0,33.80938333333333,14.2843030274037,13.351650000000001,33.80938333333334,0.0,66.75825,18.138907973772078,3.0,5.0,1.0,15.0,1.5811388300841898,734.6,735.0,734.0,3673.0,0.54772255750517
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,65.0,0.0,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,800.6,801.0,800.0,4003.0,0.5477225575051505,0.18573999999999996,0.7180666666666666,0.0,0.9286999999999999,0.30970546550087086,0.4759333333333333,0.9287,0.0,2.3796666666666666,0.44120991209148713,3.0,5.0,1.0,15.0,1.5811388300841898,736.0,736.0,736.0,3680.0,0.0
5000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,65.0,0.0,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,829.8,833.0,828.0,4149.0,2.4899799195977557,0.9951399999999998,3.7170666666666654,0.0,4.975699999999999,1.573495084755589,1.8500533333333329,4.9757,0.0,9.250266666666665,2.4326862882133224,3.0,5.0,1.0,15.0,1.5811388300841898,734.2,735.0,733.0,3671.0,1.09544511501034
16000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,14.0,75.0,2.23606797749979,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,925.6,1160.0,867.0,4628.0,131.03358348148768,58.65270333333333,292.64906666666667,0.0,293.26351666666665,130.80819778216863,58.89917666666666,293.26351666666665,0.0,294.4958833333333,131.01400085196713,3.0,5.0,1.0,15.0,1.5811388300841898,737.6,752.0,734.0,3688.0,8.049844718999237
35000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,14.0,75.0,2.23606797749979,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,926.8,1160.0,868.0,4634.0,130.36372194748049,58.390820000000005,291.3390166666667,0.0,291.95410000000004,130.22226372272908,58.63633333333333,291.9541,0.0,293.1816666666667,130.42895453387268,3.0,5.0,1.0,15.0,1.5811388300841898,738.6,753.0,735.0,3693.0,8.049844718999237
6000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,14.0,75.0,2.23606797749979,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,937.2,1164.0,880.0,4686.0,126.78604024102968,56.66811666666668,282.67765,0.0,283.34058333333337,126.34348151798062,56.93317333333333,283.3405833333333,0.0,284.66586666666666,126.56601656140131,3.0,5.0,1.0,15.0,1.5811388300841898,739.4,753.0,736.0,3697.0,7.602631123499291
12000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,16.0,14.0,72.0,0.8944271909999157,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,912.0,990.0,892.0,4560.0,43.60619222083029,19.67508,97.68508333333334,0.0,98.3754,43.60989803709895,19.950146666666665,98.3754,0.0,99.75073333333333,43.842386113556756,3.0,5.0,1.0,15.0,1.5811388300841898,736.4,737.0,734.0,3682.0,1.3416407864998674
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,17.0,15.0,77.0,0.8944271909999157,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,932.8,1044.0,905.0,4664.0,62.16268977449417,27.869190000000003,138.74808333333334,0.0,139.34595000000002,61.9837073287628,28.107409999999998,139.34595,0.0,140.53705,62.18494330485475,3.0,5.0,1.0,15.0,1.5811388300841898,739.2,744.0,738.0,3696.0,2.683281572999735
50000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,75.0,0.0,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,917.4,921.0,916.0,4587.0,2.073644135332775,0.9837133333333334,4.0305,0.0,4.918566666666667,1.7444679704473416,1.3391833333333334,4.918566666666667,0.0,6.695916666666667,2.048924921622177,3.0,5.0,1.0,15.0,1.5811388300841898,735.2,736.0,735.0,3676.0,0.4472135954999452
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,17.0,15.0,77.0,0.8944271909999157,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,952.6,1035.0,932.0,4763.0,46.06300033649566,20.619259999999997,102.54783333333332,0.0,103.09629999999999,45.80005427622571,20.837826666666665,103.0963,0.0,104.18913333333333,45.9846890879236,3.0,5.0,1.0,15.0,1.5811388300841898,736.0,740.0,735.0,3680.0,2.23606797749979
15000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,17.0,16.0,82.0,0.5477225575051664,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1020.0,1022.0,1019.0,5100.0,1.4142135623730951,0.6202866666666667,1.6398166666666667,0.0,3.1014333333333335,0.7519251849789017,1.0557566666666667,3.101433333333333,0.0,5.278783333333333,1.3923039167549272,3.0,5.0,1.0,15.0,1.5811388300841898,736.4,737.0,736.0,3682.0,0.54772255750517
7300.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,19.0,17.0,87.0,0.8944271909999163,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1075.6,1192.0,1046.0,5378.0,65.07149913748724,29.039086666666662,144.56338333333332,0.0,145.1954333333333,64.58060312749507,29.291443333333337,145.19543333333334,0.0,146.45721666666668,64.79305987496483,3.0,5.0,1.0,15.0,1.5811388300841898,747.6,752.0,746.0,3738.0,2.509980079602218
60000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,18.0,17.0,86.0,0.44721359549995815,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1076.6,1085.0,1074.0,5383.0,4.722287581247066,2.2968533333333334,10.264583333333333,0.0,11.484266666666667,4.464557790227132,2.6730066666666668,11.484266666666668,0.0,13.365033333333335,4.951887778982768,3.0,5.0,1.0,15.0,1.5811388300841898,747.2,748.0,747.0,3736.0,0.4472135954999452
7000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,90.0,0.0,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1092.8,1108.0,1083.0,5464.0,13.423859355639875,5.00589,23.7667,0.0,25.02945,10.496991930750923,9.83576,25.02945,0.0,49.1788,13.385787678607114,3.0,5.0,1.0,15.0,1.5811388300841898,746.8,748.0,745.0,3734.0,1.6431676725154905
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,20.0,18.0,92.0,0.8944271909999163,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1125.0,1253.0,1093.0,5625.0,71.55417527999327,32.00324000000001,159.38008333333337,0.0,160.01620000000005,71.2063290668506,32.25696,160.0162,0.0,161.2848,71.42028264557607,3.0,5.0,1.0,15.0,1.5811388300841898,747.4,749.0,747.0,3737.0,0.8944271909999222
7750.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,20.0,18.0,92.0,0.8944271909999163,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1155.2,1258.0,1129.0,5776.0,57.469122143982666,25.837193333333335,128.57063333333335,0.0,129.18596666666667,57.43033316460065,26.082436666666666,129.18596666666667,0.0,130.41218333333333,57.63743472289419,3.0,5.0,1.0,15.0,1.5811388300841898,745.8,749.0,745.0,3729.0,1.7888543819998444
7800.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,90.0,0.0,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1136.6,1137.0,1136.0,5683.0,0.5477225575052025,0.21782666666666667,0.63965,0.0,1.0891333333333333,0.3020109022590631,0.47683666666666663,1.0891333333333333,0.0,2.384183333333333,0.4702245120389007,3.0,5.0,1.0,15.0,1.5811388300841898,746.4,747.0,746.0,3732.0,0.5477225575051505
20000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,21.0,19.0,97.0,0.8944271909999163,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1176.6,1275.0,1152.0,5883.0,55.00727224649485,24.59744,122.43481666666666,0.0,122.9872,54.693260909925584,24.817590000000003,122.9872,0.0,124.08795,54.87916614666768,3.0,5.0,1.0,15.0,1.5811388300841898,750.0,752.0,749.0,3750.0,1.2247448713915832
5500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,21.0,19.0,97.0,0.8944271909999163,3.0,3.0,3.0,15.0,0.0,11.0,11.0,11.0,55.0,0.0,1187.4,1283.0,1163.0,5937.0,53.444363594302416,23.994713333333337,119.25221666666668,0.0,119.97356666666668,53.25144618294601,24.28243,119.97356666666668,0.0,121.41215000000001,53.49417097977879,3.0,5.0,1.0,15.0,1.5811388300841898,752.8,754.0,752.0,3764.0,0.8366600265340772
