static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_ACTIVATED-COMPLETE,agg__Activity_A_APPROVED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_ACCEPTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen incomplete dossiers-SCHEDULE,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-COMPLETE,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11079.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27777777777778,23.0,12.0,311.0,4.127462623988048,2.6666666666666665,6.0,0.0,48.0,2.169304578186562,1.0,1.0,1.0,18.0,0.0,1065.3333333333333,1392.0,766.0,19176.0,240.81943443169195,296.2261324074074,1557.854266666667,0.0,5332.070383333334,524.8499824755903,2714.3048157407407,5332.070383333334,0.0,48857.48668333333,2206.4731942168014,9.5,18.0,1.0,171.0,5.338539126015656,822.8888888888889,834.0,806.0,14812.0,7.576192500884383
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.055555555555555,23.0,10.0,253.0,5.0697745885872445,1.5555555555555556,6.0,0.0,28.0,2.1205499348385533,1.0,1.0,1.0,18.0,0.0,875.1111111111111,1399.0,638.0,15752.0,293.77880612478594,758.882364814815,11535.500533333336,0.0,13659.882566666669,2705.5605381233177,2036.2940083333333,13659.882566666667,0.0,36653.29215,3011.358637721886,9.5,18.0,1.0,171.0,5.338539126015656,820.5555555555555,833.0,817.0,14770.0,3.883937090152381
9300.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.444444444444443,23.0,12.0,296.0,4.501270699313333,1.6666666666666667,6.0,0.0,30.0,2.4253562503633295,1.0,1.0,1.0,18.0,0.0,1009.2777777777778,1410.0,722.0,18167.0,280.20219706817085,143.77014074074077,1819.160016666667,0.0,2587.862533333334,453.9022524178631,1199.9834629629631,2587.862533333333,0.0,21599.702333333335,1052.625181958695,9.5,18.0,1.0,171.0,5.338539126015656,815.5555555555555,826.0,804.0,14680.0,8.853196313610166
3000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.222222222222221,17.0,1.0,202.0,5.7553612403163665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,700.5555555555555,1048.0,84.0,12610.0,346.02944829156854,53.52722592592592,677.8453,0.0,963.4900666666665,162.08890326900337,616.3032777777778,963.4900666666666,0.0,11093.459,346.00764107825177,9.5,18.0,1.0,171.0,5.338539126015656,819.4444444444445,831.0,812.0,14750.0,6.775580914728003
30000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11111111111111,14.0,10.0,218.0,1.278274981412284,0.6111111111111112,1.0,0.0,11.0,0.5016313257045503,1.0,1.0,1.0,18.0,0.0,774.6666666666666,897.0,636.0,13944.0,83.086772501439,87.41253148148148,1301.98655,0.0,1573.4255666666666,309.0896438656475,1018.2835675925926,1573.4255666666666,0.0,18329.104216666667,718.5034733411488,9.5,18.0,1.0,171.0,5.338539126015656,816.3888888888889,821.0,813.0,14695.0,2.35494195979157
50000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11111111111111,15.0,11.0,236.0,1.278274981412284,0.6111111111111112,1.0,0.0,11.0,0.5016313257045503,1.0,1.0,1.0,18.0,0.0,807.9444444444445,904.0,672.0,14543.0,73.79181544144167,87.91952962962961,1334.6989833333334,0.0,1582.551533333333,315.8207338009766,1016.052074074074,1582.551533333333,0.0,18288.93733333333,728.8239128641642,9.5,18.0,1.0,171.0,5.338539126015656,813.4444444444445,819.0,811.0,14642.0,3.110177264140914
20000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.277777777777779,12.0,11.0,203.0,0.460888598962477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,711.4444444444445,757.0,689.0,12806.0,24.394363433388953,3.792474074074074,21.97595,0.0,68.26453333333333,6.009676341339384,22.70850925925926,68.26453333333333,0.0,408.75316666666663,24.354077108895346,9.5,18.0,1.0,171.0,5.338539126015656,818.8333333333334,820.0,818.0,14739.0,0.5144957554275223
5500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.222222222222221,12.0,11.0,202.0,0.42779263194649875,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,719.5,762.0,702.0,12951.0,23.4928024021376,3.3404657407407408,47.59315,0.0,60.12838333333333,11.099470343021043,17.2060037037037,60.12838333333333,0.0,309.70806666666664,23.652678270302008,9.5,18.0,1.0,171.0,5.338539126015656,818.7777777777778,821.0,818.0,14738.0,1.2153699778283664
40000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,13.777777777777779,21.0,11.0,248.0,2.9814239699997196,0.1111111111111111,1.0,0.0,2.0,0.32338083338177726,1.0,1.0,1.0,18.0,0.0,870.5555555555555,1289.0,710.0,15670.0,170.43792115406782,1152.1927009259261,11667.582933333333,0.0,20739.46861666667,3362.720938990286,3680.740752777778,20739.468616666665,0.0,66253.33355000001,7253.982237388424,9.5,18.0,1.0,171.0,5.338539126015656,821.3333333333334,832.0,819.0,14784.0,3.9704793013379205
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,10.0,216.0,3.0292689857844075,0.5555555555555556,1.0,0.0,10.0,0.5113099925649136,1.0,1.0,1.0,18.0,0.0,746.7777777777778,1181.0,603.0,13442.0,191.32250430515168,73.10352222222222,862.9354666666667,0.0,1315.8634,208.80932433723842,798.5923759259259,1315.8634,0.0,14374.662766666666,601.6449058605565,9.5,18.0,1.0,171.0,5.338539126015656,822.5,840.0,809.0,14805.0,8.493942478232894
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.444444444444445,21.0,10.0,242.0,3.1664086582198565,0.2777777777777778,1.0,0.0,5.0,0.46088859896247675,1.0,1.0,1.0,18.0,0.0,826.5,1300.0,653.0,14877.0,196.75432576155052,75.2581425925926,792.58815,0.0,1354.6465666666668,197.7441128920351,469.86144814814816,1354.6465666666666,0.0,8457.506066666667,583.4209707150397,9.555555555555555,19.0,1.0,172.0,5.436502143433364,817.8333333333334,822.0,809.0,14721.0,3.4342564911576963
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.777777777777779,19.0,10.0,266.0,2.734433064276128,0.7777777777777778,4.0,0.0,14.0,1.3527990831890462,1.0,1.0,1.0,18.0,0.0,919.6111111111111,1185.0,647.0,16553.0,158.9084601045849,873.6084018518518,11523.833766666667,0.0,15724.951233333333,2736.0262089160356,4637.502892592592,15724.951233333333,0.0,83475.05206666666,6606.539950615422,9.5,18.0,1.0,171.0,5.338539126015656,812.3333333333334,822.0,793.0,14622.0,9.035876206740001
30000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.222222222222221,15.0,13.0,238.0,0.6467616667635547,0.1111111111111111,1.0,0.0,2.0,0.32338083338177726,1.0,1.0,1.0,18.0,0.0,822.3888888888889,902.0,797.0,14803.0,31.107288513993137,85.81807962962961,1507.046383333333,0.0,1544.725433333333,354.7066472176731,185.08887314814814,1544.725433333333,0.0,3331.5997166666666,494.73657174615005,9.5,18.0,1.0,171.0,5.338539126015656,818.0,821.0,802.0,14724.0,5.83095189484531
50000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.666666666666666,21.0,12.0,246.0,2.95057322446693,0.6666666666666666,2.0,0.0,12.0,0.6859943405700354,1.0,1.0,1.0,18.0,0.0,857.7222222222222,1308.0,737.0,15439.0,180.40373204550875,715.343836111111,11496.3444,0.0,12876.189049999999,2699.136783299104,2115.1302305555555,12876.18905,0.0,38072.34415,3960.801305498442,9.5,18.0,1.0,171.0,5.338539126015656,819.7222222222222,830.0,808.0,14755.0,5.5498336546937175
11000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,15.0,288.0,0.7669649888473709,0.3888888888888889,1.0,0.0,7.0,0.5016313257045503,1.0,1.0,1.0,18.0,0.0,983.0,1059.0,933.0,17694.0,48.8093530091976,86.79173240740741,1404.4170666666666,0.0,1562.2511833333333,329.93152486132186,605.970775925926,1562.251183333333,0.0,10907.473966666668,754.8658418842857,9.5,18.0,1.0,171.0,5.338539126015656,807.7777777777778,811.0,801.0,14540.0,2.9416992999356544
25000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.11111111111111,19.0,13.0,272.0,1.278274981412284,0.2222222222222222,1.0,0.0,4.0,0.42779263194649864,1.0,1.0,1.0,18.0,0.0,949.6666666666666,1179.0,807.0,17094.0,75.84814550449201,653.0119185185184,11373.308533333333,0.0,11754.214533333332,2676.1033849128753,2565.0262222222227,11754.214533333336,0.0,46170.47200000001,4931.324047579814,9.5,18.0,1.0,171.0,5.338539126015656,811.5,823.0,808.0,14607.0,5.963121961641549
12000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.333333333333334,15.0,14.0,258.0,0.485071250072666,1.4444444444444444,2.0,0.0,26.0,0.8555852638929973,1.0,1.0,1.0,18.0,0.0,887.4444444444445,954.0,848.0,15974.0,43.292741168797576,714.8956555555555,10074.901983333333,0.0,12868.1218,2378.1860569661026,4254.127558333334,12868.1218,0.0,76574.29605,4865.1247247071515,9.5,18.0,1.0,171.0,5.338539126015656,817.6111111111111,831.0,801.0,14717.0,9.1531986623056
25000.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.055555555555555,16.0,11.0,253.0,2.2614993002358674,0.2222222222222222,2.0,0.0,4.0,0.6467616667635545,1.0,1.0,1.0,18.0,0.0,871.7222222222222,974.0,669.0,15691.0,139.20607050469982,705.4919222222222,9775.015766666667,0.0,12698.8546,2364.4171379034015,3594.8901694444444,12716.672916666665,0.0,64708.023049999996,5280.018690858172,9.555555555555555,19.0,1.0,172.0,5.436502143433364,823.6111111111111,861.0,809.0,14825.0,21.936107459107586
25000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,15.444444444444445,18.0,12.0,278.0,1.6880975098063453,1.1111111111111112,3.0,0.0,20.0,0.9002541398626663,1.0,1.0,1.0,18.0,0.0,963.5,1112.0,751.0,17343.0,93.23673222123412,805.0788351851852,11313.26565,0.0,14491.419033333334,2672.237324549891,3782.785703703704,14491.419033333335,0.0,68090.14266666667,5441.690115454363,9.5,18.0,1.0,171.0,5.338539126015656,806.8888888888889,833.0,801.0,14524.0,9.79729187605307
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.666666666666666,17.0,10.0,282.0,2.612188624844061,1.1111111111111112,3.0,0.0,20.0,0.9002541398626663,1.0,1.0,1.0,18.0,0.0,971.7222222222222,1054.0,652.0,17491.0,145.89271060109877,778.5909398148148,11237.6767,0.0,14014.636916666666,2647.8964698212735,3774.5626018518524,14014.636916666665,0.0,67942.12683333334,5312.455368390859,9.5,18.0,1.0,171.0,5.338539126015656,812.2222222222222,833.0,803.0,14620.0,10.541545570101952
