static__AMOUNT_REQ,agg__Activity_A_SUBMITTED-COMPLETE,agg__Resource_112.0,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
30000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1021.0,1021.0,1021.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,744.0,744.0,744.0,744.0,0.0
8000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1069.0,1069.0,1069.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,736.0,736.0,736.0,736.0,0.0
15000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1076.0,1076.0,1076.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,735.0,735.0,735.0,735.0,0.0
13000.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1106.0,1106.0,1106.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,736.0,736.0,736.0,736.0,0.0
5000.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1108.0,1108.0,1108.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,737.0,737.0,737.0,737.0,0.0
5000.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1132.0,1132.0,1132.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,739.0,739.0,739.0,739.0,0.0
20000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1185.0,1185.0,1185.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,736.0,736.0,736.0,736.0,0.0
20000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1185.0,1185.0,1185.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,736.0,736.0,736.0,736.0,0.0
11000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1198.0,1198.0,1198.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,736.0,736.0,736.0,736.0,0.0
5000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1216.0,1216.0,1216.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,732.0,732.0,732.0,732.0,0.0
35000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1241.0,1241.0,1241.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,727.0,727.0,727.0,727.0,0.0
30000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,724.0,724.0,724.0,724.0,0.0
10330.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1326.0,1326.0,1326.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,718.0,718.0,718.0,718.0,0.0
5000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1336.0,1336.0,1336.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,719.0,719.0,719.0,719.0,0.0
15000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1380.0,1380.0,1380.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,726.0,726.0,726.0,726.0,0.0
30000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1397.0,1397.0,1397.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,727.0,727.0,727.0,727.0,0.0
15000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1403.0,1403.0,1403.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,728.0,728.0,728.0,728.0,0.0
10000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,1418.0,1418.0,1418.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,730.0,730.0,730.0,730.0,0.0
5000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,732.0,732.0,732.0,732.0,0.0
5000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,734.0,734.0,734.0,734.0,0.0
15000.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,534.0,534.0,534.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,739.0,739.0,739.0,739.0,0.0
15000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,621.0,621.0,621.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,733.0,733.0,733.0,733.0,0.0
7000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,629.0,629.0,629.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,734.0,734.0,734.0,734.0,0.0
10000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,631.0,631.0,631.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,734.0,734.0,734.0,734.0,0.0
5500.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,646.0,646.0,646.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,730.0,730.0,730.0,730.0,0.0
50000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,673.0,673.0,673.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,722.0,722.0,722.0,722.0,0.0
20000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,674.0,674.0,674.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,723.0,723.0,723.0,723.0,0.0
5900.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,691.0,691.0,691.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,721.0,721.0,721.0,721.0,0.0
7500.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,721.0,721.0,721.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,718.0,718.0,718.0,718.0,0.0
17000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,739.0,739.0,739.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,719.0,719.0,719.0,719.0,0.0
25000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,767.0,767.0,767.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,723.0,723.0,723.0,723.0,0.0
35000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,797.0,797.0,797.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
17000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,821.0,821.0,821.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,714.0,714.0,714.0,714.0,0.0
30000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,868.0,868.0,868.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,715.0,715.0,715.0,715.0,0.0
20000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,882.0,882.0,882.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,716.0,716.0,716.0,716.0,0.0
16000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,886.0,886.0,886.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
50000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,889.0,889.0,889.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,718.0,718.0,718.0,718.0,0.0
20000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,891.0,891.0,891.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,719.0,719.0,719.0,719.0,0.0
12000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,896.0,896.0,896.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
13250.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,927.0,927.0,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
14000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,975.0,975.0,975.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,715.0,715.0,715.0,715.0,0.0
20000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,712.0,712.0,712.0,712.0,0.0
7300.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1007.0,1007.0,1007.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,713.0,713.0,713.0,713.0,0.0
8000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1041.0,1041.0,1041.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,712.0,712.0,712.0,712.0,0.0
6000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1069.0,1069.0,1069.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,713.0,713.0,713.0,713.0,0.0
15000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1144.0,1144.0,1144.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
10000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1170.0,1170.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,716.0,716.0,716.0,716.0,0.0
13000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1174.0,1174.0,1174.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
7500.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1223.0,1223.0,1223.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,715.0,715.0,715.0,715.0,0.0
8000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1225.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,715.0,715.0,715.0,715.0,0.0
15000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1248.0,1248.0,1248.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,715.0,715.0,715.0,715.0,0.0
41000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1262.0,1262.0,1262.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
22500.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1273.0,1273.0,1273.0,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,716.0,716.0,716.0,716.0,0.0
5000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
7000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1361.0,1361.0,1361.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,716.0,716.0,716.0,716.0,0.0
13500.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1373.0,1373.0,1373.0,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,718.0,718.0,718.0,718.0,0.0
15000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1392.0,1392.0,1392.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,718.0,718.0,718.0,718.0,0.0
10000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1399.0,1399.0,1399.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,720.0,720.0,720.0,720.0,0.0
30000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,0.0,1435.0,1435.0,1435.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,723.0,723.0,723.0,723.0,0.0
3500.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,726.0,726.0,726.0,726.0,0.0
42500.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,463.0,463.0,463.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,727.0,727.0,727.0,727.0,0.0
25000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,613.0,613.0,613.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,727.0,727.0,727.0,727.0,0.0
6000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,663.0,663.0,663.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,723.0,723.0,723.0,723.0,0.0
15000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,679.0,679.0,679.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,723.0,723.0,723.0,723.0,0.0
7500.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,695.0,695.0,695.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,724.0,724.0,724.0,724.0,0.0
5000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,737.0,737.0,737.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,722.0,722.0,722.0,722.0,0.0
5000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,756.0,756.0,756.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,724.0,724.0,724.0,724.0,0.0
10000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,768.0,768.0,768.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,723.0,723.0,723.0,723.0,0.0
20000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,802.0,802.0,802.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,721.0,721.0,721.0,721.0,0.0
7000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,814.0,814.0,814.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,720.0,720.0,720.0,720.0,0.0
8000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,820.0,820.0,820.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,721.0,721.0,721.0,721.0,0.0
17000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,882.0,882.0,882.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,720.0,720.0,720.0,720.0,0.0
12000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,941.0,941.0,941.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,717.0,717.0,717.0,717.0,0.0
15000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,976.0,976.0,976.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,716.0,716.0,716.0,716.0,0.0
10000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,718.0,718.0,718.0,718.0,0.0
36000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,1038.0,1038.0,1038.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,718.0,718.0,718.0,718.0,0.0
12400.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,1045.0,1045.0,1045.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,719.0,719.0,719.0,719.0,0.0
