static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__hour_1,index__weekday_1,index__month_1,index__timesincemidnight_1,index__timesincelastevent_1,index__timesincecasestart_1,index__event_nr_1,index__open_cases_1,index__hour_2,index__weekday_2,index__month_2,index__timesincemidnight_2,index__timesincelastevent_2,index__timesincecasestart_2,index__event_nr_2,index__open_cases_2,index__Activity_0_A_SUBMITTED-COMPLETE,index__Activity_1_A_PARTLYSUBMITTED-COMPLETE,index__Activity_2_A_PREACCEPTED-COMPLETE,index__Activity_2_W_Afhandelen leads-SCHEDULE,index__Activity_2_W_Beoordelen fraude-SCHEDULE,index__Resource_0_112.0,index__Resource_1_112.0,index__Resource_2_112.0
17500.0,13.0,6.0,11.0,819.0,0.0,0.0,1.0,766.0,13.0,6.0,11.0,819.0,0.00885,0.00885,2.0,766.0,13.0,6.0,11.0,820.0,0.725,0.73385,3.0,766.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
7500.0,15.0,6.0,11.0,935.0,0.0,0.0,1.0,774.0,15.0,6.0,11.0,935.0,0.0202333333333333,0.0202333333333333,2.0,774.0,15.0,6.0,11.0,935.0,0.6011,0.6213333333333333,3.0,774.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
23500.0,18.0,6.0,11.0,1096.0,0.0,0.0,1.0,776.0,18.0,6.0,11.0,1096.0,0.0096,0.0096,2.0,776.0,18.0,6.0,11.0,1097.0,0.71085,0.72045,3.0,776.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5000.0,18.0,6.0,11.0,1127.0,0.0,0.0,1.0,777.0,18.0,6.0,11.0,1127.0,0.0051333333333333,0.0051333333333333,2.0,777.0,18.0,6.0,11.0,1127.0,0.2449166666666666,0.25005,3.0,777.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,18.0,6.0,11.0,1127.0,0.0,0.0,1.0,778.0,18.0,6.0,11.0,1127.0,0.0045833333333333,0.0045833333333333,2.0,778.0,18.0,6.0,11.0,1128.0,0.5318,0.5363833333333333,3.0,778.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,19.0,6.0,11.0,1151.0,0.0,0.0,1.0,780.0,19.0,6.0,11.0,1151.0,0.0054833333333333,0.0054833333333333,2.0,780.0,19.0,6.0,11.0,1151.0,0.6319833333333333,0.6374666666666666,3.0,780.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
35000.0,19.0,6.0,11.0,1154.0,0.0,0.0,1.0,781.0,19.0,6.0,11.0,1154.0,0.0047166666666666,0.0047166666666666,2.0,781.0,19.0,6.0,11.0,1155.0,0.5596833333333333,0.5644,3.0,781.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
15000.0,20.0,6.0,11.0,1213.0,0.0,0.0,1.0,784.0,20.0,6.0,11.0,1213.0,0.0059333333333333,0.0059333333333333,2.0,784.0,20.0,6.0,11.0,1213.0,0.6870666666666667,0.693,3.0,784.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7500.0,21.0,6.0,11.0,1301.0,0.0,0.0,1.0,786.0,21.0,6.0,11.0,1301.0,0.0070666666666666,0.0070666666666666,2.0,786.0,21.0,6.0,11.0,1301.0,0.5858,0.5928666666666667,3.0,786.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
21000.0,8.0,0.0,11.0,501.0,0.0,0.0,1.0,789.0,8.0,0.0,11.0,501.0,0.0093166666666666,0.0093166666666666,2.0,789.0,8.0,0.0,11.0,501.0,0.6133666666666666,0.6226833333333334,3.0,789.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
16750.0,11.0,0.0,11.0,689.0,0.0,0.0,1.0,768.0,11.0,0.0,11.0,689.0,0.00265,0.00265,2.0,768.0,11.0,0.0,11.0,689.0,0.6789666666666667,0.6816166666666666,3.0,769.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
17000.0,11.0,0.0,11.0,694.0,0.0,0.0,1.0,770.0,11.0,0.0,11.0,694.0,0.00205,0.00205,2.0,770.0,11.0,0.0,11.0,694.0,0.6561,0.65815,3.0,770.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,12.0,0.0,11.0,729.0,0.0,0.0,1.0,771.0,12.0,0.0,11.0,729.0,0.0034666666666666,0.0034666666666666,2.0,771.0,12.0,0.0,11.0,730.0,0.76205,0.7655166666666666,3.0,770.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7500.0,13.0,0.0,11.0,801.0,0.0,0.0,1.0,765.0,13.0,0.0,11.0,801.0,0.01325,0.01325,2.0,765.0,13.0,0.0,11.0,802.0,0.66325,0.6765,3.0,765.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
35000.0,13.0,0.0,11.0,817.0,0.0,0.0,1.0,766.0,13.0,0.0,11.0,817.0,0.0028166666666666,0.0028166666666666,2.0,766.0,13.0,0.0,11.0,818.0,0.7409333333333333,0.74375,3.0,766.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,13.0,0.0,11.0,831.0,0.0,0.0,1.0,766.0,13.0,0.0,11.0,831.0,0.0031166666666666,0.0031166666666666,2.0,766.0,13.0,0.0,11.0,832.0,0.60295,0.6060666666666666,3.0,766.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2500.0,14.0,0.0,11.0,840.0,0.0,0.0,1.0,768.0,14.0,0.0,11.0,840.0,0.0039833333333333,0.0039833333333333,2.0,768.0,14.0,0.0,11.0,841.0,0.61045,0.6144333333333334,3.0,768.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
25000.0,14.0,0.0,11.0,849.0,0.0,0.0,1.0,769.0,14.0,0.0,11.0,849.0,0.00515,0.00515,2.0,769.0,14.0,0.0,11.0,850.0,0.6391666666666667,0.6443166666666666,3.0,769.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5000.0,14.0,0.0,11.0,853.0,0.0,0.0,1.0,769.0,14.0,0.0,11.0,853.0,0.00455,0.00455,2.0,769.0,14.0,0.0,11.0,853.0,0.1929,0.19745,3.0,769.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,15.0,0.0,11.0,924.0,0.0,0.0,1.0,765.0,15.0,0.0,11.0,924.0,0.0031,0.0031,2.0,765.0,15.0,0.0,11.0,925.0,0.6266333333333334,0.6297333333333334,3.0,765.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
25000.0,15.0,0.0,11.0,955.0,0.0,0.0,1.0,765.0,15.0,0.0,11.0,955.0,0.0037,0.0037,2.0,765.0,15.0,0.0,11.0,956.0,0.85335,0.85705,3.0,764.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
25000.0,17.0,0.0,11.0,1028.0,0.0,0.0,1.0,753.0,17.0,0.0,11.0,1028.0,0.0168333333333333,0.0168333333333333,2.0,753.0,17.0,0.0,11.0,1029.0,0.7472,0.7640333333333333,3.0,753.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,17.0,0.0,11.0,1069.0,0.0,0.0,1.0,752.0,17.0,0.0,11.0,1069.0,0.0038333333333333,0.0038333333333333,2.0,752.0,17.0,0.0,11.0,1070.0,0.2511666666666666,0.255,3.0,752.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
25000.0,18.0,0.0,11.0,1092.0,0.0,0.0,1.0,752.0,18.0,0.0,11.0,1092.0,0.0132,0.0132,2.0,752.0,18.0,0.0,11.0,1093.0,0.7757333333333334,0.7889333333333334,3.0,752.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12000.0,20.0,0.0,11.0,1206.0,0.0,0.0,1.0,744.0,20.0,0.0,11.0,1206.0,0.0015166666666666,0.0015166666666666,2.0,744.0,20.0,0.0,11.0,1206.0,0.83535,0.8368666666666666,3.0,744.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8000.0,20.0,0.0,11.0,1217.0,0.0,0.0,1.0,744.0,20.0,0.0,11.0,1217.0,0.0032666666666666,0.0032666666666666,2.0,744.0,20.0,0.0,11.0,1218.0,0.1738666666666666,0.1771333333333333,3.0,744.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
35000.0,20.0,0.0,11.0,1253.0,0.0,0.0,1.0,744.0,20.0,0.0,11.0,1253.0,0.0035666666666666,0.0035666666666666,2.0,744.0,20.0,0.0,11.0,1254.0,0.5589166666666666,0.5624833333333333,3.0,744.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20000.0,21.0,0.0,11.0,1264.0,0.0,0.0,1.0,745.0,21.0,0.0,11.0,1264.0,0.0044333333333333,0.0044333333333333,2.0,745.0,21.0,0.0,11.0,1265.0,0.6370666666666667,0.6415,3.0,745.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,22.0,0.0,11.0,1338.0,0.0,0.0,1.0,747.0,22.0,0.0,11.0,1338.0,0.0025333333333333,0.0025333333333333,2.0,747.0,22.0,0.0,11.0,1339.0,0.6739166666666667,0.67645,3.0,748.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12500.0,22.0,0.0,11.0,1338.0,0.0,0.0,1.0,748.0,22.0,0.0,11.0,1338.0,0.00175,0.00175,2.0,748.0,22.0,0.0,11.0,1339.0,0.663,0.66475,3.0,748.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
23222.0,22.0,0.0,11.0,1342.0,0.0,0.0,1.0,750.0,22.0,0.0,11.0,1342.0,0.0023666666666666,0.0023666666666666,2.0,750.0,22.0,0.0,11.0,1342.0,0.6232166666666666,0.6255833333333334,3.0,750.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,22.0,0.0,11.0,1362.0,0.0,0.0,1.0,752.0,22.0,0.0,11.0,1362.0,0.0044833333333333,0.0044833333333333,2.0,752.0,22.0,0.0,11.0,1363.0,0.7021833333333334,0.7066666666666667,3.0,752.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,22.0,0.0,11.0,1377.0,0.0,0.0,1.0,754.0,22.0,0.0,11.0,1377.0,0.00275,0.00275,2.0,754.0,22.0,0.0,11.0,1377.0,0.5872333333333334,0.5899833333333333,3.0,754.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,23.0,0.0,11.0,1380.0,0.0,0.0,1.0,755.0,23.0,0.0,11.0,1380.0,0.0401666666666666,0.0401666666666666,2.0,755.0,23.0,0.0,11.0,1381.0,0.9674833333333334,1.00765,3.0,755.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,23.0,0.0,11.0,1413.0,0.0,0.0,1.0,756.0,23.0,0.0,11.0,1413.0,0.0054833333333333,0.0054833333333333,2.0,756.0,23.0,0.0,11.0,1413.0,0.6268333333333334,0.6323166666666666,3.0,756.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20000.0,23.0,0.0,11.0,1422.0,0.0,0.0,1.0,757.0,23.0,0.0,11.0,1422.0,0.0018166666666666,0.0018166666666666,2.0,757.0,23.0,0.0,11.0,1422.0,0.5605333333333333,0.56235,3.0,757.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
37000.0,7.0,1.0,11.0,429.0,0.0,0.0,1.0,764.0,7.0,1.0,11.0,429.0,0.11685,0.11685,2.0,764.0,7.0,1.0,11.0,430.0,1.003966666666667,1.1208166666666666,3.0,764.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12000.0,9.0,1.0,11.0,545.0,0.0,0.0,1.0,767.0,9.0,1.0,11.0,545.0,0.0085333333333333,0.0085333333333333,2.0,767.0,9.0,1.0,11.0,545.0,0.6287,0.6372333333333333,3.0,767.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
18000.0,10.0,1.0,11.0,659.0,0.0,0.0,1.0,745.0,10.0,1.0,11.0,659.0,0.0571,0.0571,2.0,745.0,11.0,1.0,11.0,660.0,0.5612333333333334,0.6183333333333333,3.0,745.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5000.0,11.0,1.0,11.0,664.0,0.0,0.0,1.0,744.0,11.0,1.0,11.0,664.0,0.0025666666666666,0.0025666666666666,2.0,744.0,11.0,1.0,11.0,665.0,0.7379833333333333,0.74055,3.0,744.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,11.0,1.0,11.0,667.0,0.0,0.0,1.0,743.0,11.0,1.0,11.0,667.0,0.0042333333333333,0.0042333333333333,2.0,743.0,11.0,1.0,11.0,667.0,0.2134,0.2176333333333333,3.0,743.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
50000.0,11.0,1.0,11.0,677.0,0.0,0.0,1.0,743.0,11.0,1.0,11.0,677.0,0.0023333333333333,0.0023333333333333,2.0,743.0,11.0,1.0,11.0,677.0,0.6167333333333334,0.6190666666666667,3.0,743.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9948.0,12.0,1.0,11.0,762.0,0.0,0.0,1.0,738.0,12.0,1.0,11.0,762.0,0.0084333333333333,0.0084333333333333,2.0,738.0,12.0,1.0,11.0,763.0,0.5974,0.6058333333333333,3.0,738.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
30000.0,12.0,1.0,11.0,767.0,0.0,0.0,1.0,739.0,12.0,1.0,11.0,767.0,0.0044,0.0044,2.0,739.0,12.0,1.0,11.0,768.0,0.7936166666666666,0.7980166666666667,3.0,740.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20000.0,12.0,1.0,11.0,768.0,0.0,0.0,1.0,741.0,12.0,1.0,11.0,768.0,0.0016833333333333,0.0016833333333333,2.0,741.0,12.0,1.0,11.0,768.0,0.5968,0.5984833333333334,3.0,739.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
70000.0,13.0,1.0,11.0,806.0,0.0,0.0,1.0,735.0,13.0,1.0,11.0,806.0,0.00275,0.00275,2.0,735.0,13.0,1.0,11.0,807.0,0.7047333333333333,0.7074833333333334,3.0,735.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,16.0,1.0,11.0,972.0,0.0,0.0,1.0,719.0,16.0,1.0,11.0,972.0,0.0029833333333333,0.0029833333333333,2.0,719.0,16.0,1.0,11.0,973.0,0.96055,0.9635333333333334,3.0,719.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
17500.0,16.0,1.0,11.0,986.0,0.0,0.0,1.0,717.0,16.0,1.0,11.0,986.0,0.00305,0.00305,2.0,717.0,16.0,1.0,11.0,986.0,0.1431666666666666,0.1462166666666666,3.0,717.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
15000.0,16.0,1.0,11.0,997.0,0.0,0.0,1.0,716.0,16.0,1.0,11.0,997.0,0.0039333333333333,0.0039333333333333,2.0,716.0,16.0,1.0,11.0,998.0,0.6223166666666666,0.62625,3.0,715.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,17.0,1.0,11.0,1049.0,0.0,0.0,1.0,715.0,17.0,1.0,11.0,1049.0,0.0082166666666666,0.0082166666666666,2.0,715.0,17.0,1.0,11.0,1049.0,0.7010166666666666,0.7092333333333334,3.0,715.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15600.0,18.0,1.0,11.0,1106.0,0.0,0.0,1.0,716.0,18.0,1.0,11.0,1106.0,0.0020333333333333,0.0020333333333333,2.0,716.0,18.0,1.0,11.0,1106.0,0.0603666666666666,0.0624,3.0,716.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
6000.0,19.0,1.0,11.0,1147.0,0.0,0.0,1.0,721.0,19.0,1.0,11.0,1147.0,0.0023,0.0023,2.0,721.0,19.0,1.0,11.0,1147.0,0.0592,0.0615,3.0,721.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
15000.0,20.0,1.0,11.0,1212.0,0.0,0.0,1.0,724.0,20.0,1.0,11.0,1212.0,0.0099166666666666,0.0099166666666666,2.0,724.0,20.0,1.0,11.0,1212.0,0.0676,0.0775166666666666,3.0,724.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8000.0,20.0,1.0,11.0,1215.0,0.0,0.0,1.0,725.0,20.0,1.0,11.0,1215.0,0.0039,0.0039,2.0,725.0,20.0,1.0,11.0,1215.0,0.0760333333333333,0.0799333333333333,3.0,725.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
14000.0,20.0,1.0,11.0,1248.0,0.0,0.0,1.0,730.0,20.0,1.0,11.0,1248.0,0.00455,0.00455,2.0,730.0,20.0,1.0,11.0,1248.0,0.0719833333333333,0.0765333333333333,3.0,730.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,21.0,1.0,11.0,1314.0,0.0,0.0,1.0,735.0,21.0,1.0,11.0,1314.0,0.0040333333333333,0.0040333333333333,2.0,735.0,21.0,1.0,11.0,1314.0,0.0608,0.0648333333333333,3.0,735.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
45000.0,22.0,1.0,11.0,1348.0,0.0,0.0,1.0,738.0,22.0,1.0,11.0,1348.0,0.00435,0.00435,2.0,738.0,22.0,1.0,11.0,1348.0,0.0784333333333333,0.0827833333333333,3.0,738.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8000.0,22.0,1.0,11.0,1375.0,0.0,0.0,1.0,742.0,22.0,1.0,11.0,1375.0,0.0038166666666666,0.0038166666666666,2.0,742.0,22.0,1.0,11.0,1376.0,0.6818666666666666,0.6856833333333333,3.0,742.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,23.0,1.0,11.0,1405.0,0.0,0.0,1.0,746.0,23.0,1.0,11.0,1405.0,0.0014,0.0014,2.0,746.0,23.0,1.0,11.0,1406.0,0.4978,0.4992,3.0,746.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,23.0,1.0,11.0,1420.0,0.0,0.0,1.0,747.0,23.0,1.0,11.0,1420.0,0.0036,0.0036,2.0,747.0,23.0,1.0,11.0,1420.0,0.0780833333333333,0.0816833333333333,3.0,747.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,0.0,2.0,11.0,12.0,0.0,0.0,1.0,749.0,0.0,2.0,11.0,12.0,0.0287166666666666,0.0287166666666666,2.0,749.0,0.0,2.0,11.0,12.0,0.1120833333333333,0.1408,3.0,749.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,0.0,2.0,11.0,15.0,0.0,0.0,1.0,750.0,0.0,2.0,11.0,15.0,0.0040666666666666,0.0040666666666666,2.0,750.0,0.0,2.0,11.0,16.0,0.7362166666666666,0.7402833333333333,3.0,750.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,10.0,2.0,11.0,613.0,0.0,0.0,1.0,750.0,10.0,2.0,11.0,613.0,0.0024,0.0024,2.0,750.0,10.0,2.0,11.0,613.0,0.5655166666666667,0.5679166666666666,3.0,750.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,10.0,2.0,11.0,615.0,0.0,0.0,1.0,749.0,10.0,2.0,11.0,615.0,0.0046166666666666,0.0046166666666666,2.0,749.0,10.0,2.0,11.0,616.0,0.6345666666666666,0.6391833333333333,3.0,749.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12900.0,10.0,2.0,11.0,632.0,0.0,0.0,1.0,746.0,10.0,2.0,11.0,632.0,0.0032333333333333,0.0032333333333333,2.0,746.0,10.0,2.0,11.0,633.0,0.6241166666666667,0.62735,3.0,746.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8500.0,11.0,2.0,11.0,667.0,0.0,0.0,1.0,734.0,11.0,2.0,11.0,667.0,0.0024,0.0024,2.0,734.0,11.0,2.0,11.0,667.0,0.1898666666666666,0.1922666666666666,3.0,734.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
15000.0,11.0,2.0,11.0,676.0,0.0,0.0,1.0,734.0,11.0,2.0,11.0,676.0,0.00175,0.00175,2.0,734.0,11.0,2.0,11.0,677.0,0.5551666666666667,0.5569166666666666,3.0,734.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,11.0,2.0,11.0,691.0,0.0,0.0,1.0,730.0,11.0,2.0,11.0,691.0,0.0018666666666666,0.0018666666666666,2.0,730.0,11.0,2.0,11.0,692.0,0.63495,0.6368166666666667,3.0,730.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
27825.0,11.0,2.0,11.0,696.0,0.0,0.0,1.0,730.0,11.0,2.0,11.0,696.0,0.0022,0.0022,2.0,730.0,11.0,2.0,11.0,697.0,0.66545,0.66765,3.0,730.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20000.0,11.0,2.0,11.0,699.0,0.0,0.0,1.0,731.0,11.0,2.0,11.0,699.0,0.00225,0.00225,2.0,731.0,11.0,2.0,11.0,699.0,0.5288833333333334,0.5311333333333333,3.0,731.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
25000.0,11.0,2.0,11.0,713.0,0.0,0.0,1.0,734.0,11.0,2.0,11.0,713.0,0.00895,0.00895,2.0,734.0,11.0,2.0,11.0,714.0,0.5730666666666666,0.5820166666666666,3.0,734.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
11000.0,12.0,2.0,11.0,754.0,0.0,0.0,1.0,732.0,12.0,2.0,11.0,754.0,0.0031666666666666,0.0031666666666666,2.0,732.0,12.0,2.0,11.0,754.0,0.22565,0.2288166666666666,3.0,732.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
15000.0,12.0,2.0,11.0,775.0,0.0,0.0,1.0,731.0,12.0,2.0,11.0,775.0,0.0032333333333333,0.0032333333333333,2.0,731.0,12.0,2.0,11.0,776.0,0.6345,0.6377333333333334,3.0,731.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
11000.0,13.0,2.0,11.0,797.0,0.0,0.0,1.0,732.0,13.0,2.0,11.0,797.0,0.0047333333333333,0.0047333333333333,2.0,732.0,13.0,2.0,11.0,798.0,0.5899666666666666,0.5947,3.0,732.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,13.0,2.0,11.0,800.0,0.0,0.0,1.0,734.0,13.0,2.0,11.0,800.0,0.0043666666666666,0.0043666666666666,2.0,734.0,13.0,2.0,11.0,801.0,0.5594,0.5637666666666666,3.0,733.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7500.0,13.0,2.0,11.0,824.0,0.0,0.0,1.0,734.0,13.0,2.0,11.0,824.0,0.0049666666666666,0.0049666666666666,2.0,734.0,13.0,2.0,11.0,825.0,0.7658833333333334,0.77085,3.0,734.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20000.0,13.0,2.0,11.0,828.0,0.0,0.0,1.0,735.0,13.0,2.0,11.0,828.0,0.0021333333333333,0.0021333333333333,2.0,735.0,13.0,2.0,11.0,829.0,0.4968166666666667,0.49895,3.0,735.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
16500.0,13.0,2.0,11.0,839.0,0.0,0.0,1.0,736.0,13.0,2.0,11.0,839.0,0.0037666666666666,0.0037666666666666,2.0,736.0,14.0,2.0,11.0,840.0,0.7265,0.7302666666666666,3.0,736.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
11500.0,15.0,2.0,11.0,936.0,0.0,0.0,1.0,731.0,15.0,2.0,11.0,936.0,0.0039,0.0039,2.0,731.0,15.0,2.0,11.0,937.0,0.7303666666666667,0.7342666666666666,3.0,731.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8000.0,15.0,2.0,11.0,938.0,0.0,0.0,1.0,732.0,15.0,2.0,11.0,938.0,0.0040166666666666,0.0040166666666666,2.0,732.0,15.0,2.0,11.0,939.0,0.6069333333333333,0.61095,3.0,732.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
17400.0,15.0,2.0,11.0,959.0,0.0,0.0,1.0,734.0,15.0,2.0,11.0,959.0,0.0036666666666666,0.0036666666666666,2.0,734.0,16.0,2.0,11.0,960.0,0.6048666666666667,0.6085333333333334,3.0,734.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
17800.0,16.0,2.0,11.0,983.0,0.0,0.0,1.0,731.0,16.0,2.0,11.0,983.0,0.0041333333333333,0.0041333333333333,2.0,731.0,16.0,2.0,11.0,983.0,0.60145,0.6055833333333334,3.0,731.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
20000.0,16.0,2.0,11.0,1010.0,0.0,0.0,1.0,730.0,16.0,2.0,11.0,1010.0,0.0035,0.0035,2.0,730.0,16.0,2.0,11.0,1011.0,0.3640333333333333,0.3675333333333333,3.0,730.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5000.0,16.0,2.0,11.0,1015.0,0.0,0.0,1.0,730.0,16.0,2.0,11.0,1015.0,0.0036,0.0036,2.0,730.0,16.0,2.0,11.0,1015.0,0.5869333333333333,0.5905333333333334,3.0,731.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7000.0,16.0,2.0,11.0,1016.0,0.0,0.0,1.0,732.0,16.0,2.0,11.0,1016.0,0.0033,0.0033,2.0,732.0,16.0,2.0,11.0,1017.0,0.2450833333333333,0.2483833333333333,3.0,732.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,17.0,2.0,11.0,1062.0,0.0,0.0,1.0,726.0,17.0,2.0,11.0,1062.0,0.00535,0.00535,2.0,726.0,17.0,2.0,11.0,1062.0,0.463,0.46835,3.0,726.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7000.0,17.0,2.0,11.0,1067.0,0.0,0.0,1.0,728.0,17.0,2.0,11.0,1067.0,0.0152833333333333,0.0152833333333333,2.0,728.0,17.0,2.0,11.0,1068.0,0.6096333333333334,0.6249166666666667,3.0,728.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
500.0,17.0,2.0,11.0,1072.0,0.0,0.0,1.0,728.0,17.0,2.0,11.0,1072.0,0.0015833333333333,0.0015833333333333,2.0,728.0,17.0,2.0,11.0,1072.0,0.1473,0.1488833333333333,3.0,728.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
6000.0,18.0,2.0,11.0,1094.0,0.0,0.0,1.0,729.0,18.0,2.0,11.0,1094.0,0.0084833333333333,0.0084833333333333,2.0,729.0,18.0,2.0,11.0,1095.0,0.62035,0.6288333333333334,3.0,729.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
17500.0,18.0,2.0,11.0,1114.0,0.0,0.0,1.0,730.0,18.0,2.0,11.0,1114.0,0.0100833333333333,0.0100833333333333,2.0,730.0,18.0,2.0,11.0,1115.0,0.5356833333333333,0.5457666666666666,3.0,730.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
30000.0,18.0,2.0,11.0,1128.0,0.0,0.0,1.0,731.0,18.0,2.0,11.0,1128.0,0.0034333333333333,0.0034333333333333,2.0,731.0,18.0,2.0,11.0,1128.0,0.3211333333333333,0.3245666666666666,3.0,731.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
