static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Gauge,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__Locker,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Ring,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spindle,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Tube,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4491,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,15.0,0.0,46.0,8.04155872120988,0.0,0.0,0.0,0.0,0.0,109.16666666666667,317.0,28.0,655.0,108.67827136399745,18.333333333333332,23.0,16.0,110.0,2.5033311140691454,1.6666666666666667,6.0,0.0,10.0,2.422120283277993,1.0,1.0,1.0,6.0,0.0,1119.3333333333333,1424.0,963.0,6716.0,161.9884769564386,1506.6666666666667,4408.0,0.0,9040.0,1788.4598588357153,6095.333333333333,9040.0,0.0,36572.0,3755.921227430984,3.5,6.0,1.0,21.0,1.8708286933869707,25.666666666666668,31.0,18.0,154.0,5.354126134736337
151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.833333333333332,51.0,0.0,101.0,20.740459654179958,0.0,0.0,0.0,0.0,0.0,387.5,628.0,75.0,2325.0,191.98098864210488,12.833333333333334,22.0,6.0,77.0,5.879342366852492,4.0,5.0,3.0,24.0,0.6324555320336759,1.0,1.0,1.0,6.0,0.0,806.5,1320.0,386.0,4839.0,345.9744210198205,520.8333333333334,1990.0,0.0,3125.0,771.6767241965166,1171.5,3125.0,0.0,7029.0,1044.1543468280922,3.5,6.0,1.0,21.0,1.8708286933869707,29.5,31.0,29.0,177.0,0.8366600265340758
30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,15.0,0.0,30.0,5.932958789676531,0.0,0.0,0.0,0.0,0.0,191.5,481.0,99.0,1149.0,146.22824624538174,14.166666666666666,17.0,6.0,85.0,4.119061381755153,0.3333333333333333,1.0,0.0,2.0,0.5163977794943223,1.0,1.0,1.0,6.0,0.0,869.8333333333334,1068.0,387.0,5219.0,245.53241469644422,257.3333333333333,759.0,0.0,1544.0,326.4908370332415,489.8333333333333,1544.0,0.0,2939.0,623.9985309811768,3.5,6.0,1.0,21.0,1.8708286933869707,34.333333333333336,35.0,32.0,206.0,1.2110601416389961
185.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.833333333333332,94.0,0.0,173.0,44.91955773008753,0.0,0.0,0.0,0.0,0.0,217.0,535.0,75.0,1302.0,188.43035848822237,10.666666666666666,23.0,1.0,64.0,10.98483803552272,3.3333333333333335,6.0,0.0,20.0,2.503331114069145,1.0,1.0,1.0,6.0,0.0,662.8333333333334,1414.0,75.0,3977.0,664.4520800378809,3453.8333333333335,14400.0,0.0,20723.0,5503.521905713346,6910.833333333333,20723.0,0.0,41465.0,7154.7573380700105,3.5,6.0,1.0,21.0,1.8708286933869707,27.333333333333332,35.0,21.0,164.0,5.853773711604051
24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,12.0,24.0,0.0,72.0,11.865917579353061,0.0,0.0,0.0,0.0,0.0,195.83333333333334,417.0,25.0,1175.0,172.28861444293605,11.333333333333334,18.0,6.0,68.0,3.983298465677241,2.3333333333333335,6.0,0.0,14.0,2.9439202887759492,1.0,1.0,1.0,6.0,0.0,712.6666666666666,1080.0,387.0,4276.0,229.40589937197925,718.0,2941.0,0.0,4308.0,1119.1089312484287,1382.6666666666667,4308.0,0.0,8296.0,1532.5022240331875,3.5,6.0,1.0,21.0,1.8708286933869707,33.333333333333336,34.0,32.0,200.0,0.8164965809277266
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.166666666666666,35.0,0.0,55.0,13.731957859921748,0.0,0.0,0.0,0.0,0.0,258.8333333333333,630.0,11.0,1553.0,224.61826877319365,9.0,17.0,1.0,54.0,5.727128425310541,4.333333333333333,6.0,0.0,26.0,2.3380903889000244,1.0,1.0,1.0,6.0,0.0,568.1666666666666,1069.0,74.0,3409.0,350.3149535299153,772.6666666666666,3210.0,0.0,4636.0,1225.574586333556,2654.1666666666665,4636.0,0.0,15925.0,1973.4884257746905,3.5,6.0,1.0,21.0,1.8708286933869707,23.5,30.0,21.0,141.0,3.5071355833500366
20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.333333333333333,19.0,0.0,38.0,7.229568912920512,0.0,0.0,0.0,0.0,0.0,237.5,440.0,102.0,1425.0,117.67030211569953,14.0,23.0,4.0,84.0,6.164414002968977,3.8333333333333335,6.0,0.0,23.0,2.562550812504343,1.0,1.0,1.0,6.0,0.0,870.5,1418.0,273.0,5223.0,368.72143957193487,1413.8333333333333,4259.0,0.0,8483.0,1889.3859760955852,4503.5,8483.0,0.0,27021.0,2707.592934693101,3.5,6.0,1.0,21.0,1.8708286933869707,30.0,35.0,28.0,180.0,2.6076809620810595
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,246.33333333333334,633.0,1.0,1478.0,252.2321681837324,17.5,23.0,14.0,105.0,3.1464265445104544,0.5,2.0,0.0,3.0,0.8366600265340756,1.0,1.0,1.0,6.0,0.0,1067.1666666666667,1410.0,852.0,6403.0,194.49875749388903,1929.6666666666667,6853.0,0.0,11578.0,2704.9269614292116,4295.166666666667,11578.0,0.0,25771.0,5313.97306792824,3.5,6.0,1.0,21.0,1.8708286933869707,33.0,37.0,31.0,198.0,2.5298221281347035
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3333333333333335,16.0,0.0,20.0,6.408327915038889,0.0,0.0,0.0,0.0,0.0,166.33333333333334,460.0,44.0,998.0,171.81462879122566,16.833333333333332,23.0,7.0,101.0,6.705718952257593,0.8333333333333334,2.0,0.0,5.0,0.752772652709081,1.0,1.0,1.0,6.0,0.0,1054.5,1425.0,464.0,6327.0,398.75393414987144,434.6666666666667,1038.0,0.0,2608.0,388.8741013061511,964.5,2608.0,0.0,5787.0,981.817039982501,3.5,6.0,1.0,21.0,1.8708286933869707,16.166666666666668,21.0,13.0,97.0,3.0605010483034754
320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,52.0,0.0,63.0,20.70507184242547,0.0,0.0,0.0,0.0,0.0,273.8333333333333,660.0,9.0,1643.0,249.6593011819641,9.833333333333334,16.0,7.0,59.0,4.070217029430577,0.5,1.0,0.0,3.0,0.5477225575051661,1.0,1.0,1.0,6.0,0.0,605.3333333333334,960.0,420.0,3632.0,234.79324237862272,258.1666666666667,900.0,0.0,1549.0,348.45511427824766,905.3333333333334,1549.0,0.0,5432.0,666.711231843792,3.5,6.0,1.0,21.0,1.8708286933869707,10.666666666666666,16.0,2.0,64.0,6.153589738247641
16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.333333333333333,16.0,0.0,32.0,6.860515043833566,0.0,0.0,0.0,0.0,0.0,195.33333333333334,462.0,26.0,1172.0,168.66732542690855,9.166666666666666,13.0,2.0,55.0,4.355073669487885,4.166666666666667,6.0,0.0,25.0,2.857738033247041,1.0,1.0,1.0,6.0,0.0,585.0,819.0,157.0,3510.0,260.0423042506738,549.1666666666666,2096.0,0.0,3295.0,808.036735963574,907.0,3295.0,0.0,5442.0,1239.0601276774264,3.5,6.0,1.0,21.0,1.8708286933869707,29.166666666666668,31.0,28.0,175.0,0.9831920802501748
163.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333332,52.0,0.0,125.0,21.03726851724498,0.0,0.0,0.0,0.0,0.0,379.8333333333333,651.0,190.0,2279.0,197.0415353844632,13.5,19.0,6.0,81.0,5.718391382198319,2.5,3.0,2.0,15.0,0.5477225575051662,2.0,2.0,2.0,12.0,0.0,842.1666666666666,1194.0,407.0,5053.0,353.03224593040596,367.5,653.0,0.0,2205.0,237.0331200486548,1142.1666666666667,2205.0,0.0,6853.0,867.9491728590256,3.5,6.0,1.0,21.0,1.8708286933869707,33.0,34.0,32.0,198.0,0.8944271909999166
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,151.83333333333334,364.0,34.0,911.0,130.60538528968345,12.0,17.0,8.0,72.0,3.4641016151377544,1.1666666666666667,2.0,0.0,7.0,0.752772652709081,1.0,1.0,1.0,6.0,0.0,757.1666666666666,1069.0,492.0,4543.0,219.42963944432546,428.1666666666667,1164.0,0.0,2569.0,479.32761934470943,1368.1666666666667,2569.0,0.0,8209.0,999.5145655100113,3.5,6.0,1.0,21.0,1.8708286933869707,29.833333333333332,31.0,28.0,179.0,1.329160135825125
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,6.0,1.5491933384829668,0.0,0.0,0.0,0.0,0.0,365.3333333333333,935.0,74.0,2192.0,347.63985195409725,11.0,18.0,3.0,66.0,5.727128425310541,3.0,4.0,0.0,18.0,1.5491933384829668,1.0,1.0,1.0,6.0,0.0,686.6666666666666,1084.0,210.0,4120.0,334.18178685659495,828.8333333333334,3782.0,0.0,4973.0,1473.4245032123863,1369.6666666666667,4973.0,0.0,8218.0,1836.6222983146718,3.5,6.0,1.0,21.0,1.8708286933869707,34.666666666666664,36.0,32.0,208.0,1.3662601021279484
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,24.0,0.0,72.0,10.89954127475097,0.0,0.0,0.0,0.0,0.0,162.83333333333334,344.0,60.0,977.0,131.66535864329185,9.333333333333334,17.0,1.0,56.0,7.118052168020874,2.5,6.0,0.0,15.0,2.7386127875258306,1.0,1.0,1.0,6.0,0.0,596.0,1066.0,75.0,3576.0,432.50063583768286,466.6666666666667,1396.0,0.0,2800.0,493.3318017994245,1323.0,2800.0,0.0,7938.0,1230.2783424900238,3.5,6.0,1.0,21.0,1.8708286933869707,27.666666666666668,31.0,24.0,166.0,2.6583202716502514
64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,10.5,38.0,0.0,63.0,15.122830422906949,0.0,0.0,0.0,0.0,0.0,241.83333333333334,506.0,48.0,1451.0,195.11270247389498,14.833333333333334,22.0,7.0,89.0,5.036533199202271,4.333333333333333,6.0,3.0,26.0,1.3662601021279464,1.0,1.0,1.0,6.0,0.0,916.5,1335.0,461.0,5499.0,295.0327100509366,791.6666666666666,3198.0,0.0,4750.0,1225.621746978515,1931.5,4750.0,0.0,11589.0,2146.5069997556493,3.5,6.0,1.0,21.0,1.8708286933869707,29.0,30.0,28.0,174.0,0.8944271909999156
